Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	catch4	n	nottarget	1	3.151
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.933
UnsupervisedDense	target	test10	x	target	1	0.824
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.974
UnsupervisedDense	nottarget	contr1	n	nottarget	1	2.031
UnsupervisedDense	target	test7	x	target	1	0.692
UnsupervisedDense	target	test11	x	target	1	0.648
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.861
UnsupervisedDense	nottarget	contr15	n	nottarget	1	1.434
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.744
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.554
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.948
UnsupervisedDense	nottarget	catch2	x	target	0	2.894
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.319
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.665
UnsupervisedDense	target	test4	x	target	1	0.645
UnsupervisedDense	target	test6	x	target	1	0.558
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.766
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.151
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.504
UnsupervisedDense	target	test1	n	nottarget	0	0.869
UnsupervisedDense	target	test13	x	target	1	0.961
UnsupervisedDense	target	test12	x	target	1	0.530
UnsupervisedDense	nottarget	contr16	n	nottarget	1	1.838
UnsupervisedDense	nottarget	contr10	n	nottarget	1	2.482
UnsupervisedDense	nottarget	contr12	x	target	0	1.748
UnsupervisedDense	target	test5	x	target	1	0.716
UnsupervisedDense	target	test3	x	target	1	0.840
UnsupervisedDense	nottarget	contr2	x	target	0	2.286
UnsupervisedDense	nottarget	contr6	x	target	0	0.561
UnsupervisedDense	nottarget	contr4	x	target	0	1.570
UnsupervisedDense	target	test14	x	target	1	0.601
UnsupervisedDense	nottarget	contr14	x	target	0	1.048
UnsupervisedDense	nottarget	contr9	x	target	0	0.415
UnsupervisedDense	target	test9	x	target	1	1.518
UnsupervisedDense	nottarget	catch5	n	nottarget	1	2.302
UnsupervisedDense	target	test16	x	target	1	0.896
UnsupervisedDense	target	test8	x	target	1	0.371
UnsupervisedDense	target	test15	x	target	1	0.549
UnsupervisedDense	target	test2	x	target	1	0.377
SupervisedSparse	nottarget	contr10	n	nottarget	1	3.070
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.721
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.828
SupervisedSparse	nottarget	catch8	x	target	0	1.561
SupervisedSparse	target	test9	x	target	1	0.874
SupervisedSparse	target	test1	x	target	1	0.983
SupervisedSparse	target	test5	x	target	1	0.443
SupervisedSparse	nottarget	catch4	x	target	0	0.714
SupervisedSparse	target	test13	x	target	1	0.789
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.742
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.793
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.439
SupervisedSparse	target	test10	x	target	1	0.767
SupervisedSparse	target	test16	x	target	1	0.864
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.596
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.613
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.941
SupervisedSparse	target	test8	x	target	1	0.936
SupervisedSparse	nottarget	catch7	n	nottarget	1	1.346
SupervisedSparse	target	test2	x	target	1	0.699
SupervisedSparse	target	test7	x	target	1	0.487
SupervisedSparse	target	test12	x	target	1	0.508
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.520
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.899
SupervisedSparse	target	test15	x	target	1	0.542
SupervisedSparse	nottarget	catch1	n	nottarget	1	1.810
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.927
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.778
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.844
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.416
SupervisedSparse	target	test6	x	target	1	0.489
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.637
SupervisedSparse	target	test4	x	target	1	0.477
SupervisedSparse	target	test14	x	target	1	0.593
SupervisedSparse	nottarget	contr8	n	nottarget	1	1.234
SupervisedSparse	nottarget	catch2	x	target	0	1.272
SupervisedSparse	target	test11	x	target	1	0.652
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.673
SupervisedSparse	nottarget	catch3	x	target	0	1.695
SupervisedSparse	target	test3	x	target	1	0.649
