Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	contr13	n	nottarget	1	3.188
UnsupervisedDense	nottarget	contr3	n	nottarget	1	4.555
UnsupervisedDense	target	test11	x	target	1	4.783
UnsupervisedDense	nottarget	contr16	n	nottarget	1	1.298
UnsupervisedDense	nottarget	catch1	n	nottarget	1	2.062
UnsupervisedDense	target	test6	x	target	1	2.234
UnsupervisedDense	target	test8	x	target	1	1.910
UnsupervisedDense	target	test2	x	target	1	2.226
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.949
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.007
UnsupervisedDense	target	test3	x	target	1	1.383
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.816
UnsupervisedDense	target	test4	x	target	1	1.374
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.711
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.763
UnsupervisedDense	target	test14	x	target	1	2.244
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.705
UnsupervisedDense	target	test9	x	target	1	1.452
UnsupervisedDense	target	test15	x	target	1	0.761
UnsupervisedDense	target	test5	x	target	1	1.202
UnsupervisedDense	target	test12	x	target	1	0.858
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.758
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.689
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.852
UnsupervisedDense	target	test1	x	target	1	1.211
UnsupervisedDense	target	test10	x	target	1	1.929
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.970
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.659
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.737
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.514
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.815
UnsupervisedDense	target	test16	x	target	1	1.502
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.745
UnsupervisedDense	target	test7	x	target	1	1.475
UnsupervisedDense	target	test13	x	target	1	0.928
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.689
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.431
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.573
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.984
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.799
SupervisedSparse	nottarget	catch6	n	nottarget	1	1.632
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.799
SupervisedSparse	target	test10	x	target	1	0.543
SupervisedSparse	target	test11	x	target	1	0.394
SupervisedSparse	target	test12	n	nottarget	0	0.410
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.724
SupervisedSparse	target	test16	x	target	1	0.666
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.663
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.397
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.678
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.835
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.393
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.457
SupervisedSparse	target	test6	x	target	1	0.424
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.367
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.401
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.353
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.411
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.355
SupervisedSparse	target	test14	x	target	1	0.452
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.322
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.342
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.338
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.555
SupervisedSparse	target	test5	x	target	1	0.470
SupervisedSparse	target	test15	x	target	1	3.428
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.663
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.500
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.440
SupervisedSparse	target	test7	x	target	1	0.895
SupervisedSparse	target	test13	x	target	1	0.724
SupervisedSparse	target	test8	x	target	1	3.118
SupervisedSparse	target	test1	x	target	1	0.462
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.692
SupervisedSparse	target	test9	x	target	1	0.681
SupervisedSparse	target	test3	x	target	1	0.678
SupervisedSparse	target	test2	x	target	1	0.491
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.736
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.729
SupervisedSparse	target	test4	x	target	1	0.477
