Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedSparse	nottarget	contr13	x	target	0	3.413
UnsupervisedSparse	target	test13	x	target	1	4.690
UnsupervisedSparse	target	test11	x	target	1	1.521
UnsupervisedSparse	target	test1	n	nottarget	0	0.939
UnsupervisedSparse	target	test6	x	target	1	0.532
UnsupervisedSparse	target	test3	x	target	1	0.816
UnsupervisedSparse	target	test15	n	nottarget	0	1.407
UnsupervisedSparse	target	test16	n	nottarget	0	2.502
UnsupervisedSparse	target	test9	n	nottarget	0	1.031
UnsupervisedSparse	nottarget	contr8	x	target	0	0.638
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	1.485
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.815
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	1.535
UnsupervisedSparse	target	test7	x	target	1	0.994
UnsupervisedSparse	target	test8	x	target	1	0.737
UnsupervisedSparse	nottarget	contr16	x	target	0	3.725
UnsupervisedSparse	nottarget	contr14	x	target	0	0.451
UnsupervisedSparse	nottarget	contr4	x	target	0	0.617
UnsupervisedSparse	target	test14	x	target	1	0.585
UnsupervisedSparse	target	test4	x	target	1	0.498
UnsupervisedSparse	nottarget	contr15	x	target	0	0.486
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.701
UnsupervisedSparse	nottarget	contr12	x	target	0	0.616
UnsupervisedSparse	target	test2	x	target	1	0.545
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.602
UnsupervisedSparse	nottarget	contr10	x	target	0	0.427
UnsupervisedSparse	target	test5	x	target	1	0.467
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.623
UnsupervisedSparse	nottarget	contr9	x	target	0	0.479
UnsupervisedSparse	nottarget	contr5	x	target	0	0.565
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.646
UnsupervisedSparse	nottarget	contr6	x	target	0	0.597
UnsupervisedSparse	nottarget	contr2	x	target	0	0.574
UnsupervisedSparse	target	test12	x	target	1	0.590
UnsupervisedSparse	nottarget	contr3	x	target	0	0.535
UnsupervisedSparse	nottarget	contr7	x	target	0	0.441
UnsupervisedSparse	target	test10	x	target	1	0.439
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.783
UnsupervisedSparse	nottarget	contr11	x	target	0	0.536
UnsupervisedSparse	nottarget	contr1	x	target	0	0.513
SupervisedSparse	target	test9	x	target	1	2.828
SupervisedSparse	target	test15	x	target	1	0.792
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.856
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.790
SupervisedSparse	nottarget	contr4	n	nottarget	1	1.918
SupervisedSparse	target	test6	x	target	1	1.216
SupervisedSparse	target	test13	x	target	1	0.638
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.990
SupervisedSparse	nottarget	contr12	x	target	0	0.813
SupervisedSparse	target	test14	x	target	1	1.181
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.585
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.833
SupervisedSparse	nottarget	contr14	n	nottarget	1	1.609
SupervisedSparse	target	test3	x	target	1	0.559
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.736
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.723
SupervisedSparse	target	test12	x	target	1	0.702
SupervisedSparse	target	test4	x	target	1	0.642
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.639
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.639
SupervisedSparse	target	test8	x	target	1	0.708
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.703
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.651
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.666
SupervisedSparse	target	test16	x	target	1	0.775
SupervisedSparse	target	test7	x	target	1	0.649
SupervisedSparse	target	test11	x	target	1	0.807
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.653
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.644
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.618
SupervisedSparse	target	test1	x	target	1	0.609
SupervisedSparse	target	test10	x	target	1	0.721
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.604
SupervisedSparse	target	test5	n	nottarget	0	1.052
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.913
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.700
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.528
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.620
SupervisedSparse	target	test2	x	target	1	0.762
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.844
