Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	catch6	n	nottarget	1	2.540
UnsupervisedDense	target	test2	x	target	1	2.109
UnsupervisedDense	nottarget	contr10	n	nottarget	1	3.278
UnsupervisedDense	nottarget	catch3	n	nottarget	1	3.352
UnsupervisedDense	nottarget	contr14	n	nottarget	1	2.350
UnsupervisedDense	nottarget	catch5	n	nottarget	1	1.214
UnsupervisedDense	nottarget	catch1	n	nottarget	1	3.743
UnsupervisedDense	nottarget	contr15	n	nottarget	1	4.933
UnsupervisedDense	target	test13	x	target	1	1.434
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.424
UnsupervisedDense	target	test10	x	target	1	1.149
UnsupervisedDense	target	test12	x	target	1	1.511
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.146
UnsupervisedDense	nottarget	catch4	n	nottarget	1	1.396
UnsupervisedDense	target	test16	x	target	1	1.507
UnsupervisedDense	nottarget	contr3	n	nottarget	1	1.781
UnsupervisedDense	target	test1	x	target	1	1.798
UnsupervisedDense	nottarget	contr7	n	nottarget	1	1.699
UnsupervisedDense	target	test14	x	target	1	2.095
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.489
UnsupervisedDense	target	test6	x	target	1	2.988
UnsupervisedDense	target	test11	x	target	1	1.650
UnsupervisedDense	target	test7	x	target	1	0.663
UnsupervisedDense	nottarget	catch8	n	nottarget	1	1.875
UnsupervisedDense	nottarget	contr5	None	None	0	9999.000
UnsupervisedDense	target	test5	x	target	1	0.001
UnsupervisedDense	nottarget	contr6	n	nottarget	1	3.563
UnsupervisedDense	target	test15	x	target	1	1.786
UnsupervisedDense	nottarget	catch2	n	nottarget	1	1.079
UnsupervisedDense	nottarget	contr1	n	nottarget	1	1.773
UnsupervisedDense	nottarget	contr16	n	nottarget	1	1.060
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.962
UnsupervisedDense	target	test3	x	target	1	1.715
UnsupervisedDense	target	test8	x	target	1	1.486
UnsupervisedDense	nottarget	contr13	n	nottarget	1	3.800
UnsupervisedDense	nottarget	contr2	n	nottarget	1	1.108
UnsupervisedDense	target	test9	x	target	1	1.119
UnsupervisedDense	target	test4	x	target	1	0.978
UnsupervisedDense	nottarget	catch7	n	nottarget	1	1.147
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.877
SupervisedDense	nottarget	catch8	n	nottarget	1	3.462
SupervisedDense	target	test4	x	target	1	3.687
SupervisedDense	nottarget	contr2	n	nottarget	1	2.344
SupervisedDense	nottarget	contr9	n	nottarget	1	2.552
SupervisedDense	target	test1	x	target	1	2.431
SupervisedDense	nottarget	catch3	n	nottarget	1	1.973
SupervisedDense	nottarget	contr14	n	nottarget	1	1.311
SupervisedDense	nottarget	catch4	n	nottarget	1	1.210
SupervisedDense	nottarget	catch1	n	nottarget	1	1.042
SupervisedDense	target	test2	x	target	1	2.791
SupervisedDense	nottarget	catch5	n	nottarget	1	1.261
SupervisedDense	nottarget	contr7	n	nottarget	1	1.298
SupervisedDense	nottarget	contr4	n	nottarget	1	0.973
SupervisedDense	nottarget	contr6	n	nottarget	1	1.062
SupervisedDense	nottarget	contr10	n	nottarget	1	1.243
SupervisedDense	target	test7	x	target	1	1.554
SupervisedDense	target	test15	x	target	1	2.146
SupervisedDense	nottarget	contr3	n	nottarget	1	1.377
SupervisedDense	target	test3	x	target	1	1.074
SupervisedDense	target	test16	x	target	1	1.198
SupervisedDense	target	test9	x	target	1	1.230
SupervisedDense	target	test13	x	target	1	1.189
SupervisedDense	nottarget	contr8	n	nottarget	1	1.508
SupervisedDense	nottarget	contr15	n	nottarget	1	1.158
SupervisedDense	nottarget	contr12	n	nottarget	1	1.400
SupervisedDense	nottarget	catch6	n	nottarget	1	2.543
SupervisedDense	nottarget	contr5	n	nottarget	1	0.999
SupervisedDense	target	test6	x	target	1	1.319
SupervisedDense	nottarget	contr16	n	nottarget	1	0.921
SupervisedDense	nottarget	contr11	n	nottarget	1	0.899
SupervisedDense	nottarget	contr13	n	nottarget	1	0.815
SupervisedDense	target	test10	x	target	1	1.231
SupervisedDense	target	test14	x	target	1	1.454
SupervisedDense	target	test8	x	target	1	1.458
SupervisedDense	nottarget	catch2	n	nottarget	1	1.519
SupervisedDense	target	test11	x	target	1	1.129
SupervisedDense	target	test5	x	target	1	3.419
SupervisedDense	target	test12	x	target	1	1.127
SupervisedDense	nottarget	contr1	n	nottarget	1	0.978
SupervisedDense	nottarget	catch7	n	nottarget	1	2.291
