Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	target	test16	x	target	1	1.368
UnsupervisedDense	nottarget	contr6	n	nottarget	1	1.544
UnsupervisedDense	target	test6	x	target	1	0.866
UnsupervisedDense	nottarget	contr1	n	nottarget	1	1.431
UnsupervisedDense	target	test14	x	target	1	0.668
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.659
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.816
UnsupervisedDense	target	test1	x	target	1	0.542
UnsupervisedDense	target	test8	x	target	1	0.673
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.710
UnsupervisedDense	nottarget	contr7	n	nottarget	1	2.498
UnsupervisedDense	nottarget	catch6	n	nottarget	1	3.029
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.849
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.919
UnsupervisedDense	target	test15	x	target	1	0.753
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.764
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.668
UnsupervisedDense	nottarget	catch7	x	target	0	2.922
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.617
UnsupervisedDense	target	test12	x	target	1	0.761
UnsupervisedDense	target	test9	x	target	1	1.002
UnsupervisedDense	target	test13	x	target	1	0.601
UnsupervisedDense	target	test5	x	target	1	0.625
UnsupervisedDense	target	test11	x	target	1	0.496
UnsupervisedDense	nottarget	contr10	x	target	0	0.284
UnsupervisedDense	target	test7	x	target	1	1.778
UnsupervisedDense	nottarget	contr13	n	nottarget	1	1.305
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.500
UnsupervisedDense	nottarget	catch8	x	target	0	2.705
UnsupervisedDense	nottarget	contr2	n	nottarget	1	1.682
UnsupervisedDense	target	test2	x	target	1	0.933
UnsupervisedDense	nottarget	contr5	n	nottarget	1	4.255
UnsupervisedDense	nottarget	catch1	x	target	0	4.857
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.401
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.471
UnsupervisedDense	target	test10	x	target	1	0.581
UnsupervisedDense	nottarget	catch5	x	target	0	2.782
UnsupervisedDense	target	test4	x	target	1	1.156
UnsupervisedDense	target	test3	n	nottarget	0	0.949
UnsupervisedDense	nottarget	catch3	x	target	0	0.664
SupervisedDense	nottarget	contr4	n	nottarget	1	1.643
SupervisedDense	target	test1	x	target	1	1.240
SupervisedDense	nottarget	contr9	n	nottarget	1	0.917
SupervisedDense	nottarget	catch2	n	nottarget	1	1.624
SupervisedDense	nottarget	catch7	n	nottarget	1	2.333
SupervisedDense	target	test3	x	target	1	0.996
SupervisedDense	nottarget	catch3	n	nottarget	1	0.480
SupervisedDense	nottarget	contr11	n	nottarget	1	0.718
SupervisedDense	target	test6	x	target	1	2.689
SupervisedDense	nottarget	contr16	n	nottarget	1	0.459
SupervisedDense	nottarget	catch5	n	nottarget	1	0.607
SupervisedDense	nottarget	catch6	n	nottarget	1	0.455
SupervisedDense	target	test16	x	target	1	0.534
SupervisedDense	target	test8	x	target	1	0.801
SupervisedDense	nottarget	catch8	n	nottarget	1	0.487
SupervisedDense	target	test15	x	target	1	0.581
SupervisedDense	target	test4	x	target	1	0.998
SupervisedDense	target	test2	x	target	1	0.540
SupervisedDense	target	test14	x	target	1	0.471
SupervisedDense	target	test13	x	target	1	0.582
SupervisedDense	nottarget	contr1	n	nottarget	1	0.726
SupervisedDense	nottarget	contr2	n	nottarget	1	0.490
SupervisedDense	target	test12	x	target	1	0.526
SupervisedDense	nottarget	contr15	n	nottarget	1	0.441
SupervisedDense	nottarget	contr10	x	target	0	0.440
SupervisedDense	nottarget	contr13	n	nottarget	1	0.751
SupervisedDense	nottarget	contr14	n	nottarget	1	0.487
SupervisedDense	nottarget	catch1	n	nottarget	1	0.715
SupervisedDense	nottarget	contr12	n	nottarget	1	0.535
SupervisedDense	target	test10	x	target	1	0.593
SupervisedDense	nottarget	contr3	n	nottarget	1	0.466
SupervisedDense	nottarget	catch4	n	nottarget	1	0.703
SupervisedDense	nottarget	contr8	n	nottarget	1	0.555
SupervisedDense	target	test7	x	target	1	0.630
SupervisedDense	target	test5	x	target	1	0.484
SupervisedDense	target	test9	x	target	1	0.520
SupervisedDense	target	test11	x	target	1	0.692
SupervisedDense	nottarget	contr7	n	nottarget	1	0.424
SupervisedDense	nottarget	contr6	n	nottarget	1	0.713
SupervisedDense	nottarget	contr5	n	nottarget	1	0.659
