Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	catch6	n	nottarget	1	1.695
UnsupervisedDense	target	test15	x	target	1	1.169
UnsupervisedDense	target	test13	x	target	1	0.826
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.904
UnsupervisedDense	target	test4	x	target	1	0.756
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.685
UnsupervisedDense	target	test12	x	target	1	0.801
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.881
UnsupervisedDense	target	test10	x	target	1	1.052
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.818
UnsupervisedDense	nottarget	contr7	n	nottarget	1	1.041
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.648
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.629
UnsupervisedDense	target	test1	x	target	1	0.620
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.675
UnsupervisedDense	target	test9	x	target	1	0.745
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.970
UnsupervisedDense	nottarget	catch7	n	nottarget	1	1.755
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.988
UnsupervisedDense	target	test5	x	target	1	1.412
UnsupervisedDense	nottarget	catch2	n	nottarget	1	1.049
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.686
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.556
UnsupervisedDense	target	test6	x	target	1	0.821
UnsupervisedDense	target	test8	x	target	1	0.580
UnsupervisedDense	target	test14	x	target	1	0.597
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.614
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.501
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.705
UnsupervisedDense	target	test11	x	target	1	0.645
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.084
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.568
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.753
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.505
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.646
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.629
UnsupervisedDense	target	test2	x	target	1	0.747
UnsupervisedDense	target	test16	x	target	1	0.525
UnsupervisedDense	target	test7	x	target	1	0.480
UnsupervisedDense	target	test3	x	target	1	0.582
SupervisedDense	nottarget	catch3	n	nottarget	1	2.735
SupervisedDense	nottarget	contr6	n	nottarget	1	1.560
SupervisedDense	nottarget	contr2	n	nottarget	1	1.390
SupervisedDense	nottarget	contr4	n	nottarget	1	2.358
SupervisedDense	nottarget	catch7	n	nottarget	1	1.844
SupervisedDense	target	test1	x	target	1	1.169
SupervisedDense	target	test4	x	target	1	1.110
SupervisedDense	nottarget	catch6	n	nottarget	1	0.624
SupervisedDense	target	test10	x	target	1	0.824
SupervisedDense	target	test16	x	target	1	0.710
SupervisedDense	nottarget	contr11	n	nottarget	1	0.842
SupervisedDense	target	test8	x	target	1	0.760
SupervisedDense	target	test2	x	target	1	0.738
SupervisedDense	nottarget	contr3	n	nottarget	1	1.075
SupervisedDense	nottarget	catch2	n	nottarget	1	0.705
SupervisedDense	nottarget	catch4	n	nottarget	1	0.548
SupervisedDense	nottarget	contr9	n	nottarget	1	0.790
SupervisedDense	nottarget	contr12	n	nottarget	1	0.750
SupervisedDense	nottarget	catch1	n	nottarget	1	0.632
SupervisedDense	nottarget	contr1	n	nottarget	1	0.454
SupervisedDense	nottarget	contr14	n	nottarget	1	0.404
SupervisedDense	nottarget	contr16	n	nottarget	1	0.636
SupervisedDense	target	test7	x	target	1	0.747
SupervisedDense	nottarget	contr5	n	nottarget	1	0.532
SupervisedDense	nottarget	contr13	n	nottarget	1	0.489
SupervisedDense	nottarget	contr15	n	nottarget	1	0.541
SupervisedDense	nottarget	contr10	n	nottarget	1	0.472
SupervisedDense	target	test13	x	target	1	0.669
SupervisedDense	nottarget	contr7	n	nottarget	1	0.609
SupervisedDense	nottarget	contr8	n	nottarget	1	0.641
SupervisedDense	target	test14	x	target	1	0.631
SupervisedDense	target	test6	x	target	1	0.639
SupervisedDense	target	test15	x	target	1	1.182
SupervisedDense	target	test9	x	target	1	0.654
SupervisedDense	target	test3	x	target	1	0.628
SupervisedDense	target	test11	x	target	1	0.915
SupervisedDense	target	test12	x	target	1	0.518
SupervisedDense	nottarget	catch5	n	nottarget	1	0.649
SupervisedDense	nottarget	catch8	n	nottarget	1	0.432
SupervisedDense	target	test5	x	target	1	0.679
