Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	contr16	x	target	0	2.665
SupervisedSparse	nottarget	contr2	n	nottarget	1	3.165
SupervisedSparse	nottarget	contr4	n	nottarget	1	3.812
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.814
SupervisedSparse	target	test10	x	target	1	2.069
SupervisedSparse	target	test1	x	target	1	1.649
SupervisedSparse	nottarget	contr6	x	target	0	1.303
SupervisedSparse	target	test4	x	target	1	0.498
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.966
SupervisedSparse	target	test3	x	target	1	1.199
SupervisedSparse	target	test2	x	target	1	0.502
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.746
SupervisedSparse	target	test6	x	target	1	0.646
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.795
SupervisedSparse	target	test12	x	target	1	0.676
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.608
SupervisedSparse	target	test7	x	target	1	0.560
SupervisedSparse	target	test9	x	target	1	0.466
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.496
SupervisedSparse	target	test13	x	target	1	0.493
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.545
SupervisedSparse	target	test8	x	target	1	0.509
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.608
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.583
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.529
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.517
SupervisedSparse	target	test11	x	target	1	0.495
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.644
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.467
SupervisedSparse	target	test14	x	target	1	0.488
SupervisedSparse	target	test15	x	target	1	0.604
SupervisedSparse	nottarget	contr15	x	target	0	0.748
SupervisedSparse	target	test16	x	target	1	0.478
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.772
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.476
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.505
SupervisedSparse	target	test5	x	target	1	0.589
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.582
SupervisedSparse	nottarget	contr1	n	nottarget	1	1.048
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.445
UnsupervisedDense	nottarget	contr3	n	nottarget	1	4.272
UnsupervisedDense	target	test2	x	target	1	1.025
UnsupervisedDense	target	test11	x	target	1	1.416
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.830
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.214
UnsupervisedDense	target	test6	x	target	1	1.188
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.820
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.575
UnsupervisedDense	nottarget	contr7	n	nottarget	1	1.056
UnsupervisedDense	target	test4	x	target	1	0.700
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.616
UnsupervisedDense	target	test16	x	target	1	0.632
UnsupervisedDense	target	test1	x	target	1	0.678
UnsupervisedDense	target	test14	x	target	1	0.956
UnsupervisedDense	target	test12	x	target	1	0.766
UnsupervisedDense	target	test13	x	target	1	0.623
UnsupervisedDense	target	test9	x	target	1	0.590
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.575
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.816
UnsupervisedDense	target	test7	x	target	1	0.687
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.580
UnsupervisedDense	target	test8	x	target	1	0.796
UnsupervisedDense	target	test3	x	target	1	0.493
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.411
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.994
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.497
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.558
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.417
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.368
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.386
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.954
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.787
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.803
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.482
UnsupervisedDense	target	test15	x	target	1	0.704
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.612
UnsupervisedDense	target	test10	x	target	1	0.683
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.640
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.711
UnsupervisedDense	target	test5	x	target	1	0.642
