Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedSparse	target	test4	x	target	1	4.497
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	2.640
UnsupervisedSparse	target	test8	x	target	1	2.540
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	1.140
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	2.022
UnsupervisedSparse	target	test3	None	None	0	9999.000
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	3.014
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	1.035
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	0.971
UnsupervisedSparse	target	test13	x	target	1	0.955
UnsupervisedSparse	target	test11	None	None	0	9999.000
UnsupervisedSparse	nottarget	catch7	x	target	0	0.001
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	2.568
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	2.127
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	1.152
UnsupervisedSparse	target	test1	x	target	1	0.986
UnsupervisedSparse	target	test7	x	target	1	2.995
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	1.104
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	1.340
UnsupervisedSparse	target	test16	x	target	1	1.437
UnsupervisedSparse	target	test10	x	target	1	2.883
UnsupervisedSparse	target	test9	x	target	1	2.948
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	2.292
UnsupervisedSparse	target	test5	x	target	1	2.214
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	1.619
UnsupervisedSparse	target	test14	x	target	1	3.041
UnsupervisedSparse	target	test2	x	target	1	2.957
UnsupervisedSparse	target	test15	x	target	1	4.194
UnsupervisedSparse	target	test6	x	target	1	1.334
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	0.849
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	1.054
UnsupervisedSparse	nottarget	catch4	x	target	0	1.253
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	0.001
UnsupervisedSparse	target	test12	x	target	1	3.498
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	2.451
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	3.719
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	0.694
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	1.531
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	1.342
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	1.287
SupervisedSparse	nottarget	contr7	n	nottarget	1	3.526
SupervisedSparse	target	test6	x	target	1	1.815
SupervisedSparse	target	test3	x	target	1	2.508
SupervisedSparse	nottarget	contr3	n	nottarget	1	1.359
SupervisedSparse	target	test1	x	target	1	1.280
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.931
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.869
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.602
SupervisedSparse	target	test8	x	target	1	0.683
SupervisedSparse	target	test2	x	target	1	0.535
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.582
SupervisedSparse	nottarget	contr6	n	nottarget	1	1.127
SupervisedSparse	target	test14	x	target	1	0.626
SupervisedSparse	target	test10	x	target	1	0.600
SupervisedSparse	target	test12	x	target	1	0.672
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.598
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.654
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.652
SupervisedSparse	target	test7	x	target	1	0.553
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.444
SupervisedSparse	target	test4	x	target	1	0.578
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.627
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.522
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.724
SupervisedSparse	target	test9	x	target	1	0.697
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.726
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.744
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.681
SupervisedSparse	target	test11	x	target	1	2.288
SupervisedSparse	target	test13	x	target	1	0.594
SupervisedSparse	target	test15	x	target	1	0.922
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.684
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.609
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.545
SupervisedSparse	target	test16	x	target	1	1.954
SupervisedSparse	nottarget	contr16	x	target	0	0.620
SupervisedSparse	target	test5	x	target	1	1.643
SupervisedSparse	nottarget	catch4	n	nottarget	1	1.248
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.381
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.373
