Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	catch6	n	nottarget	1	3.087
SupervisedSparse	target	test13	x	target	1	3.065
SupervisedSparse	target	test4	x	target	1	3.011
SupervisedSparse	nottarget	contr6	n	nottarget	1	2.416
SupervisedSparse	nottarget	contr7	n	nottarget	1	1.101
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.536
SupervisedSparse	target	test5	x	target	1	1.872
SupervisedSparse	nottarget	catch7	n	nottarget	1	1.798
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.524
SupervisedSparse	target	test1	x	target	1	0.457
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.518
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.602
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.554
SupervisedSparse	target	test2	x	target	1	0.428
SupervisedSparse	target	test7	x	target	1	0.546
SupervisedSparse	target	test15	x	target	1	0.357
SupervisedSparse	target	test14	x	target	1	0.927
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.441
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.401
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.369
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.690
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.446
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.534
SupervisedSparse	target	test9	x	target	1	0.488
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.548
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.439
SupervisedSparse	target	test8	x	target	1	0.461
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.588
SupervisedSparse	target	test10	x	target	1	0.563
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.741
SupervisedSparse	target	test11	x	target	1	0.887
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.532
SupervisedSparse	target	test12	x	target	1	0.687
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.587
SupervisedSparse	nottarget	contr4	n	nottarget	1	1.084
SupervisedSparse	target	test6	x	target	1	0.760
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.522
SupervisedSparse	target	test16	x	target	1	0.709
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.520
SupervisedSparse	target	test3	x	target	1	0.596
UnsupervisedDense	target	test5	x	target	1	4.201
UnsupervisedDense	nottarget	contr13	n	nottarget	1	2.205
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.762
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.412
UnsupervisedDense	target	test11	x	target	1	2.572
UnsupervisedDense	target	test16	x	target	1	0.763
UnsupervisedDense	target	test4	x	target	1	0.532
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.987
UnsupervisedDense	nottarget	contr1	n	nottarget	1	2.578
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.770
UnsupervisedDense	target	test12	x	target	1	0.818
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.553
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.683
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.465
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.583
UnsupervisedDense	target	test9	x	target	1	0.591
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.495
UnsupervisedDense	target	test7	x	target	1	2.293
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.606
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.463
UnsupervisedDense	target	test2	x	target	1	0.476
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.489
UnsupervisedDense	target	test15	x	target	1	0.590
UnsupervisedDense	target	test13	x	target	1	0.727
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.474
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.671
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.580
UnsupervisedDense	target	test6	x	target	1	0.510
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.504
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.732
UnsupervisedDense	target	test10	x	target	1	0.656
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.517
UnsupervisedDense	target	test1	x	target	1	0.569
UnsupervisedDense	target	test3	x	target	1	0.609
UnsupervisedDense	target	test8	x	target	1	0.490
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.566
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.513
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.540
UnsupervisedDense	target	test14	x	target	1	0.615
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.470
