Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	contr16	n	nottarget	1	2.595
UnsupervisedDense	target	test1	x	target	1	1.762
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.792
UnsupervisedDense	target	test16	x	target	1	1.231
UnsupervisedDense	target	test14	x	target	1	1.099
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.102
UnsupervisedDense	nottarget	catch8	n	nottarget	1	1.193
UnsupervisedDense	target	test5	x	target	1	1.017
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.911
UnsupervisedDense	target	test6	x	target	1	1.459
UnsupervisedDense	target	test15	x	target	1	1.159
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.936
UnsupervisedDense	target	test8	x	target	1	2.683
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.804
UnsupervisedDense	target	test13	x	target	1	0.930
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.661
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.929
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.010
UnsupervisedDense	target	test3	n	nottarget	0	1.418
UnsupervisedDense	nottarget	contr9	n	nottarget	1	1.430
UnsupervisedDense	target	test9	x	target	1	0.908
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.910
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.818
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.784
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.845
UnsupervisedDense	nottarget	catch2	n	nottarget	1	1.307
UnsupervisedDense	target	test4	x	target	1	0.974
UnsupervisedDense	target	test12	x	target	1	1.069
UnsupervisedDense	target	test7	x	target	1	1.352
UnsupervisedDense	target	test2	x	target	1	1.273
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.913
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.844
UnsupervisedDense	nottarget	contr10	n	nottarget	1	1.200
UnsupervisedDense	nottarget	contr2	n	nottarget	1	1.200
UnsupervisedDense	target	test11	x	target	1	1.280
UnsupervisedDense	target	test10	x	target	1	1.324
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.894
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.778
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.699
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.742
SupervisedDense	target	test1	None	None	0	9999.000
SupervisedDense	nottarget	catch3	n	nottarget	1	1.207
SupervisedDense	target	test13	x	target	1	1.022
SupervisedDense	nottarget	catch4	n	nottarget	1	1.476
SupervisedDense	nottarget	catch1	n	nottarget	1	1.143
SupervisedDense	target	test12	x	target	1	0.874
SupervisedDense	target	test2	x	target	1	0.746
SupervisedDense	target	test6	x	target	1	0.964
SupervisedDense	target	test11	x	target	1	0.637
SupervisedDense	nottarget	contr9	n	nottarget	1	0.804
SupervisedDense	nottarget	contr8	n	nottarget	1	0.683
SupervisedDense	target	test7	x	target	1	0.600
SupervisedDense	nottarget	catch5	n	nottarget	1	0.704
SupervisedDense	target	test10	x	target	1	0.699
SupervisedDense	nottarget	contr13	n	nottarget	1	0.704
SupervisedDense	nottarget	contr6	n	nottarget	1	0.612
SupervisedDense	nottarget	contr1	n	nottarget	1	0.684
SupervisedDense	nottarget	catch6	n	nottarget	1	0.616
SupervisedDense	nottarget	contr16	n	nottarget	1	0.663
SupervisedDense	nottarget	catch7	n	nottarget	1	0.646
SupervisedDense	target	test9	x	target	1	0.571
SupervisedDense	nottarget	contr5	n	nottarget	1	0.540
SupervisedDense	target	test8	x	target	1	0.518
SupervisedDense	nottarget	catch8	n	nottarget	1	0.490
SupervisedDense	nottarget	contr4	n	nottarget	1	1.006
SupervisedDense	target	test16	x	target	1	0.622
SupervisedDense	nottarget	contr14	n	nottarget	1	0.548
SupervisedDense	nottarget	contr15	n	nottarget	1	0.622
SupervisedDense	target	test3	x	target	1	0.511
SupervisedDense	target	test14	x	target	1	0.571
SupervisedDense	nottarget	contr12	n	nottarget	1	0.587
SupervisedDense	target	test4	x	target	1	0.476
SupervisedDense	nottarget	contr2	n	nottarget	1	0.529
SupervisedDense	nottarget	contr7	n	nottarget	1	0.533
SupervisedDense	target	test15	x	target	1	0.496
SupervisedDense	nottarget	contr11	n	nottarget	1	0.485
SupervisedDense	nottarget	catch2	n	nottarget	1	0.569
SupervisedDense	nottarget	contr10	n	nottarget	1	0.555
SupervisedDense	nottarget	contr3	n	nottarget	1	0.524
SupervisedDense	target	test5	x	target	1	0.568
