Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	contr11	n	nottarget	1	1.418
SupervisedSparse	target	test12	x	target	1	0.568
SupervisedSparse	target	test6	x	target	1	0.705
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.420
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.524
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.400
SupervisedSparse	target	test3	x	target	1	0.465
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.455
SupervisedSparse	target	test10	x	target	1	0.548
SupervisedSparse	target	test5	x	target	1	0.528
SupervisedSparse	target	test4	x	target	1	0.523
SupervisedSparse	target	test11	x	target	1	1.037
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.507
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.439
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.350
SupervisedSparse	target	test13	x	target	1	0.593
SupervisedSparse	target	test16	x	target	1	0.394
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.458
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.575
SupervisedSparse	target	test15	x	target	1	0.442
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.472
SupervisedSparse	target	test1	x	target	1	0.606
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.980
SupervisedSparse	target	test14	x	target	1	0.822
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.884
SupervisedSparse	target	test7	x	target	1	0.537
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.442
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.441
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.472
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.478
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.378
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.356
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.326
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.322
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.348
SupervisedSparse	target	test9	x	target	1	0.527
SupervisedSparse	target	test8	x	target	1	0.459
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.489
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.366
SupervisedSparse	target	test2	x	target	1	0.463
UnsupervisedSparse	target	test9	n	nottarget	0	1.373
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	1.078
UnsupervisedSparse	target	test14	n	nottarget	0	1.194
UnsupervisedSparse	target	test12	x	target	1	1.738
UnsupervisedSparse	target	test1	x	target	1	2.162
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	1.346
UnsupervisedSparse	target	test16	x	target	1	0.852
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.637
UnsupervisedSparse	target	test15	None	None	0	9999.000
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	0.001
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.696
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	0.876
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	0.937
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.635
UnsupervisedSparse	nottarget	contr13	x	target	0	0.986
UnsupervisedSparse	target	test10	n	nottarget	0	1.361
UnsupervisedSparse	nottarget	contr4	x	target	0	1.731
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	1.172
UnsupervisedSparse	target	test2	x	target	1	1.099
UnsupervisedSparse	target	test6	x	target	1	0.768
UnsupervisedSparse	nottarget	contr11	x	target	0	2.296
UnsupervisedSparse	nottarget	contr8	x	target	0	0.971
UnsupervisedSparse	target	test8	x	target	1	1.212
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.509
UnsupervisedSparse	target	test3	n	nottarget	0	1.175
UnsupervisedSparse	target	test7	x	target	1	0.935
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	0.811
UnsupervisedSparse	target	test4	x	target	1	0.850
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.535
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	1.148
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	0.485
UnsupervisedSparse	target	test13	n	nottarget	0	1.706
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	2.245
UnsupervisedSparse	nottarget	contr6	x	target	0	0.504
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.669
UnsupervisedSparse	target	test5	x	target	1	0.833
UnsupervisedSparse	target	test11	x	target	1	1.064
UnsupervisedSparse	nottarget	contr3	x	target	0	1.412
UnsupervisedSparse	nottarget	contr16	x	target	0	0.796
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.549
