Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	4.241
UnsupervisedSparse	nottarget	contr11	None	None	0	9999.000
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	1.676
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	2.153
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	3.591
UnsupervisedSparse	target	test6	x	target	1	1.932
UnsupervisedSparse	target	test16	x	target	1	2.701
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.910
UnsupervisedSparse	target	test8	x	target	1	1.570
UnsupervisedSparse	target	test10	x	target	1	2.810
UnsupervisedSparse	target	test2	x	target	1	3.599
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.731
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	1.638
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	2.467
UnsupervisedSparse	target	test4	x	target	1	3.062
UnsupervisedSparse	nottarget	contr3	x	target	0	1.377
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.881
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	1.030
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.989
UnsupervisedSparse	target	test11	x	target	1	2.293
UnsupervisedSparse	target	test15	x	target	1	2.864
UnsupervisedSparse	target	test7	x	target	1	1.642
UnsupervisedSparse	target	test9	n	nottarget	0	1.487
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	1.265
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	2.719
UnsupervisedSparse	target	test3	n	nottarget	0	3.207
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	1.930
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	4.378
UnsupervisedSparse	target	test5	x	target	1	2.911
UnsupervisedSparse	nottarget	contr8	x	target	0	3.895
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	2.488
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	2.272
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	3.748
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	1.177
UnsupervisedSparse	target	test13	n	nottarget	0	3.354
UnsupervisedSparse	target	test1	x	target	1	1.447
UnsupervisedSparse	target	test14	x	target	1	2.812
UnsupervisedSparse	target	test12	x	target	1	2.496
UnsupervisedSparse	nottarget	contr7	None	None	0	9999.000
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.621
SupervisedSparse	nottarget	contr2	n	nottarget	1	2.460
SupervisedSparse	nottarget	catch1	n	nottarget	1	2.511
SupervisedSparse	nottarget	catch8	n	nottarget	1	1.680
SupervisedSparse	nottarget	contr16	n	nottarget	1	1.667
SupervisedSparse	nottarget	contr5	n	nottarget	1	2.495
SupervisedSparse	nottarget	contr12	n	nottarget	1	1.873
SupervisedSparse	nottarget	contr14	n	nottarget	1	3.244
SupervisedSparse	nottarget	catch3	n	nottarget	1	1.325
SupervisedSparse	nottarget	contr9	n	nottarget	1	1.111
SupervisedSparse	target	test4	x	target	1	1.699
SupervisedSparse	nottarget	contr15	n	nottarget	1	1.664
SupervisedSparse	nottarget	catch6	n	nottarget	1	1.204
SupervisedSparse	nottarget	contr4	n	nottarget	1	2.011
SupervisedSparse	target	test9	x	target	1	1.183
SupervisedSparse	nottarget	contr10	n	nottarget	1	1.519
SupervisedSparse	target	test5	x	target	1	1.272
SupervisedSparse	nottarget	contr6	n	nottarget	1	1.084
SupervisedSparse	target	test3	x	target	1	1.735
SupervisedSparse	target	test1	x	target	1	0.849
SupervisedSparse	target	test12	x	target	1	0.887
SupervisedSparse	nottarget	contr7	n	nottarget	1	1.107
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.894
SupervisedSparse	target	test7	x	target	1	0.913
SupervisedSparse	nottarget	contr11	n	nottarget	1	1.364
SupervisedSparse	target	test14	x	target	1	1.150
SupervisedSparse	target	test15	x	target	1	0.776
SupervisedSparse	nottarget	contr13	n	nottarget	1	1.400
SupervisedSparse	target	test2	x	target	1	0.968
SupervisedSparse	nottarget	catch2	n	nottarget	1	1.072
SupervisedSparse	target	test6	x	target	1	1.724
SupervisedSparse	target	test10	x	target	1	0.870
SupervisedSparse	target	test13	x	target	1	0.729
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.757
SupervisedSparse	target	test11	x	target	1	1.039
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.957
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.958
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.495
SupervisedSparse	target	test8	x	target	1	0.787
SupervisedSparse	target	test16	x	target	1	0.685
SupervisedSparse	nottarget	contr8	n	nottarget	1	1.016
