Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedDense	nottarget	contr13	n	nottarget	1	2.029
SupervisedDense	nottarget	catch1	n	nottarget	1	4.259
SupervisedDense	nottarget	catch4	n	nottarget	1	1.714
SupervisedDense	target	test5	x	target	1	0.949
SupervisedDense	nottarget	catch6	n	nottarget	1	2.951
SupervisedDense	target	test4	x	target	1	1.271
SupervisedDense	target	test1	x	target	1	1.491
SupervisedDense	nottarget	catch2	n	nottarget	1	1.047
SupervisedDense	nottarget	catch5	n	nottarget	1	0.748
SupervisedDense	nottarget	contr10	n	nottarget	1	1.142
SupervisedDense	target	test14	x	target	1	0.792
SupervisedDense	target	test16	x	target	1	0.953
SupervisedDense	target	test6	x	target	1	1.050
SupervisedDense	nottarget	contr6	n	nottarget	1	0.753
SupervisedDense	nottarget	contr7	n	nottarget	1	0.490
SupervisedDense	target	test10	x	target	1	2.950
SupervisedDense	nottarget	contr3	n	nottarget	1	0.589
SupervisedDense	nottarget	contr5	n	nottarget	1	0.878
SupervisedDense	nottarget	contr8	n	nottarget	1	0.458
SupervisedDense	nottarget	contr9	n	nottarget	1	0.753
SupervisedDense	target	test9	x	target	1	1.281
SupervisedDense	nottarget	contr2	n	nottarget	1	0.638
SupervisedDense	nottarget	contr11	n	nottarget	1	0.685
SupervisedDense	nottarget	contr4	n	nottarget	1	0.497
SupervisedDense	target	test8	x	target	1	1.509
SupervisedDense	nottarget	contr14	n	nottarget	1	0.448
SupervisedDense	target	test11	x	target	1	0.646
SupervisedDense	nottarget	catch7	n	nottarget	1	0.989
SupervisedDense	nottarget	catch8	n	nottarget	1	0.581
SupervisedDense	target	test2	x	target	1	0.495
SupervisedDense	target	test15	x	target	1	0.747
SupervisedDense	target	test12	x	target	1	0.949
SupervisedDense	nottarget	contr16	n	nottarget	1	0.552
SupervisedDense	nottarget	contr15	n	nottarget	1	0.400
SupervisedDense	nottarget	contr12	n	nottarget	1	0.400
SupervisedDense	target	test13	x	target	1	0.473
SupervisedDense	target	test7	x	target	1	0.470
SupervisedDense	nottarget	contr1	n	nottarget	1	0.475
SupervisedDense	nottarget	catch3	n	nottarget	1	0.409
SupervisedDense	target	test3	x	target	1	0.376
UnsupervisedDense	nottarget	contr6	n	nottarget	1	2.851
UnsupervisedDense	target	test4	x	target	1	1.206
UnsupervisedDense	nottarget	contr7	n	nottarget	1	1.526
UnsupervisedDense	nottarget	catch4	n	nottarget	1	3.695
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.111
UnsupervisedDense	target	test15	x	target	1	1.059
UnsupervisedDense	target	test16	x	target	1	1.039
UnsupervisedDense	nottarget	catch6	n	nottarget	1	2.601
UnsupervisedDense	target	test13	x	target	1	0.703
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.802
UnsupervisedDense	target	test1	x	target	1	0.674
UnsupervisedDense	target	test10	x	target	1	1.094
UnsupervisedDense	target	test5	x	target	1	0.948
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.853
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.778
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.692
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.831
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.742
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.528
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.629
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.442
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.994
UnsupervisedDense	target	test12	x	target	1	1.049
UnsupervisedDense	target	test8	x	target	1	1.078
UnsupervisedDense	target	test7	x	target	1	0.676
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.568
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.625
UnsupervisedDense	target	test11	x	target	1	0.730
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.772
UnsupervisedDense	target	test14	x	target	1	0.653
UnsupervisedDense	target	test9	x	target	1	0.611
UnsupervisedDense	target	test3	x	target	1	0.835
UnsupervisedDense	target	test2	x	target	1	0.552
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.594
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.539
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.589
UnsupervisedDense	target	test6	x	target	1	0.750
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.697
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.588
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.749
