Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedSparse	target	test5	x	target	1	3.300
UnsupervisedSparse	target	test14	x	target	1	3.852
UnsupervisedSparse	target	test15	n	nottarget	0	2.631
UnsupervisedSparse	target	test3	n	nottarget	0	3.700
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	1.701
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	1.648
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	1.341
UnsupervisedSparse	target	test2	x	target	1	2.006
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	3.029
UnsupervisedSparse	target	test13	x	target	1	4.472
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	1.288
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	1.356
UnsupervisedSparse	nottarget	contr4	x	target	0	2.861
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	1.432
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	1.916
UnsupervisedSparse	nottarget	contr15	x	target	0	2.144
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	1.592
UnsupervisedSparse	target	test8	x	target	1	1.400
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	2.447
UnsupervisedSparse	target	test1	x	target	1	1.491
UnsupervisedSparse	target	test7	x	target	1	1.006
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	1.429
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	1.371
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	1.092
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	2.222
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	2.021
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	1.369
UnsupervisedSparse	target	test4	x	target	1	1.545
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	1.203
UnsupervisedSparse	target	test10	n	nottarget	0	2.099
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	1.517
UnsupervisedSparse	target	test9	x	target	1	1.207
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.959
UnsupervisedSparse	nottarget	contr10	x	target	0	1.311
UnsupervisedSparse	target	test16	x	target	1	1.027
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	1.138
UnsupervisedSparse	target	test11	x	target	1	2.643
UnsupervisedSparse	target	test6	x	target	1	0.982
UnsupervisedSparse	target	test12	x	target	1	1.392
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	0.759
SupervisedSparse	target	test9	x	target	1	2.770
SupervisedSparse	nottarget	catch7	n	nottarget	1	1.298
SupervisedSparse	nottarget	contr16	n	nottarget	1	1.260
SupervisedSparse	target	test11	x	target	1	3.386
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.822
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.757
SupervisedSparse	nottarget	contr9	x	target	0	0.720
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.906
SupervisedSparse	target	test4	x	target	1	1.415
SupervisedSparse	target	test1	x	target	1	0.693
SupervisedSparse	target	test12	x	target	1	0.777
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.886
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.818
SupervisedSparse	nottarget	contr2	x	target	0	0.665
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.774
SupervisedSparse	target	test5	x	target	1	0.696
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.747
SupervisedSparse	target	test13	x	target	1	1.429
SupervisedSparse	target	test8	x	target	1	1.227
SupervisedSparse	target	test7	x	target	1	0.826
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.769
SupervisedSparse	target	test3	x	target	1	1.554
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.739
SupervisedSparse	target	test6	x	target	1	1.349
SupervisedSparse	target	test10	x	target	1	1.085
SupervisedSparse	target	test16	x	target	1	0.970
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.643
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.793
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.522
SupervisedSparse	target	test14	x	target	1	1.404
SupervisedSparse	nottarget	contr5	n	nottarget	1	2.771
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.841
SupervisedSparse	target	test15	x	target	1	0.744
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.528
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.885
SupervisedSparse	target	test2	x	target	1	1.042
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.662
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.789
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.564
SupervisedSparse	nottarget	contr4	n	nottarget	1	1.070
