Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	contr5	n	nottarget	1	2.661
SupervisedSparse	nottarget	catch2	n	nottarget	1	1.904
SupervisedSparse	nottarget	contr8	n	nottarget	1	1.330
SupervisedSparse	nottarget	contr11	n	nottarget	1	1.541
SupervisedSparse	target	test14	x	target	1	2.254
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.825
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.976
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.674
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.599
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.478
SupervisedSparse	nottarget	contr6	x	target	0	1.109
SupervisedSparse	target	test2	x	target	1	0.567
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.527
SupervisedSparse	target	test10	x	target	1	1.475
SupervisedSparse	target	test8	x	target	1	1.960
SupervisedSparse	target	test1	x	target	1	0.695
SupervisedSparse	target	test11	n	nottarget	0	1.291
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.679
SupervisedSparse	target	test5	n	nottarget	0	1.749
SupervisedSparse	target	test12	n	nottarget	0	1.140
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.543
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.634
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.759
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.618
SupervisedSparse	target	test4	x	target	1	1.776
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.551
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.489
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.471
SupervisedSparse	target	test13	x	target	1	0.740
SupervisedSparse	target	test16	x	target	1	0.526
SupervisedSparse	target	test3	x	target	1	0.560
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.579
SupervisedSparse	target	test6	x	target	1	0.652
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.634
SupervisedSparse	target	test7	n	nottarget	0	1.177
SupervisedSparse	target	test15	n	nottarget	0	0.433
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.791
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.639
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.775
SupervisedSparse	target	test9	n	nottarget	0	0.765
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	2.019
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.930
UnsupervisedSparse	target	test6	x	target	1	1.717
UnsupervisedSparse	target	test11	x	target	1	2.310
UnsupervisedSparse	target	test1	n	nottarget	0	3.154
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	1.760
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.808
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	4.412
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.695
UnsupervisedSparse	nottarget	contr11	x	target	0	2.731
UnsupervisedSparse	target	test3	x	target	1	1.677
UnsupervisedSparse	target	test15	x	target	1	1.663
UnsupervisedSparse	nottarget	contr9	x	target	0	2.341
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.861
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	1.563
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.771
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	0.604
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.989
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	2.069
UnsupervisedSparse	target	test16	x	target	1	1.472
UnsupervisedSparse	nottarget	contr2	x	target	0	1.317
UnsupervisedSparse	target	test12	x	target	1	2.439
UnsupervisedSparse	target	test5	x	target	1	1.773
UnsupervisedSparse	target	test4	x	target	1	1.164
UnsupervisedSparse	target	test14	x	target	1	1.406
UnsupervisedSparse	target	test10	x	target	1	1.981
UnsupervisedSparse	target	test2	x	target	1	1.284
UnsupervisedSparse	nottarget	contr16	x	target	0	2.151
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	1.056
UnsupervisedSparse	target	test13	n	nottarget	0	1.254
UnsupervisedSparse	target	test9	n	nottarget	0	0.739
UnsupervisedSparse	target	test7	x	target	1	1.133
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	1.456
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	1.782
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	0.747
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	0.878
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	1.787
UnsupervisedSparse	target	test8	x	target	1	0.811
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	0.747
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	0.781
