Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	target	test8	x	target	1	2.792
SupervisedSparse	nottarget	contr16	n	nottarget	1	1.094
SupervisedSparse	target	test2	x	target	1	0.618
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.738
SupervisedSparse	target	test16	x	target	1	2.581
SupervisedSparse	target	test5	x	target	1	2.003
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.391
SupervisedSparse	target	test7	x	target	1	0.457
SupervisedSparse	target	test1	x	target	1	0.495
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.500
SupervisedSparse	target	test12	x	target	1	0.359
SupervisedSparse	target	test15	x	target	1	0.417
SupervisedSparse	target	test11	n	nottarget	0	0.762
SupervisedSparse	nottarget	contr7	x	target	0	0.602
SupervisedSparse	target	test10	n	nottarget	0	1.339
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.468
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.625
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.632
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.366
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.352
SupervisedSparse	target	test9	x	target	1	0.531
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.581
SupervisedSparse	target	test3	x	target	1	3.087
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.488
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.397
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.653
SupervisedSparse	target	test4	x	target	1	0.644
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.513
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.437
SupervisedSparse	target	test14	x	target	1	1.053
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.674
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.487
SupervisedSparse	target	test13	x	target	1	3.691
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.467
SupervisedSparse	target	test6	x	target	1	0.553
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.387
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.556
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.349
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.287
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.476
UnsupervisedDense	nottarget	catch3	n	nottarget	1	1.914
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.676
UnsupervisedDense	target	test16	x	target	1	0.480
UnsupervisedDense	target	test13	x	target	1	0.349
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.792
UnsupervisedDense	target	test12	x	target	1	0.520
UnsupervisedDense	target	test5	x	target	1	0.580
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.617
UnsupervisedDense	target	test7	x	target	1	0.656
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.534
UnsupervisedDense	target	test6	x	target	1	0.535
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.562
UnsupervisedDense	target	test8	x	target	1	0.821
UnsupervisedDense	target	test2	x	target	1	0.419
UnsupervisedDense	target	test4	x	target	1	0.491
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.423
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.430
UnsupervisedDense	target	test3	x	target	1	0.477
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.548
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.550
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.409
UnsupervisedDense	target	test10	x	target	1	0.519
UnsupervisedDense	target	test14	x	target	1	0.443
UnsupervisedDense	target	test9	x	target	1	0.418
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.466
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.487
UnsupervisedDense	target	test11	x	target	1	0.580
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.502
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.464
UnsupervisedDense	target	test1	x	target	1	0.486
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.467
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.465
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.358
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.616
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.408
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.353
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.339
UnsupervisedDense	target	test15	n	nottarget	0	0.294
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.666
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.335
