Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedSparse	target	test11	None	None	0	9999.000
UnsupervisedSparse	nottarget	contr10	None	None	0	9999.000
UnsupervisedSparse	target	test8	n	nottarget	0	0.001
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	2.160
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	0.856
UnsupervisedSparse	target	test7	x	target	1	0.861
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	1.634
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.937
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	1.899
UnsupervisedSparse	target	test16	x	target	1	0.812
UnsupervisedSparse	target	test1	x	target	1	1.324
UnsupervisedSparse	target	test10	x	target	1	1.558
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	0.973
UnsupervisedSparse	target	test2	x	target	1	0.767
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.800
UnsupervisedSparse	target	test6	x	target	1	1.160
UnsupervisedSparse	target	test13	n	nottarget	0	1.096
UnsupervisedSparse	target	test14	x	target	1	1.100
UnsupervisedSparse	target	test9	x	target	1	1.745
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.712
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	1.044
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	0.658
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.735
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	0.721
UnsupervisedSparse	target	test5	x	target	1	0.941
UnsupervisedSparse	target	test12	x	target	1	1.542
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	1.103
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	0.505
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	0.605
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	1.740
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	1.502
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.813
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	1.189
UnsupervisedSparse	target	test15	x	target	1	0.854
UnsupervisedSparse	target	test3	n	nottarget	0	1.243
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.903
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	0.507
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	0.758
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	4.689
UnsupervisedSparse	target	test4	x	target	1	0.871
SupervisedSparse	nottarget	catch8	n	nottarget	1	1.277
SupervisedSparse	nottarget	contr16	n	nottarget	1	1.010
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.569
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.481
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.520
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.865
SupervisedSparse	target	test15	x	target	1	0.536
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.538
SupervisedSparse	target	test3	x	target	1	0.693
SupervisedSparse	target	test12	x	target	1	0.752
SupervisedSparse	target	test10	x	target	1	1.582
SupervisedSparse	target	test7	x	target	1	0.669
SupervisedSparse	target	test13	x	target	1	0.690
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.727
SupervisedSparse	target	test8	x	target	1	0.577
SupervisedSparse	target	test5	x	target	1	0.546
SupervisedSparse	target	test11	x	target	1	0.836
SupervisedSparse	target	test6	x	target	1	0.578
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.508
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.712
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.467
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.465
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.591
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.440
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.494
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.451
SupervisedSparse	target	test9	x	target	1	0.497
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.622
SupervisedSparse	target	test16	x	target	1	0.724
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.671
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.428
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.524
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.960
SupervisedSparse	target	test14	x	target	1	0.656
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.598
SupervisedSparse	target	test4	x	target	1	0.710
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.514
SupervisedSparse	target	test2	x	target	1	0.470
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.515
SupervisedSparse	target	test1	x	target	1	0.495
