Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	target	test6	x	target	1	2.423
SupervisedSparse	nottarget	catch8	n	nottarget	1	1.278
SupervisedSparse	target	test15	x	target	1	1.274
SupervisedSparse	target	test8	x	target	1	1.047
SupervisedSparse	target	test11	x	target	1	0.837
SupervisedSparse	target	test4	x	target	1	0.689
SupervisedSparse	nottarget	contr7	n	nottarget	1	1.215
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.501
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.522
SupervisedSparse	target	test5	x	target	1	0.925
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.918
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.530
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.766
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.695
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.627
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.610
SupervisedSparse	target	test16	x	target	1	1.226
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.865
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.653
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.716
SupervisedSparse	target	test10	x	target	1	0.895
SupervisedSparse	target	test1	x	target	1	0.811
SupervisedSparse	nottarget	contr15	n	nottarget	1	1.123
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.445
SupervisedSparse	target	test14	x	target	1	0.923
SupervisedSparse	target	test9	x	target	1	0.751
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.936
SupervisedSparse	target	test13	x	target	1	0.818
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.898
SupervisedSparse	nottarget	contr8	n	nottarget	1	1.212
SupervisedSparse	target	test7	x	target	1	0.852
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.746
SupervisedSparse	target	test12	x	target	1	1.380
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.788
SupervisedSparse	target	test3	x	target	1	0.884
SupervisedSparse	target	test2	x	target	1	0.809
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.856
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.661
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.747
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.653
UnsupervisedDense	nottarget	contr4	x	target	0	1.402
UnsupervisedDense	target	test3	x	target	1	0.874
UnsupervisedDense	nottarget	contr1	x	target	0	0.453
UnsupervisedDense	target	test9	x	target	1	0.371
UnsupervisedDense	target	test1	x	target	1	0.462
UnsupervisedDense	nottarget	contr6	n	nottarget	1	2.180
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.761
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.455
UnsupervisedDense	target	test16	x	target	1	0.668
UnsupervisedDense	nottarget	contr16	x	target	0	0.755
UnsupervisedDense	target	test12	x	target	1	0.308
UnsupervisedDense	target	test13	x	target	1	0.328
UnsupervisedDense	target	test10	x	target	1	0.308
UnsupervisedDense	nottarget	contr7	x	target	0	0.305
UnsupervisedDense	target	test11	x	target	1	0.308
UnsupervisedDense	target	test8	x	target	1	0.288
UnsupervisedDense	nottarget	contr2	x	target	0	0.325
UnsupervisedDense	nottarget	contr3	x	target	0	0.337
UnsupervisedDense	nottarget	contr12	x	target	0	0.284
UnsupervisedDense	target	test4	x	target	1	0.311
UnsupervisedDense	nottarget	contr10	x	target	0	0.333
UnsupervisedDense	target	test2	x	target	1	0.400
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.800
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.480
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.389
UnsupervisedDense	target	test7	x	target	1	0.614
UnsupervisedDense	target	test6	x	target	1	0.364
UnsupervisedDense	target	test5	x	target	1	0.447
UnsupervisedDense	nottarget	contr14	x	target	0	0.357
UnsupervisedDense	nottarget	contr9	x	target	0	0.464
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.527
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.642
UnsupervisedDense	nottarget	contr13	x	target	0	0.976
UnsupervisedDense	nottarget	contr5	x	target	0	0.344
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.514
UnsupervisedDense	nottarget	contr15	x	target	0	0.734
UnsupervisedDense	target	test14	x	target	1	0.978
UnsupervisedDense	target	test15	x	target	1	0.410
UnsupervisedDense	nottarget	contr11	x	target	0	0.577
UnsupervisedDense	nottarget	contr8	x	target	0	0.483
