Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	catch5	n	nottarget	1	3.123
UnsupervisedDense	target	test7	x	target	1	1.517
UnsupervisedDense	nottarget	catch7	n	nottarget	1	2.535
UnsupervisedDense	nottarget	contr7	n	nottarget	1	4.223
UnsupervisedDense	nottarget	contr13	n	nottarget	1	1.770
UnsupervisedDense	target	test2	x	target	1	1.185
UnsupervisedDense	nottarget	contr14	n	nottarget	1	1.481
UnsupervisedDense	target	test16	x	target	1	1.509
UnsupervisedDense	target	test12	x	target	1	0.856
UnsupervisedDense	nottarget	contr4	n	nottarget	1	1.245
UnsupervisedDense	target	test9	x	target	1	0.986
UnsupervisedDense	target	test13	x	target	1	1.003
UnsupervisedDense	target	test3	x	target	1	1.170
UnsupervisedDense	target	test11	x	target	1	1.147
UnsupervisedDense	target	test15	x	target	1	1.140
UnsupervisedDense	nottarget	contr5	n	nottarget	1	1.389
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.605
UnsupervisedDense	target	test8	x	target	1	1.229
UnsupervisedDense	target	test6	x	target	1	0.683
UnsupervisedDense	target	test4	x	target	1	0.968
UnsupervisedDense	nottarget	catch2	n	nottarget	1	1.584
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.815
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.856
UnsupervisedDense	nottarget	catch1	n	nottarget	1	2.533
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.949
UnsupervisedDense	nottarget	catch3	n	nottarget	1	2.287
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.746
UnsupervisedDense	target	test14	x	target	1	0.908
UnsupervisedDense	nottarget	catch8	n	nottarget	1	1.103
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.595
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.691
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.679
UnsupervisedDense	target	test5	x	target	1	1.301
UnsupervisedDense	target	test1	None	None	0	9999.000
UnsupervisedDense	target	test10	x	target	1	1.611
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.330
UnsupervisedDense	nottarget	contr15	n	nottarget	1	1.563
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.620
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.531
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.550
SupervisedSparse	target	test14	x	target	1	2.881
SupervisedSparse	target	test3	x	target	1	1.235
SupervisedSparse	nottarget	contr16	n	nottarget	1	2.376
SupervisedSparse	target	test2	x	target	1	1.567
SupervisedSparse	nottarget	catch8	n	nottarget	1	1.392
SupervisedSparse	nottarget	contr11	n	nottarget	1	1.319
SupervisedSparse	target	test1	x	target	1	0.493
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.537
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.757
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.790
SupervisedSparse	target	test4	x	target	1	0.607
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.502
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.506
SupervisedSparse	target	test9	x	target	1	0.622
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.628
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.588
SupervisedSparse	target	test13	x	target	1	0.580
SupervisedSparse	target	test6	x	target	1	0.574
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.559
SupervisedSparse	target	test8	x	target	1	0.567
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.530
SupervisedSparse	target	test16	x	target	1	0.549
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.471
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.548
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.464
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.421
SupervisedSparse	target	test12	x	target	1	0.468
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.362
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.388
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.453
SupervisedSparse	target	test11	x	target	1	0.514
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.479
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.411
SupervisedSparse	target	test7	x	target	1	0.468
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.570
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.531
SupervisedSparse	target	test5	x	target	1	0.454
SupervisedSparse	target	test10	x	target	1	0.483
SupervisedSparse	target	test15	x	target	1	0.904
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.404
