Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	catch4	n	nottarget	1	2.237
UnsupervisedDense	target	test9	x	target	1	2.339
UnsupervisedDense	nottarget	contr2	n	nottarget	1	1.739
UnsupervisedDense	target	test12	x	target	1	1.819
UnsupervisedDense	nottarget	catch6	n	nottarget	1	1.497
UnsupervisedDense	target	test8	x	target	1	1.772
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.564
UnsupervisedDense	target	test3	x	target	1	3.093
UnsupervisedDense	nottarget	contr15	n	nottarget	1	1.646
UnsupervisedDense	target	test7	x	target	1	2.451
UnsupervisedDense	target	test16	x	target	1	3.542
UnsupervisedDense	nottarget	contr5	n	nottarget	1	1.412
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.652
UnsupervisedDense	nottarget	contr13	n	nottarget	1	2.063
UnsupervisedDense	nottarget	contr10	n	nottarget	1	1.195
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.769
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.420
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.652
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.514
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.773
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.866
UnsupervisedDense	target	test11	x	target	1	3.387
UnsupervisedDense	nottarget	catch5	n	nottarget	1	1.304
UnsupervisedDense	target	test14	x	target	1	2.388
UnsupervisedDense	target	test4	x	target	1	1.970
UnsupervisedDense	target	test13	x	target	1	3.345
UnsupervisedDense	target	test2	x	target	1	1.023
UnsupervisedDense	target	test10	x	target	1	1.158
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.279
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.556
UnsupervisedDense	target	test15	x	target	1	1.293
UnsupervisedDense	target	test6	x	target	1	0.897
UnsupervisedDense	nottarget	contr14	n	nottarget	1	1.102
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.847
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.463
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.667
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.504
UnsupervisedDense	target	test5	x	target	1	1.421
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.891
UnsupervisedDense	target	test1	x	target	1	1.151
SupervisedSparse	nottarget	contr10	n	nottarget	1	1.846
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.901
SupervisedSparse	target	test3	x	target	1	1.055
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.988
SupervisedSparse	target	test12	x	target	1	1.420
SupervisedSparse	nottarget	catch1	n	nottarget	1	1.443
SupervisedSparse	target	test9	x	target	1	1.116
SupervisedSparse	target	test10	x	target	1	0.919
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.882
SupervisedSparse	target	test1	x	target	1	1.103
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.858
SupervisedSparse	target	test6	x	target	1	0.999
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.726
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.913
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.526
SupervisedSparse	target	test2	x	target	1	0.935
SupervisedSparse	target	test14	x	target	1	0.731
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.894
SupervisedSparse	target	test11	x	target	1	1.025
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.855
SupervisedSparse	target	test8	x	target	1	0.933
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.927
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.859
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.649
SupervisedSparse	target	test16	x	target	1	1.151
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.791
SupervisedSparse	target	test7	x	target	1	1.080
SupervisedSparse	nottarget	contr6	n	nottarget	1	1.013
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.859
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.834
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.664
SupervisedSparse	target	test5	x	target	1	1.205
SupervisedSparse	target	test13	x	target	1	0.940
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.958
SupervisedSparse	target	test15	x	target	1	0.999
SupervisedSparse	nottarget	contr2	n	nottarget	1	1.271
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.908
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.438
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.461
SupervisedSparse	target	test4	x	target	1	1.043
