Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	target	test15	x	target	1	2.565
UnsupervisedDense	target	test13	x	target	1	2.133
UnsupervisedDense	target	test1	x	target	1	0.636
UnsupervisedDense	nottarget	catch4	x	target	0	4.516
UnsupervisedDense	nottarget	contr11	x	target	0	3.881
UnsupervisedDense	nottarget	catch7	x	target	0	1.187
UnsupervisedDense	target	test16	x	target	1	0.747
UnsupervisedDense	nottarget	contr1	n	nottarget	1	4.461
UnsupervisedDense	target	test11	x	target	1	0.598
UnsupervisedDense	nottarget	contr2	n	nottarget	1	1.462
UnsupervisedDense	target	test4	x	target	1	0.539
UnsupervisedDense	target	test9	x	target	1	0.422
UnsupervisedDense	nottarget	contr15	x	target	0	0.372
UnsupervisedDense	target	test6	x	target	1	0.455
UnsupervisedDense	target	test5	x	target	1	0.412
UnsupervisedDense	nottarget	contr14	x	target	0	0.845
UnsupervisedDense	target	test12	x	target	1	1.529
UnsupervisedDense	nottarget	contr16	x	target	0	1.900
UnsupervisedDense	target	test7	x	target	1	1.166
UnsupervisedDense	nottarget	contr6	n	nottarget	1	3.663
UnsupervisedDense	nottarget	contr9	n	nottarget	1	2.170
UnsupervisedDense	nottarget	contr13	n	nottarget	1	3.912
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.760
UnsupervisedDense	target	test14	x	target	1	0.457
UnsupervisedDense	target	test10	x	target	1	0.550
UnsupervisedDense	nottarget	catch5	x	target	0	1.090
UnsupervisedDense	nottarget	contr5	x	target	0	1.126
UnsupervisedDense	target	test2	x	target	1	0.495
UnsupervisedDense	nottarget	catch6	x	target	0	0.693
UnsupervisedDense	nottarget	contr7	x	target	0	1.319
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.723
UnsupervisedDense	target	test3	x	target	1	0.485
UnsupervisedDense	nottarget	catch3	x	target	0	0.633
UnsupervisedDense	nottarget	catch8	x	target	0	0.592
UnsupervisedDense	nottarget	catch1	x	target	0	0.546
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.612
UnsupervisedDense	nottarget	contr3	n	nottarget	1	1.642
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.471
UnsupervisedDense	nottarget	catch2	x	target	0	0.621
UnsupervisedDense	target	test8	x	target	1	0.676
SupervisedSparse	target	test10	x	target	1	1.505
SupervisedSparse	nottarget	catch1	n	nottarget	1	1.316
SupervisedSparse	nottarget	contr13	n	nottarget	1	1.505
SupervisedSparse	target	test3	x	target	1	0.826
SupervisedSparse	target	test7	x	target	1	0.945
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.627
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.736
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.488
SupervisedSparse	target	test15	x	target	1	0.645
SupervisedSparse	target	test14	x	target	1	0.539
SupervisedSparse	target	test9	x	target	1	1.414
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.653
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.562
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.556
SupervisedSparse	target	test6	x	target	1	0.718
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.937
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.844
SupervisedSparse	target	test16	x	target	1	1.034
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.577
SupervisedSparse	target	test4	x	target	1	0.616
SupervisedSparse	nottarget	contr14	n	nottarget	1	1.480
SupervisedSparse	target	test2	x	target	1	0.677
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.818
SupervisedSparse	target	test12	x	target	1	0.640
SupervisedSparse	nottarget	contr3	n	nottarget	1	1.319
SupervisedSparse	target	test5	x	target	1	0.522
SupervisedSparse	target	test1	x	target	1	1.564
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.590
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.685
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.842
SupervisedSparse	nottarget	contr5	n	nottarget	1	3.440
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.843
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.545
SupervisedSparse	target	test8	x	target	1	0.403
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.596
SupervisedSparse	target	test13	x	target	1	0.595
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.476
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.505
SupervisedSparse	target	test11	x	target	1	0.606
SupervisedSparse	nottarget	contr8	n	nottarget	1	1.037
