Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	catch2	None	None	0	9999.000
SupervisedSparse	target	test4	n	nottarget	0	2.478
SupervisedSparse	nottarget	contr8	n	nottarget	1	1.568
SupervisedSparse	nottarget	contr16	n	nottarget	1	1.033
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.695
SupervisedSparse	target	test12	x	target	1	1.612
SupervisedSparse	target	test3	x	target	1	0.698
SupervisedSparse	target	test5	n	nottarget	0	0.789
SupervisedSparse	target	test6	x	target	1	0.766
SupervisedSparse	target	test11	x	target	1	1.192
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.920
SupervisedSparse	nottarget	contr15	n	nottarget	1	1.179
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.595
SupervisedSparse	target	test7	n	nottarget	0	1.131
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.589
SupervisedSparse	target	test10	x	target	1	0.598
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.502
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.539
SupervisedSparse	target	test13	x	target	1	0.597
SupervisedSparse	target	test15	n	nottarget	0	0.965
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.549
SupervisedSparse	target	test14	x	target	1	0.488
SupervisedSparse	target	test8	n	nottarget	0	1.109
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.536
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.506
SupervisedSparse	nottarget	catch6	n	nottarget	1	1.215
SupervisedSparse	target	test16	x	target	1	0.542
SupervisedSparse	nottarget	catch4	x	target	0	0.776
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.593
SupervisedSparse	nottarget	catch7	n	nottarget	1	1.032
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.792
SupervisedSparse	target	test2	n	nottarget	0	0.672
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.798
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.644
SupervisedSparse	nottarget	catch3	x	target	0	0.411
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.476
SupervisedSparse	target	test1	n	nottarget	0	1.018
SupervisedSparse	target	test9	n	nottarget	0	0.687
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.644
SupervisedSparse	nottarget	catch8	x	target	0	0.505
UnsupervisedSparse	target	test13	x	target	1	3.117
UnsupervisedSparse	target	test7	x	target	1	3.599
UnsupervisedSparse	target	test10	x	target	1	2.652
UnsupervisedSparse	target	test6	x	target	1	1.687
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	1.555
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	0.947
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	1.180
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	2.809
UnsupervisedSparse	target	test5	x	target	1	1.262
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	0.811
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	0.626
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	0.674
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.935
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	0.867
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	0.680
UnsupervisedSparse	target	test4	x	target	1	0.611
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	0.620
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	1.226
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	0.594
UnsupervisedSparse	target	test14	x	target	1	1.162
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	1.915
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.853
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.762
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	1.460
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	0.793
UnsupervisedSparse	target	test11	x	target	1	0.706
UnsupervisedSparse	target	test3	x	target	1	0.772
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	2.318
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.982
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.847
UnsupervisedSparse	target	test2	x	target	1	1.574
UnsupervisedSparse	target	test12	x	target	1	0.742
UnsupervisedSparse	target	test16	x	target	1	1.225
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	0.743
UnsupervisedSparse	target	test15	x	target	1	0.857
UnsupervisedSparse	target	test1	x	target	1	1.726
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	2.071
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.938
UnsupervisedSparse	target	test8	x	target	1	0.894
UnsupervisedSparse	target	test9	x	target	1	0.674
