Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.920
SupervisedSparse	target	test8	x	target	1	0.555
SupervisedSparse	target	test4	x	target	1	0.566
SupervisedSparse	target	test15	x	target	1	0.447
SupervisedSparse	target	test7	x	target	1	0.541
SupervisedSparse	target	test10	x	target	1	0.512
SupervisedSparse	target	test1	x	target	1	0.500
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.840
SupervisedSparse	target	test11	x	target	1	1.838
SupervisedSparse	target	test14	x	target	1	0.442
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.522
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.637
SupervisedSparse	nottarget	contr4	x	target	0	0.635
SupervisedSparse	nottarget	contr2	x	target	0	0.299
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.479
SupervisedSparse	nottarget	contr6	x	target	0	0.380
SupervisedSparse	nottarget	contr9	x	target	0	0.325
SupervisedSparse	nottarget	contr15	x	target	0	0.345
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.524
SupervisedSparse	nottarget	contr1	x	target	0	0.320
SupervisedSparse	nottarget	contr7	x	target	0	0.266
SupervisedSparse	nottarget	contr3	x	target	0	0.640
SupervisedSparse	target	test13	x	target	1	0.871
SupervisedSparse	target	test5	x	target	1	0.563
SupervisedSparse	target	test16	x	target	1	0.293
SupervisedSparse	target	test2	x	target	1	0.314
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.637
SupervisedSparse	target	test9	x	target	1	0.476
SupervisedSparse	nottarget	contr11	x	target	0	0.650
SupervisedSparse	target	test12	x	target	1	0.520
SupervisedSparse	nottarget	contr14	x	target	0	0.923
SupervisedSparse	target	test6	x	target	1	0.742
SupervisedSparse	nottarget	contr5	x	target	0	0.553
SupervisedSparse	nottarget	contr16	x	target	0	0.370
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.571
SupervisedSparse	target	test3	x	target	1	0.334
SupervisedSparse	nottarget	contr13	x	target	0	0.280
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.598
SupervisedSparse	nottarget	contr8	x	target	0	0.390
SupervisedSparse	nottarget	contr12	x	target	0	0.367
UnsupervisedDense	nottarget	contr1	n	nottarget	1	2.962
UnsupervisedDense	nottarget	contr16	n	nottarget	1	1.394
UnsupervisedDense	target	test14	x	target	1	1.601
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.552
UnsupervisedDense	target	test10	x	target	1	0.921
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.525
UnsupervisedDense	target	test16	n	nottarget	0	3.616
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.544
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.882
UnsupervisedDense	target	test12	x	target	1	0.831
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.893
UnsupervisedDense	target	test1	n	nottarget	0	2.410
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.840
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.493
UnsupervisedDense	nottarget	catch8	n	nottarget	1	1.161
UnsupervisedDense	target	test9	x	target	1	0.939
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.798
UnsupervisedDense	nottarget	catch6	n	nottarget	1	1.012
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.844
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.467
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.719
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.466
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.376
UnsupervisedDense	target	test11	n	nottarget	0	1.058
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.711
UnsupervisedDense	target	test5	x	target	1	1.298
UnsupervisedDense	target	test13	x	target	1	0.541
UnsupervisedDense	target	test6	x	target	1	0.409
UnsupervisedDense	target	test2	x	target	1	0.865
UnsupervisedDense	target	test3	x	target	1	0.622
UnsupervisedDense	target	test7	x	target	1	0.613
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.605
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.565
UnsupervisedDense	target	test15	x	target	1	0.879
UnsupervisedDense	target	test4	x	target	1	0.476
UnsupervisedDense	target	test8	x	target	1	0.450
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.527
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.651
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.688
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.596
