Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	target	test10	x	target	1	3.403
UnsupervisedDense	target	test14	x	target	1	3.255
UnsupervisedDense	target	test15	n	nottarget	0	3.890
UnsupervisedDense	target	test3	n	nottarget	0	3.201
UnsupervisedDense	nottarget	contr9	n	nottarget	1	3.997
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.666
UnsupervisedDense	target	test13	x	target	1	1.151
UnsupervisedDense	nottarget	contr6	n	nottarget	1	2.384
UnsupervisedDense	nottarget	catch8	n	nottarget	1	3.998
UnsupervisedDense	target	test9	x	target	1	2.819
UnsupervisedDense	target	test11	x	target	1	1.863
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.804
UnsupervisedDense	target	test1	x	target	1	1.362
UnsupervisedDense	nottarget	catch6	n	nottarget	1	3.211
UnsupervisedDense	target	test6	n	nottarget	0	1.543
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.922
UnsupervisedDense	nottarget	catch4	n	nottarget	1	1.931
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.716
UnsupervisedDense	target	test7	n	nottarget	0	1.785
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.984
UnsupervisedDense	target	test4	x	target	1	0.823
UnsupervisedDense	nottarget	contr11	n	nottarget	1	2.471
UnsupervisedDense	target	test2	x	target	1	1.826
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.733
UnsupervisedDense	target	test12	x	target	1	0.753
UnsupervisedDense	target	test5	x	target	1	0.739
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.789
UnsupervisedDense	nottarget	contr13	n	nottarget	1	1.045
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.770
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.508
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.727
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.753
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.677
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.576
UnsupervisedDense	target	test8	n	nottarget	0	1.842
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.623
UnsupervisedDense	nottarget	contr3	n	nottarget	1	1.829
UnsupervisedDense	target	test16	n	nottarget	0	0.899
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.488
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.676
SupervisedDense	nottarget	catch3	n	nottarget	1	2.286
SupervisedDense	nottarget	contr11	n	nottarget	1	2.024
SupervisedDense	nottarget	contr9	n	nottarget	1	1.003
SupervisedDense	nottarget	contr6	n	nottarget	1	1.074
SupervisedDense	nottarget	contr14	n	nottarget	1	1.207
SupervisedDense	target	test9	x	target	1	1.214
SupervisedDense	nottarget	contr16	n	nottarget	1	0.545
SupervisedDense	target	test5	x	target	1	0.700
SupervisedDense	nottarget	contr10	n	nottarget	1	0.662
SupervisedDense	target	test2	x	target	1	1.685
SupervisedDense	nottarget	catch2	n	nottarget	1	0.734
SupervisedDense	nottarget	contr5	n	nottarget	1	0.754
SupervisedDense	nottarget	contr4	n	nottarget	1	1.195
SupervisedDense	target	test10	x	target	1	1.139
SupervisedDense	target	test3	x	target	1	1.220
SupervisedDense	target	test11	x	target	1	2.259
SupervisedDense	target	test15	x	target	1	4.573
SupervisedDense	nottarget	contr3	n	nottarget	1	0.584
SupervisedDense	target	test4	x	target	1	1.178
SupervisedDense	nottarget	contr12	n	nottarget	1	0.521
SupervisedDense	target	test16	x	target	1	0.764
SupervisedDense	nottarget	catch8	n	nottarget	1	0.541
SupervisedDense	nottarget	contr1	n	nottarget	1	1.128
SupervisedDense	target	test7	x	target	1	0.587
SupervisedDense	nottarget	contr15	n	nottarget	1	0.643
SupervisedDense	target	test14	x	target	1	1.754
SupervisedDense	nottarget	contr7	n	nottarget	1	0.513
SupervisedDense	nottarget	catch7	n	nottarget	1	1.172
SupervisedDense	nottarget	catch5	n	nottarget	1	0.524
SupervisedDense	target	test13	x	target	1	0.744
SupervisedDense	target	test1	x	target	1	0.745
SupervisedDense	nottarget	catch6	n	nottarget	1	0.468
SupervisedDense	nottarget	contr13	n	nottarget	1	0.601
SupervisedDense	nottarget	contr2	n	nottarget	1	0.546
SupervisedDense	nottarget	contr8	n	nottarget	1	0.413
SupervisedDense	nottarget	catch4	n	nottarget	1	0.669
SupervisedDense	target	test6	x	target	1	0.497
SupervisedDense	target	test12	x	target	1	0.606
SupervisedDense	target	test8	x	target	1	0.597
SupervisedDense	nottarget	catch1	n	nottarget	1	0.398
