Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	catch6	n	nottarget	1	1.670
UnsupervisedDense	target	test3	x	target	1	1.025
UnsupervisedDense	nottarget	contr14	n	nottarget	1	1.864
UnsupervisedDense	target	test7	x	target	1	0.893
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.729
UnsupervisedDense	target	test11	x	target	1	0.883
UnsupervisedDense	nottarget	contr9	n	nottarget	1	1.111
UnsupervisedDense	nottarget	catch7	n	nottarget	1	1.362
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.028
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.810
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.874
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.822
UnsupervisedDense	target	test15	x	target	1	0.878
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.865
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.615
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.463
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.461
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.387
UnsupervisedDense	target	test9	x	target	1	0.668
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.473
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.542
UnsupervisedDense	target	test8	x	target	1	0.713
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.925
UnsupervisedDense	target	test5	x	target	1	0.774
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.848
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.415
UnsupervisedDense	target	test1	x	target	1	1.381
UnsupervisedDense	target	test12	x	target	1	0.718
UnsupervisedDense	target	test2	x	target	1	0.417
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.559
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.897
UnsupervisedDense	target	test4	x	target	1	0.751
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.415
UnsupervisedDense	target	test10	x	target	1	0.687
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.477
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.626
UnsupervisedDense	target	test14	x	target	1	0.568
UnsupervisedDense	target	test13	x	target	1	0.977
UnsupervisedDense	target	test6	x	target	1	0.482
UnsupervisedDense	target	test16	x	target	1	0.495
SupervisedSparse	nottarget	catch2	n	nottarget	1	1.480
SupervisedSparse	target	test13	x	target	1	1.436
SupervisedSparse	target	test3	x	target	1	0.523
SupervisedSparse	nottarget	contr2	n	nottarget	1	1.125
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.535
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.850
SupervisedSparse	target	test14	x	target	1	0.555
SupervisedSparse	target	test16	x	target	1	0.422
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.628
SupervisedSparse	target	test1	x	target	1	0.988
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.555
SupervisedSparse	target	test9	x	target	1	0.445
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.684
SupervisedSparse	target	test11	x	target	1	0.665
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.622
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.406
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.349
SupervisedSparse	target	test12	x	target	1	0.416
SupervisedSparse	target	test15	x	target	1	0.472
SupervisedSparse	target	test6	x	target	1	0.558
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.591
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.456
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.534
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.416
SupervisedSparse	target	test2	x	target	1	0.784
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.624
SupervisedSparse	target	test4	x	target	1	0.759
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.521
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.396
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.589
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.669
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.418
SupervisedSparse	target	test7	x	target	1	0.363
SupervisedSparse	target	test10	x	target	1	0.404
SupervisedSparse	target	test8	x	target	1	0.364
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.357
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.521
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.411
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.404
SupervisedSparse	target	test5	x	target	1	0.507
