Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	target	test11	x	target	1	1.850
UnsupervisedDense	nottarget	catch5	n	nottarget	1	2.175
UnsupervisedDense	nottarget	contr8	n	nottarget	1	4.333
UnsupervisedDense	nottarget	contr2	n	nottarget	1	2.755
UnsupervisedDense	nottarget	contr12	n	nottarget	1	2.553
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.863
UnsupervisedDense	nottarget	contr9	n	nottarget	1	1.462
UnsupervisedDense	target	test5	x	target	1	1.745
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.874
UnsupervisedDense	nottarget	contr3	n	nottarget	1	2.951
UnsupervisedDense	target	test3	x	target	1	0.948
UnsupervisedDense	nottarget	contr4	n	nottarget	1	1.038
UnsupervisedDense	target	test14	x	target	1	1.206
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.612
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.667
UnsupervisedDense	target	test7	x	target	1	1.393
UnsupervisedDense	target	test2	x	target	1	0.489
UnsupervisedDense	target	test1	x	target	1	0.420
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.541
UnsupervisedDense	target	test12	x	target	1	0.710
UnsupervisedDense	target	test15	x	target	1	0.522
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.637
UnsupervisedDense	target	test16	x	target	1	0.581
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.558
UnsupervisedDense	target	test9	x	target	1	0.471
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.941
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.558
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.664
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.509
UnsupervisedDense	target	test6	x	target	1	0.577
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.635
UnsupervisedDense	target	test4	x	target	1	1.353
UnsupervisedDense	target	test8	x	target	1	0.867
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.656
UnsupervisedDense	target	test10	x	target	1	1.421
UnsupervisedDense	target	test13	x	target	1	0.635
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.633
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.425
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.720
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.410
SupervisedSparse	nottarget	contr10	n	nottarget	1	3.735
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.775
SupervisedSparse	target	test3	x	target	1	0.888
SupervisedSparse	target	test11	x	target	1	0.461
SupervisedSparse	target	test2	x	target	1	0.378
SupervisedSparse	target	test9	x	target	1	0.452
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.589
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.429
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.541
SupervisedSparse	nottarget	catch4	n	nottarget	1	2.448
SupervisedSparse	target	test13	x	target	1	0.981
SupervisedSparse	target	test8	x	target	1	0.397
SupervisedSparse	target	test12	x	target	1	0.316
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.544
SupervisedSparse	nottarget	catch8	n	nottarget	1	1.403
SupervisedSparse	nottarget	contr7	n	nottarget	1	1.155
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.539
SupervisedSparse	target	test16	x	target	1	0.485
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.483
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.783
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.784
SupervisedSparse	target	test15	x	target	1	0.592
SupervisedSparse	target	test1	x	target	1	0.321
SupervisedSparse	target	test4	x	target	1	0.268
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.458
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.744
SupervisedSparse	target	test6	x	target	1	0.987
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.514
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.614
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.559
SupervisedSparse	target	test14	n	nottarget	0	0.311
SupervisedSparse	target	test5	x	target	1	0.492
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.592
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.601
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.305
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.508
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.353
SupervisedSparse	target	test7	x	target	1	0.580
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.988
SupervisedSparse	target	test10	x	target	1	0.548
