Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	target	test15	None	None	0	9999.000
UnsupervisedDense	nottarget	contr6	n	nottarget	1	4.463
UnsupervisedDense	nottarget	contr13	n	nottarget	1	2.048
UnsupervisedDense	target	test7	x	target	1	0.780
UnsupervisedDense	nottarget	catch5	n	nottarget	1	3.061
UnsupervisedDense	nottarget	catch1	n	nottarget	1	1.128
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.955
UnsupervisedDense	nottarget	contr9	n	nottarget	1	2.172
UnsupervisedDense	target	test14	x	target	1	2.242
UnsupervisedDense	target	test6	x	target	1	0.566
UnsupervisedDense	target	test10	x	target	1	0.432
UnsupervisedDense	target	test13	x	target	1	0.440
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.390
UnsupervisedDense	nottarget	catch8	n	nottarget	1	1.398
UnsupervisedDense	nottarget	contr1	n	nottarget	1	1.085
UnsupervisedDense	target	test8	x	target	1	0.777
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.874
UnsupervisedDense	target	test2	x	target	1	1.654
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.707
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.679
UnsupervisedDense	target	test11	x	target	1	2.187
UnsupervisedDense	target	test12	x	target	1	0.547
UnsupervisedDense	nottarget	catch3	None	None	0	9999.000
UnsupervisedDense	nottarget	catch7	n	nottarget	1	3.807
UnsupervisedDense	nottarget	contr15	n	nottarget	1	1.531
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.509
UnsupervisedDense	nottarget	catch4	n	nottarget	1	1.042
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.495
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.596
UnsupervisedDense	target	test1	x	target	1	4.036
UnsupervisedDense	target	test5	x	target	1	0.695
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.531
UnsupervisedDense	target	test3	x	target	1	0.438
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.757
UnsupervisedDense	target	test9	x	target	1	0.630
UnsupervisedDense	target	test16	x	target	1	0.614
UnsupervisedDense	target	test4	x	target	1	0.573
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.518
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.505
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.670
SupervisedDense	nottarget	contr15	n	nottarget	1	3.239
SupervisedDense	nottarget	catch7	n	nottarget	1	2.188
SupervisedDense	nottarget	contr10	n	nottarget	1	0.593
SupervisedDense	target	test14	x	target	1	1.122
SupervisedDense	nottarget	catch2	n	nottarget	1	0.813
SupervisedDense	target	test3	x	target	1	1.917
SupervisedDense	nottarget	catch1	n	nottarget	1	0.626
SupervisedDense	target	test11	x	target	1	1.209
SupervisedDense	nottarget	contr9	n	nottarget	1	1.047
SupervisedDense	nottarget	contr3	n	nottarget	1	0.606
SupervisedDense	nottarget	catch6	n	nottarget	1	0.766
SupervisedDense	target	test6	x	target	1	1.022
SupervisedDense	nottarget	contr5	n	nottarget	1	0.910
SupervisedDense	target	test12	x	target	1	1.002
SupervisedDense	nottarget	contr13	n	nottarget	1	2.441
SupervisedDense	target	test1	x	target	1	1.012
SupervisedDense	target	test5	x	target	1	1.555
SupervisedDense	nottarget	contr1	n	nottarget	1	1.309
SupervisedDense	nottarget	contr2	n	nottarget	1	0.655
SupervisedDense	nottarget	contr12	n	nottarget	1	0.509
SupervisedDense	nottarget	catch8	n	nottarget	1	0.769
SupervisedDense	nottarget	contr14	n	nottarget	1	0.689
SupervisedDense	nottarget	contr4	n	nottarget	1	0.606
SupervisedDense	nottarget	contr7	n	nottarget	1	0.510
SupervisedDense	nottarget	contr8	n	nottarget	1	0.586
SupervisedDense	nottarget	contr6	n	nottarget	1	0.426
SupervisedDense	target	test9	x	target	1	0.913
SupervisedDense	target	test8	x	target	1	0.724
SupervisedDense	target	test16	x	target	1	0.648
SupervisedDense	nottarget	catch3	n	nottarget	1	0.589
SupervisedDense	target	test2	x	target	1	0.733
SupervisedDense	target	test15	x	target	1	0.585
SupervisedDense	target	test4	x	target	1	0.537
SupervisedDense	nottarget	catch4	n	nottarget	1	0.516
SupervisedDense	nottarget	catch5	n	nottarget	1	0.391
SupervisedDense	target	test7	x	target	1	0.672
SupervisedDense	target	test13	x	target	1	0.733
SupervisedDense	nottarget	contr16	n	nottarget	1	1.056
SupervisedDense	target	test10	x	target	1	0.605
SupervisedDense	nottarget	contr11	n	nottarget	1	0.725
