Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	target	test9	x	target	1	2.648
UnsupervisedDense	target	test3	x	target	1	1.050
UnsupervisedDense	target	test7	x	target	1	1.064
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.875
UnsupervisedDense	nottarget	contr16	n	nottarget	1	1.017
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.519
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.546
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.629
UnsupervisedDense	target	test16	x	target	1	0.653
UnsupervisedDense	target	test5	x	target	1	0.483
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.816
UnsupervisedDense	target	test10	x	target	1	0.622
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.519
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.681
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.349
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.641
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.470
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.709
UnsupervisedDense	target	test2	x	target	1	0.734
UnsupervisedDense	target	test12	x	target	1	0.496
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.468
UnsupervisedDense	target	test13	x	target	1	0.585
UnsupervisedDense	target	test15	x	target	1	0.498
UnsupervisedDense	target	test11	x	target	1	0.424
UnsupervisedDense	target	test1	x	target	1	0.302
UnsupervisedDense	nottarget	contr6	x	target	0	0.339
UnsupervisedDense	target	test6	x	target	1	1.414
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.612
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.468
UnsupervisedDense	target	test8	x	target	1	0.624
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.504
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.500
UnsupervisedDense	target	test14	x	target	1	0.696
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.581
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.582
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.527
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.467
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.513
UnsupervisedDense	target	test4	n	nottarget	0	0.467
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.697
SupervisedSparse	nottarget	contr15	n	nottarget	1	1.331
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.582
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.638
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.493
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.369
SupervisedSparse	target	test5	x	target	1	0.451
SupervisedSparse	target	test15	x	target	1	0.373
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.542
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.440
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.560
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.513
SupervisedSparse	target	test10	x	target	1	0.406
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.542
SupervisedSparse	target	test7	x	target	1	0.543
SupervisedSparse	target	test3	x	target	1	0.547
SupervisedSparse	target	test13	x	target	1	0.436
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.539
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.516
SupervisedSparse	nottarget	contr8	n	nottarget	1	2.497
SupervisedSparse	target	test14	x	target	1	0.507
SupervisedSparse	target	test4	x	target	1	0.480
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.541
SupervisedSparse	target	test16	x	target	1	0.559
SupervisedSparse	target	test8	x	target	1	0.401
SupervisedSparse	target	test11	x	target	1	0.617
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.456
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.543
SupervisedSparse	target	test12	x	target	1	0.544
SupervisedSparse	target	test9	x	target	1	0.507
SupervisedSparse	target	test6	x	target	1	0.992
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.607
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.431
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.485
SupervisedSparse	target	test2	x	target	1	0.475
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.449
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.600
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.559
SupervisedSparse	target	test1	x	target	1	0.553
SupervisedSparse	nottarget	contr12	n	nottarget	1	1.715
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.541
