Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	target	test7	None	None	0	9999.000
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.001
SupervisedSparse	nottarget	contr9	n	nottarget	1	1.716
SupervisedSparse	nottarget	contr11	n	nottarget	1	1.577
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.965
SupervisedSparse	nottarget	catch6	n	nottarget	1	1.406
SupervisedSparse	nottarget	catch8	x	target	0	2.262
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.920
SupervisedSparse	target	test2	n	nottarget	0	2.211
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.897
SupervisedSparse	target	test3	x	target	1	0.814
SupervisedSparse	nottarget	contr16	n	nottarget	1	1.677
SupervisedSparse	nottarget	catch5	n	nottarget	1	1.145
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.634
SupervisedSparse	target	test13	x	target	1	0.624
SupervisedSparse	target	test10	x	target	1	0.742
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.890
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.774
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.759
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.752
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.867
SupervisedSparse	target	test1	x	target	1	0.783
SupervisedSparse	target	test14	x	target	1	0.768
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.753
SupervisedSparse	target	test16	x	target	1	0.611
SupervisedSparse	target	test15	n	nottarget	0	1.178
SupervisedSparse	nottarget	catch3	x	target	0	0.859
SupervisedSparse	target	test11	x	target	1	0.672
SupervisedSparse	target	test5	n	nottarget	0	0.894
SupervisedSparse	target	test8	n	nottarget	0	0.809
SupervisedSparse	target	test4	n	nottarget	0	0.881
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.742
SupervisedSparse	nottarget	catch2	x	target	0	0.912
SupervisedSparse	target	test12	n	nottarget	0	0.844
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.850
SupervisedSparse	target	test9	n	nottarget	0	0.888
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.915
SupervisedSparse	nottarget	contr6	n	nottarget	1	1.062
SupervisedSparse	target	test6	x	target	1	0.731
SupervisedSparse	nottarget	contr2	n	nottarget	1	1.183
UnsupervisedSparse	target	test12	x	target	1	4.483
UnsupervisedSparse	target	test4	x	target	1	3.084
UnsupervisedSparse	target	test13	n	nottarget	0	3.221
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	4.178
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	1.037
UnsupervisedSparse	target	test11	x	target	1	0.620
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	0.675
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	1.068
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	0.833
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	1.086
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	1.058
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	0.944
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	0.842
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	0.760
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.922
UnsupervisedSparse	target	test10	x	target	1	1.013
UnsupervisedSparse	target	test9	x	target	1	0.732
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	1.614
UnsupervisedSparse	target	test7	x	target	1	0.772
UnsupervisedSparse	target	test16	x	target	1	0.677
UnsupervisedSparse	target	test15	x	target	1	0.596
UnsupervisedSparse	target	test8	x	target	1	0.850
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	0.713
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	1.605
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	0.698
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	0.759
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	0.856
UnsupervisedSparse	target	test14	x	target	1	0.775
UnsupervisedSparse	target	test3	x	target	1	0.847
UnsupervisedSparse	target	test5	x	target	1	0.708
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.680
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	0.814
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	0.853
UnsupervisedSparse	target	test1	x	target	1	0.643
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	0.921
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.803
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	0.763
UnsupervisedSparse	target	test6	x	target	1	0.838
UnsupervisedSparse	target	test2	x	target	1	0.579
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.597
