Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedDense	nottarget	catch6	n	nottarget	1	2.803
SupervisedDense	target	test2	x	target	1	2.985
SupervisedDense	nottarget	contr4	n	nottarget	1	3.600
SupervisedDense	target	test15	x	target	1	0.620
SupervisedDense	nottarget	contr10	n	nottarget	1	1.836
SupervisedDense	nottarget	contr1	n	nottarget	1	0.944
SupervisedDense	nottarget	catch5	n	nottarget	1	0.753
SupervisedDense	target	test7	x	target	1	0.964
SupervisedDense	nottarget	catch8	n	nottarget	1	0.589
SupervisedDense	nottarget	catch1	n	nottarget	1	0.381
SupervisedDense	nottarget	catch4	n	nottarget	1	0.350
SupervisedDense	nottarget	contr3	n	nottarget	1	0.944
SupervisedDense	target	test13	x	target	1	1.211
SupervisedDense	nottarget	contr14	n	nottarget	1	0.851
SupervisedDense	nottarget	contr12	n	nottarget	1	0.704
SupervisedDense	nottarget	contr13	n	nottarget	1	0.794
SupervisedDense	target	test3	x	target	1	0.859
SupervisedDense	nottarget	contr9	n	nottarget	1	0.552
SupervisedDense	target	test6	x	target	1	0.818
SupervisedDense	target	test9	x	target	1	0.594
SupervisedDense	target	test14	x	target	1	0.922
SupervisedDense	nottarget	catch7	n	nottarget	1	0.677
SupervisedDense	nottarget	contr6	n	nottarget	1	1.434
SupervisedDense	nottarget	contr16	n	nottarget	1	0.399
SupervisedDense	nottarget	catch3	n	nottarget	1	0.583
SupervisedDense	target	test1	x	target	1	0.609
SupervisedDense	target	test5	x	target	1	0.520
SupervisedDense	target	test12	x	target	1	0.627
SupervisedDense	nottarget	contr5	n	nottarget	1	0.595
SupervisedDense	target	test10	x	target	1	0.532
SupervisedDense	nottarget	contr11	n	nottarget	1	0.583
SupervisedDense	nottarget	contr7	n	nottarget	1	0.399
SupervisedDense	target	test16	x	target	1	0.336
SupervisedDense	target	test4	x	target	1	0.522
SupervisedDense	nottarget	contr8	n	nottarget	1	0.390
SupervisedDense	nottarget	contr2	n	nottarget	1	0.374
SupervisedDense	nottarget	catch2	x	target	0	0.368
SupervisedDense	target	test8	x	target	1	0.753
SupervisedDense	nottarget	contr15	n	nottarget	1	0.419
SupervisedDense	target	test11	x	target	1	0.418
UnsupervisedDense	nottarget	contr4	n	nottarget	1	1.231
UnsupervisedDense	target	test6	x	target	1	1.540
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.070
UnsupervisedDense	target	test15	x	target	1	0.803
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.986
UnsupervisedDense	nottarget	catch3	n	nottarget	1	1.179
UnsupervisedDense	target	test5	x	target	1	0.930
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.808
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.664
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.789
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.751
UnsupervisedDense	target	test1	x	target	1	0.720
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.603
UnsupervisedDense	target	test8	x	target	1	0.819
UnsupervisedDense	target	test16	x	target	1	0.770
UnsupervisedDense	target	test11	x	target	1	0.955
UnsupervisedDense	target	test10	x	target	1	0.797
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.804
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.643
UnsupervisedDense	target	test12	x	target	1	0.787
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.683
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.503
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.364
UnsupervisedDense	target	test2	x	target	1	0.558
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.536
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.434
UnsupervisedDense	target	test9	x	target	1	0.528
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.516
UnsupervisedDense	target	test7	x	target	1	0.542
UnsupervisedDense	target	test14	x	target	1	0.609
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.538
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.596
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.853
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.643
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.881
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.501
UnsupervisedDense	target	test4	x	target	1	0.577
UnsupervisedDense	target	test13	x	target	1	0.659
UnsupervisedDense	target	test3	x	target	1	0.591
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.624
