Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedSparse	target	test1	None	None	0	9999.000
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	0.001
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	1.926
UnsupervisedSparse	target	test6	x	target	1	1.631
UnsupervisedSparse	target	test9	x	target	1	1.134
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	1.167
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	1.400
UnsupervisedSparse	target	test8	x	target	1	1.303
UnsupervisedSparse	target	test4	x	target	1	1.819
UnsupervisedSparse	target	test2	x	target	1	1.576
UnsupervisedSparse	target	test7	x	target	1	1.385
UnsupervisedSparse	target	test14	x	target	1	1.969
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	0.760
UnsupervisedSparse	target	test10	x	target	1	1.064
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	0.821
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	1.156
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	1.374
UnsupervisedSparse	target	test3	x	target	1	1.054
UnsupervisedSparse	target	test5	x	target	1	0.643
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	1.218
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.944
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	1.419
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	1.144
UnsupervisedSparse	target	test16	x	target	1	0.746
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	0.758
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	0.966
UnsupervisedSparse	target	test11	x	target	1	0.832
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.631
UnsupervisedSparse	target	test15	x	target	1	0.566
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.567
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	0.921
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	0.557
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	0.895
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	0.650
UnsupervisedSparse	target	test13	x	target	1	0.952
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	0.617
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	0.760
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	0.562
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.596
UnsupervisedSparse	target	test12	x	target	1	1.020
SupervisedSparse	target	test1	x	target	1	2.410
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.983
SupervisedSparse	nottarget	catch8	n	nottarget	1	1.000
SupervisedSparse	target	test9	x	target	1	0.567
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.673
SupervisedSparse	target	test10	x	target	1	0.558
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.743
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.682
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.552
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.409
SupervisedSparse	target	test13	x	target	1	0.597
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.613
SupervisedSparse	target	test16	x	target	1	0.621
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.588
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.636
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.562
SupervisedSparse	target	test5	x	target	1	0.597
SupervisedSparse	target	test15	x	target	1	0.565
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.471
SupervisedSparse	nottarget	catch5	n	nottarget	1	1.421
SupervisedSparse	target	test2	x	target	1	0.554
SupervisedSparse	target	test8	x	target	1	0.508
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.568
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.569
SupervisedSparse	target	test12	x	target	1	0.618
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.442
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.425
SupervisedSparse	target	test3	x	target	1	0.655
SupervisedSparse	target	test7	x	target	1	0.525
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.456
SupervisedSparse	target	test11	x	target	1	0.535
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.409
SupervisedSparse	target	test6	x	target	1	0.401
SupervisedSparse	target	test4	x	target	1	0.586
SupervisedSparse	target	test14	x	target	1	0.474
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.416
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.478
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.348
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.423
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.511
