Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	contr15	n	nottarget	1	2.740
UnsupervisedDense	target	test13	x	target	1	1.037
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.691
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.472
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.629
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.684
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.696
UnsupervisedDense	nottarget	contr3	n	nottarget	1	1.060
UnsupervisedDense	nottarget	catch2	n	nottarget	1	1.177
UnsupervisedDense	nottarget	contr7	n	nottarget	1	1.698
UnsupervisedDense	target	test14	x	target	1	0.725
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.600
UnsupervisedDense	target	test3	x	target	1	0.592
UnsupervisedDense	target	test6	x	target	1	0.385
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.698
UnsupervisedDense	target	test7	x	target	1	0.742
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.871
UnsupervisedDense	target	test15	x	target	1	0.837
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.796
UnsupervisedDense	nottarget	catch1	n	nottarget	1	1.347
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.932
UnsupervisedDense	nottarget	contr1	n	nottarget	1	2.615
UnsupervisedDense	target	test10	x	target	1	1.005
UnsupervisedDense	target	test4	x	target	1	0.605
UnsupervisedDense	target	test9	x	target	1	0.595
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.668
UnsupervisedDense	target	test12	x	target	1	0.869
UnsupervisedDense	nottarget	contr14	n	nottarget	1	1.238
UnsupervisedDense	nottarget	contr2	n	nottarget	1	1.211
UnsupervisedDense	target	test11	x	target	1	0.626
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.578
UnsupervisedDense	target	test5	x	target	1	0.459
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.600
UnsupervisedDense	target	test1	x	target	1	0.936
UnsupervisedDense	target	test2	x	target	1	0.507
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.606
UnsupervisedDense	target	test8	x	target	1	0.558
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.656
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.662
UnsupervisedDense	target	test16	x	target	1	0.739
SupervisedSparse	nottarget	contr15	n	nottarget	1	2.283
SupervisedSparse	target	test1	x	target	1	0.670
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.877
SupervisedSparse	target	test12	x	target	1	0.497
SupervisedSparse	target	test10	x	target	1	0.933
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.496
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.633
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.496
SupervisedSparse	target	test15	x	target	1	0.548
SupervisedSparse	target	test6	x	target	1	0.439
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.469
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.403
SupervisedSparse	nottarget	catch3	n	nottarget	1	2.315
SupervisedSparse	target	test4	x	target	1	0.900
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.712
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.932
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.615
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.918
SupervisedSparse	target	test13	x	target	1	0.696
SupervisedSparse	target	test11	x	target	1	0.630
SupervisedSparse	target	test9	x	target	1	1.180
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.572
SupervisedSparse	nottarget	contr2	n	nottarget	1	1.286
SupervisedSparse	target	test3	x	target	1	0.681
SupervisedSparse	target	test8	x	target	1	1.150
SupervisedSparse	target	test16	x	target	1	0.656
SupervisedSparse	target	test7	x	target	1	0.591
SupervisedSparse	target	test5	x	target	1	0.751
SupervisedSparse	target	test14	x	target	1	0.631
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.599
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.455
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.869
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.554
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.468
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.377
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.626
SupervisedSparse	nottarget	catch7	n	nottarget	1	1.651
SupervisedSparse	nottarget	contr13	n	nottarget	1	1.543
SupervisedSparse	target	test2	x	target	1	0.999
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.856
