Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	contr14	None	None	0	9999.000
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.001
UnsupervisedDense	target	test1	x	target	1	2.041
UnsupervisedDense	nottarget	catch1	n	nottarget	1	1.421
UnsupervisedDense	nottarget	contr5	n	nottarget	1	1.667
UnsupervisedDense	nottarget	contr15	n	nottarget	1	1.216
UnsupervisedDense	target	test4	x	target	1	1.462
UnsupervisedDense	target	test12	x	target	1	1.028
UnsupervisedDense	target	test16	x	target	1	1.154
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.995
UnsupervisedDense	nottarget	catch2	n	nottarget	1	1.202
UnsupervisedDense	target	test11	x	target	1	1.137
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.956
UnsupervisedDense	nottarget	contr9	n	nottarget	1	1.068
UnsupervisedDense	nottarget	catch5	n	nottarget	1	1.113
UnsupervisedDense	nottarget	contr7	n	nottarget	1	1.188
UnsupervisedDense	target	test6	x	target	1	0.939
UnsupervisedDense	target	test10	x	target	1	0.926
UnsupervisedDense	target	test15	x	target	1	1.001
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.136
UnsupervisedDense	target	test2	x	target	1	0.882
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.959
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.817
UnsupervisedDense	target	test5	x	target	1	0.615
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.878
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.908
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.800
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.727
UnsupervisedDense	target	test7	x	target	1	0.771
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.947
UnsupervisedDense	nottarget	catch7	n	nottarget	1	1.038
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.707
UnsupervisedDense	target	test9	x	target	1	0.687
UnsupervisedDense	target	test8	x	target	1	0.867
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.799
UnsupervisedDense	target	test3	x	target	1	0.665
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.550
UnsupervisedDense	target	test14	x	target	1	0.689
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.500
UnsupervisedDense	target	test13	x	target	1	0.567
SupervisedDense	target	test11	n	nottarget	0	3.357
SupervisedDense	nottarget	catch6	n	nottarget	1	1.227
SupervisedDense	nottarget	contr4	n	nottarget	1	1.344
SupervisedDense	nottarget	catch2	n	nottarget	1	0.954
SupervisedDense	target	test2	n	nottarget	0	1.667
SupervisedDense	target	test10	None	None	0	9999.000
SupervisedDense	nottarget	catch5	n	nottarget	1	0.916
SupervisedDense	target	test16	n	nottarget	0	1.903
SupervisedDense	target	test13	x	target	1	1.346
SupervisedDense	nottarget	contr6	n	nottarget	1	0.732
SupervisedDense	nottarget	catch1	n	nottarget	1	0.702
SupervisedDense	nottarget	contr16	n	nottarget	1	0.491
SupervisedDense	nottarget	contr7	n	nottarget	1	0.447
SupervisedDense	nottarget	contr1	n	nottarget	1	0.381
SupervisedDense	nottarget	contr13	n	nottarget	1	0.431
SupervisedDense	nottarget	contr8	n	nottarget	1	0.381
SupervisedDense	target	test8	n	nottarget	0	1.016
SupervisedDense	nottarget	contr5	n	nottarget	1	2.534
SupervisedDense	nottarget	contr14	n	nottarget	1	0.453
SupervisedDense	nottarget	catch7	n	nottarget	1	0.467
SupervisedDense	target	test1	n	nottarget	0	1.033
SupervisedDense	nottarget	catch8	n	nottarget	1	1.663
SupervisedDense	nottarget	contr12	n	nottarget	1	1.043
SupervisedDense	nottarget	contr11	n	nottarget	1	0.713
SupervisedDense	target	test5	x	target	1	1.117
SupervisedDense	nottarget	contr15	n	nottarget	1	0.511
SupervisedDense	target	test9	x	target	1	0.731
SupervisedDense	target	test15	x	target	1	0.503
SupervisedDense	nottarget	contr10	n	nottarget	1	0.506
SupervisedDense	nottarget	contr9	n	nottarget	1	1.422
SupervisedDense	target	test7	x	target	1	0.813
SupervisedDense	target	test12	x	target	1	0.620
SupervisedDense	target	test4	x	target	1	0.747
SupervisedDense	target	test3	x	target	1	0.502
SupervisedDense	nottarget	contr2	n	nottarget	1	0.361
SupervisedDense	nottarget	contr3	n	nottarget	1	0.340
SupervisedDense	target	test14	x	target	1	0.470
SupervisedDense	target	test6	x	target	1	0.587
SupervisedDense	nottarget	catch3	n	nottarget	1	0.595
SupervisedDense	nottarget	catch4	n	nottarget	1	1.068
