Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	contr11	x	target	0	4.041
SupervisedSparse	target	test5	x	target	1	1.693
SupervisedSparse	nottarget	catch4	n	nottarget	1	1.335
SupervisedSparse	nottarget	contr4	x	target	0	1.658
SupervisedSparse	target	test14	x	target	1	1.718
SupervisedSparse	nottarget	contr2	x	target	0	1.199
SupervisedSparse	nottarget	catch8	n	nottarget	1	1.007
SupervisedSparse	target	test2	x	target	1	1.270
SupervisedSparse	target	test15	x	target	1	0.730
SupervisedSparse	nottarget	contr8	x	target	0	0.646
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.652
SupervisedSparse	target	test16	x	target	1	1.609
SupervisedSparse	target	test10	x	target	1	1.167
SupervisedSparse	nottarget	contr3	n	nottarget	1	2.929
SupervisedSparse	target	test12	x	target	1	0.978
SupervisedSparse	target	test6	x	target	1	1.658
SupervisedSparse	nottarget	contr9	n	nottarget	1	1.486
SupervisedSparse	nottarget	contr16	x	target	0	1.209
SupervisedSparse	nottarget	contr14	x	target	0	1.345
SupervisedSparse	nottarget	contr10	n	nottarget	1	1.042
SupervisedSparse	target	test13	n	nottarget	0	1.176
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.704
SupervisedSparse	target	test3	x	target	1	1.068
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.928
SupervisedSparse	nottarget	contr15	x	target	0	1.658
SupervisedSparse	nottarget	contr13	n	nottarget	1	1.264
SupervisedSparse	nottarget	contr6	x	target	0	0.828
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.611
SupervisedSparse	target	test1	x	target	1	0.938
SupervisedSparse	target	test8	x	target	1	0.684
SupervisedSparse	target	test7	x	target	1	1.082
SupervisedSparse	target	test9	x	target	1	0.869
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.922
SupervisedSparse	target	test4	x	target	1	0.732
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.648
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.670
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.716
SupervisedSparse	target	test11	n	nottarget	0	1.063
SupervisedSparse	nottarget	contr12	n	nottarget	1	1.276
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.833
UnsupervisedDense	nottarget	catch1	n	nottarget	1	1.835
UnsupervisedDense	target	test2	x	target	1	1.098
UnsupervisedDense	target	test6	x	target	1	1.342
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.631
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.959
UnsupervisedDense	target	test12	x	target	1	0.807
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.638
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.888
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.741
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.776
UnsupervisedDense	target	test14	x	target	1	1.008
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.648
UnsupervisedDense	target	test3	x	target	1	0.877
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.610
UnsupervisedDense	target	test11	x	target	1	1.051
UnsupervisedDense	target	test4	x	target	1	0.720
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.754
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.741
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.838
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.868
UnsupervisedDense	nottarget	contr14	n	nottarget	1	1.017
UnsupervisedDense	target	test7	x	target	1	0.511
UnsupervisedDense	target	test16	x	target	1	0.652
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.618
UnsupervisedDense	target	test9	x	target	1	0.720
UnsupervisedDense	nottarget	contr3	n	nottarget	1	1.308
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.639
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.917
UnsupervisedDense	target	test1	x	target	1	0.824
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.927
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.722
UnsupervisedDense	target	test5	x	target	1	0.676
UnsupervisedDense	target	test10	x	target	1	0.569
UnsupervisedDense	target	test8	x	target	1	0.746
UnsupervisedDense	target	test13	x	target	1	0.613
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.565
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.798
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.646
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.445
UnsupervisedDense	target	test15	x	target	1	1.020
