Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	1.250
UnsupervisedSparse	nottarget	contr9	x	target	0	1.121
UnsupervisedSparse	target	test3	x	target	1	1.091
UnsupervisedSparse	target	test12	x	target	1	1.176
UnsupervisedSparse	target	test8	x	target	1	0.928
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	3.722
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	0.794
UnsupervisedSparse	nottarget	contr11	x	target	0	0.530
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.806
UnsupervisedSparse	target	test10	x	target	1	0.437
UnsupervisedSparse	nottarget	contr4	x	target	0	0.620
UnsupervisedSparse	target	test2	x	target	1	0.451
UnsupervisedSparse	target	test13	x	target	1	0.545
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	1.179
UnsupervisedSparse	nottarget	contr7	x	target	0	0.620
UnsupervisedSparse	target	test4	x	target	1	0.483
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.529
UnsupervisedSparse	target	test11	x	target	1	0.372
UnsupervisedSparse	target	test7	x	target	1	0.405
UnsupervisedSparse	nottarget	contr15	x	target	0	0.710
UnsupervisedSparse	target	test9	x	target	1	0.513
UnsupervisedSparse	nottarget	contr1	x	target	0	0.493
UnsupervisedSparse	target	test5	x	target	1	0.433
UnsupervisedSparse	target	test16	x	target	1	0.433
UnsupervisedSparse	nottarget	contr8	x	target	0	0.392
UnsupervisedSparse	target	test6	x	target	1	0.392
UnsupervisedSparse	nottarget	contr14	x	target	0	0.409
UnsupervisedSparse	target	test15	x	target	1	0.561
UnsupervisedSparse	nottarget	contr3	x	target	0	0.427
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.627
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.466
UnsupervisedSparse	target	test14	x	target	1	0.448
UnsupervisedSparse	nottarget	contr2	x	target	0	0.366
UnsupervisedSparse	nottarget	contr13	x	target	0	0.457
UnsupervisedSparse	nottarget	contr10	x	target	0	0.423
UnsupervisedSparse	nottarget	contr6	x	target	0	0.438
UnsupervisedSparse	target	test1	x	target	1	0.429
UnsupervisedSparse	nottarget	contr12	x	target	0	0.461
UnsupervisedSparse	nottarget	contr16	x	target	0	0.474
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.529
SupervisedSparse	target	test9	x	target	1	3.178
SupervisedSparse	target	test5	x	target	1	2.233
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.949
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.431
SupervisedSparse	target	test13	x	target	1	0.591
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.472
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.469
SupervisedSparse	target	test8	x	target	1	0.419
SupervisedSparse	target	test14	x	target	1	0.418
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.345
SupervisedSparse	target	test16	x	target	1	0.433
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.583
SupervisedSparse	nottarget	contr10	n	nottarget	1	1.432
SupervisedSparse	nottarget	contr15	n	nottarget	1	1.086
SupervisedSparse	target	test4	x	target	1	0.617
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.577
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.537
SupervisedSparse	target	test3	x	target	1	0.589
SupervisedSparse	target	test10	x	target	1	0.356
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.454
SupervisedSparse	target	test12	x	target	1	0.341
SupervisedSparse	target	test2	x	target	1	0.392
SupervisedSparse	nottarget	contr1	n	nottarget	1	1.137
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.363
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.540
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.880
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.700
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.815
SupervisedSparse	target	test1	x	target	1	0.543
SupervisedSparse	nottarget	catch1	n	nottarget	1	1.018
SupervisedSparse	nottarget	contr6	n	nottarget	1	1.008
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.439
SupervisedSparse	target	test7	x	target	1	0.383
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.768
SupervisedSparse	target	test15	x	target	1	0.783
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.553
SupervisedSparse	target	test6	x	target	1	0.538
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.470
SupervisedSparse	target	test11	x	target	1	0.483
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.352
