Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	target	test4	x	target	1	2.384
SupervisedSparse	nottarget	contr2	n	nottarget	1	1.892
SupervisedSparse	nottarget	catch4	n	nottarget	1	1.720
SupervisedSparse	target	test11	x	target	1	1.121
SupervisedSparse	target	test5	x	target	1	1.251
SupervisedSparse	nottarget	contr7	n	nottarget	1	4.406
SupervisedSparse	target	test9	x	target	1	0.985
SupervisedSparse	nottarget	catch3	n	nottarget	1	1.398
SupervisedSparse	target	test6	x	target	1	1.133
SupervisedSparse	nottarget	catch7	n	nottarget	1	1.159
SupervisedSparse	target	test10	x	target	1	1.008
SupervisedSparse	nottarget	contr10	n	nottarget	1	1.095
SupervisedSparse	target	test1	x	target	1	0.842
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.944
SupervisedSparse	target	test2	x	target	1	0.952
SupervisedSparse	target	test16	x	target	1	1.041
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.894
SupervisedSparse	target	test7	x	target	1	1.082
SupervisedSparse	nottarget	contr15	n	nottarget	1	1.229
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.899
SupervisedSparse	target	test13	x	target	1	0.967
SupervisedSparse	nottarget	contr14	n	nottarget	1	1.229
SupervisedSparse	target	test8	x	target	1	0.988
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.796
SupervisedSparse	target	test12	x	target	1	0.978
SupervisedSparse	nottarget	catch1	n	nottarget	1	1.260
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.929
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.803
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.859
SupervisedSparse	nottarget	contr4	n	nottarget	1	2.575
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.759
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.799
SupervisedSparse	target	test14	x	target	1	0.775
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.696
SupervisedSparse	target	test3	x	target	1	1.036
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.714
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.670
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.587
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.860
SupervisedSparse	target	test15	x	target	1	0.721
UnsupervisedSparse	target	test12	x	target	1	4.011
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.998
UnsupervisedSparse	nottarget	contr8	x	target	0	1.247
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	2.907
UnsupervisedSparse	target	test13	x	target	1	1.060
UnsupervisedSparse	target	test2	x	target	1	1.162
UnsupervisedSparse	target	test5	x	target	1	1.154
UnsupervisedSparse	target	test11	x	target	1	1.599
UnsupervisedSparse	target	test6	x	target	1	1.980
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	1.068
UnsupervisedSparse	nottarget	contr1	x	target	0	1.609
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	1.128
UnsupervisedSparse	target	test1	x	target	1	0.849
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.887
UnsupervisedSparse	nottarget	contr3	x	target	0	1.212
UnsupervisedSparse	target	test10	x	target	1	1.099
UnsupervisedSparse	nottarget	contr16	x	target	0	1.622
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	2.988
UnsupervisedSparse	target	test16	x	target	1	0.905
UnsupervisedSparse	target	test15	x	target	1	0.908
UnsupervisedSparse	nottarget	contr6	x	target	0	1.383
UnsupervisedSparse	nottarget	contr4	x	target	0	1.488
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	3.114
UnsupervisedSparse	target	test4	x	target	1	0.756
UnsupervisedSparse	target	test8	x	target	1	1.069
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.769
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	1.739
UnsupervisedSparse	nottarget	contr15	x	target	0	1.114
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.927
UnsupervisedSparse	target	test9	x	target	1	1.090
UnsupervisedSparse	target	test7	x	target	1	0.764
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	1.029
UnsupervisedSparse	target	test14	x	target	1	1.469
UnsupervisedSparse	target	test3	x	target	1	0.961
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	1.491
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	2.149
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	1.076
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.922
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.725
UnsupervisedSparse	nottarget	contr13	x	target	0	0.839
