Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	target	test14	x	target	1	3.612
UnsupervisedDense	nottarget	contr3	n	nottarget	1	2.480
UnsupervisedDense	nottarget	catch1	n	nottarget	1	2.051
UnsupervisedDense	target	test1	x	target	1	1.453
UnsupervisedDense	nottarget	catch4	n	nottarget	1	1.027
UnsupervisedDense	target	test3	x	target	1	1.098
UnsupervisedDense	target	test12	x	target	1	1.005
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.957
UnsupervisedDense	nottarget	contr5	n	nottarget	1	1.021
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.995
UnsupervisedDense	target	test11	x	target	1	0.827
UnsupervisedDense	target	test7	x	target	1	0.891
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.735
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.721
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.921
UnsupervisedDense	target	test6	x	target	1	0.767
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.839
UnsupervisedDense	target	test13	x	target	1	0.997
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.924
UnsupervisedDense	target	test2	x	target	1	0.992
UnsupervisedDense	target	test16	x	target	1	0.688
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.956
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.685
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.778
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.530
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.534
UnsupervisedDense	target	test5	x	target	1	0.657
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.765
UnsupervisedDense	target	test8	x	target	1	0.743
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.771
UnsupervisedDense	target	test10	x	target	1	0.972
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.668
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.489
UnsupervisedDense	target	test15	x	target	1	0.693
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.505
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.670
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.667
UnsupervisedDense	target	test9	x	target	1	0.647
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.654
UnsupervisedDense	target	test4	x	target	1	0.588
SupervisedDense	target	test15	x	target	1	3.158
SupervisedDense	target	test12	x	target	1	3.051
SupervisedDense	target	test11	x	target	1	2.188
SupervisedDense	nottarget	contr16	n	nottarget	1	2.114
SupervisedDense	target	test7	x	target	1	3.715
SupervisedDense	nottarget	contr5	n	nottarget	1	1.018
SupervisedDense	nottarget	catch2	n	nottarget	1	0.941
SupervisedDense	target	test1	x	target	1	1.231
SupervisedDense	nottarget	contr6	n	nottarget	1	0.941
SupervisedDense	nottarget	catch3	n	nottarget	1	1.383
SupervisedDense	target	test9	x	target	1	1.166
SupervisedDense	nottarget	contr13	n	nottarget	1	1.063
SupervisedDense	nottarget	contr10	n	nottarget	1	1.053
SupervisedDense	target	test5	x	target	1	1.051
SupervisedDense	target	test8	x	target	1	0.928
SupervisedDense	target	test4	x	target	1	0.850
SupervisedDense	nottarget	catch5	n	nottarget	1	0.760
SupervisedDense	target	test6	x	target	1	0.689
SupervisedDense	nottarget	contr1	n	nottarget	1	0.884
SupervisedDense	nottarget	catch1	n	nottarget	1	0.656
SupervisedDense	nottarget	contr15	n	nottarget	1	0.885
SupervisedDense	nottarget	catch8	n	nottarget	1	0.698
SupervisedDense	target	test3	x	target	1	0.686
SupervisedDense	nottarget	contr11	x	target	0	0.891
SupervisedDense	nottarget	catch7	n	nottarget	1	0.743
SupervisedDense	nottarget	contr2	n	nottarget	1	0.640
SupervisedDense	target	test10	x	target	1	1.751
SupervisedDense	target	test13	x	target	1	0.496
SupervisedDense	nottarget	contr7	n	nottarget	1	0.485
SupervisedDense	nottarget	contr12	n	nottarget	1	0.416
SupervisedDense	target	test16	x	target	1	0.672
SupervisedDense	nottarget	contr8	n	nottarget	1	0.541
SupervisedDense	nottarget	catch6	n	nottarget	1	0.663
SupervisedDense	nottarget	catch4	n	nottarget	1	0.661
SupervisedDense	nottarget	contr9	n	nottarget	1	0.707
SupervisedDense	target	test14	x	target	1	0.670
SupervisedDense	nottarget	contr4	n	nottarget	1	0.747
SupervisedDense	nottarget	contr14	n	nottarget	1	0.637
SupervisedDense	nottarget	contr3	n	nottarget	1	0.684
SupervisedDense	target	test2	x	target	1	0.680
