Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedDense	nottarget	catch2	n	nottarget	1	2.189
SupervisedDense	target	test10	x	target	1	0.781
SupervisedDense	nottarget	contr3	n	nottarget	1	0.885
SupervisedDense	nottarget	catch8	n	nottarget	1	0.633
SupervisedDense	nottarget	catch7	n	nottarget	1	0.464
SupervisedDense	nottarget	contr1	n	nottarget	1	0.774
SupervisedDense	target	test6	x	target	1	0.494
SupervisedDense	nottarget	catch3	n	nottarget	1	0.564
SupervisedDense	target	test9	x	target	1	0.502
SupervisedDense	nottarget	catch5	n	nottarget	1	0.537
SupervisedDense	target	test2	x	target	1	0.516
SupervisedDense	target	test12	x	target	1	0.415
SupervisedDense	nottarget	catch6	n	nottarget	1	0.416
SupervisedDense	nottarget	catch4	n	nottarget	1	0.472
SupervisedDense	nottarget	contr15	x	target	0	0.484
SupervisedDense	target	test16	x	target	1	0.561
SupervisedDense	nottarget	contr2	n	nottarget	1	0.578
SupervisedDense	target	test7	x	target	1	0.508
SupervisedDense	nottarget	contr7	x	target	0	0.673
SupervisedDense	nottarget	contr10	n	nottarget	1	0.613
SupervisedDense	nottarget	contr14	n	nottarget	1	1.037
SupervisedDense	nottarget	contr8	n	nottarget	1	0.562
SupervisedDense	target	test15	x	target	1	1.069
SupervisedDense	target	test11	x	target	1	0.937
SupervisedDense	nottarget	contr16	n	nottarget	1	0.771
SupervisedDense	nottarget	contr13	n	nottarget	1	0.572
SupervisedDense	target	test4	x	target	1	0.581
SupervisedDense	target	test8	x	target	1	0.494
SupervisedDense	target	test14	x	target	1	0.450
SupervisedDense	nottarget	contr5	n	nottarget	1	0.609
SupervisedDense	target	test5	x	target	1	0.609
SupervisedDense	nottarget	contr6	n	nottarget	1	0.384
SupervisedDense	target	test1	x	target	1	0.465
SupervisedDense	target	test13	x	target	1	0.526
SupervisedDense	nottarget	catch1	n	nottarget	1	0.473
SupervisedDense	nottarget	contr11	n	nottarget	1	0.528
SupervisedDense	target	test3	x	target	1	0.818
SupervisedDense	nottarget	contr9	n	nottarget	1	0.609
SupervisedDense	nottarget	contr4	n	nottarget	1	0.513
SupervisedDense	nottarget	contr12	n	nottarget	1	0.445
UnsupervisedDense	target	test4	x	target	1	1.955
UnsupervisedDense	target	test9	x	target	1	1.156
UnsupervisedDense	target	test12	x	target	1	2.700
UnsupervisedDense	target	test5	n	nottarget	0	1.966
UnsupervisedDense	nottarget	catch2	n	nottarget	1	1.310
UnsupervisedDense	nottarget	contr14	n	nottarget	1	1.057
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.822
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.864
UnsupervisedDense	target	test10	x	target	1	0.879
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.547
UnsupervisedDense	target	test3	x	target	1	0.597
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.582
UnsupervisedDense	target	test1	x	target	1	0.703
UnsupervisedDense	target	test8	x	target	1	0.651
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.537
UnsupervisedDense	target	test13	x	target	1	0.570
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.837
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.546
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.724
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.712
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.548
UnsupervisedDense	target	test16	x	target	1	0.749
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.576
UnsupervisedDense	target	test7	x	target	1	0.601
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.577
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.425
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.427
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.697
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.445
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.548
UnsupervisedDense	target	test2	x	target	1	0.686
UnsupervisedDense	target	test14	x	target	1	0.498
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.590
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.568
UnsupervisedDense	target	test15	x	target	1	0.962
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.546
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.660
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.619
UnsupervisedDense	target	test11	x	target	1	0.659
UnsupervisedDense	target	test6	x	target	1	0.688
