Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	contr10	n	nottarget	1	2.132
UnsupervisedDense	nottarget	contr2	n	nottarget	1	2.070
UnsupervisedDense	nottarget	contr1	n	nottarget	1	2.577
UnsupervisedDense	target	test3	x	target	1	1.096
UnsupervisedDense	nottarget	contr9	n	nottarget	1	1.075
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.808
UnsupervisedDense	target	test4	x	target	1	0.936
UnsupervisedDense	target	test13	x	target	1	0.801
UnsupervisedDense	target	test16	x	target	1	0.784
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.929
UnsupervisedDense	target	test9	x	target	1	0.892
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.816
UnsupervisedDense	target	test6	x	target	1	0.775
UnsupervisedDense	nottarget	catch1	n	nottarget	1	3.216
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.885
UnsupervisedDense	nottarget	catch6	n	nottarget	1	2.097
UnsupervisedDense	target	test1	x	target	1	1.148
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.692
UnsupervisedDense	target	test15	x	target	1	0.754
UnsupervisedDense	target	test5	x	target	1	0.667
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.791
UnsupervisedDense	target	test12	x	target	1	0.985
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.888
UnsupervisedDense	target	test10	x	target	1	0.804
UnsupervisedDense	target	test7	x	target	1	0.924
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.774
UnsupervisedDense	nottarget	contr6	n	nottarget	1	1.015
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.838
UnsupervisedDense	nottarget	catch2	n	nottarget	1	2.173
UnsupervisedDense	nottarget	contr13	n	nottarget	1	1.595
UnsupervisedDense	target	test2	x	target	1	0.834
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.633
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.479
UnsupervisedDense	target	test14	x	target	1	0.669
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.770
UnsupervisedDense	nottarget	catch3	n	nottarget	1	2.394
UnsupervisedDense	nottarget	contr4	None	None	0	9999.000
UnsupervisedDense	target	test11	x	target	1	1.244
UnsupervisedDense	target	test8	x	target	1	1.354
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.746
SupervisedSparse	target	test4	n	nottarget	0	3.726
SupervisedSparse	nottarget	contr13	x	target	0	0.741
SupervisedSparse	nottarget	catch6	x	target	0	1.431
SupervisedSparse	nottarget	contr10	x	target	0	0.653
SupervisedSparse	nottarget	contr15	x	target	0	0.651
SupervisedSparse	target	test1	n	nottarget	0	0.952
SupervisedSparse	target	test2	n	nottarget	0	0.727
SupervisedSparse	target	test7	n	nottarget	0	0.642
SupervisedSparse	target	test8	n	nottarget	0	0.544
SupervisedSparse	target	test12	n	nottarget	0	0.722
SupervisedSparse	nottarget	catch4	x	target	0	0.573
SupervisedSparse	nottarget	contr12	x	target	0	1.630
SupervisedSparse	nottarget	contr11	x	target	0	0.996
SupervisedSparse	target	test10	n	nottarget	0	0.933
SupervisedSparse	nottarget	catch8	x	target	0	0.630
SupervisedSparse	nottarget	contr1	x	target	0	1.357
SupervisedSparse	target	test14	n	nottarget	0	0.711
SupervisedSparse	nottarget	contr9	x	target	0	0.610
SupervisedSparse	target	test11	n	nottarget	0	0.537
SupervisedSparse	nottarget	catch2	x	target	0	0.564
SupervisedSparse	target	test16	n	nottarget	0	0.558
SupervisedSparse	nottarget	contr16	x	target	0	0.576
SupervisedSparse	nottarget	contr3	x	target	0	0.553
SupervisedSparse	target	test9	n	nottarget	0	0.499
SupervisedSparse	target	test6	n	nottarget	0	0.727
SupervisedSparse	nottarget	contr2	x	target	0	1.058
SupervisedSparse	nottarget	catch3	x	target	0	0.736
SupervisedSparse	target	test13	n	nottarget	0	0.826
SupervisedSparse	nottarget	catch7	x	target	0	0.569
SupervisedSparse	nottarget	catch5	x	target	0	0.713
SupervisedSparse	nottarget	contr14	x	target	0	3.853
SupervisedSparse	target	test5	n	nottarget	0	0.503
SupervisedSparse	nottarget	contr6	x	target	0	1.251
SupervisedSparse	target	test15	n	nottarget	0	2.384
SupervisedSparse	nottarget	contr5	x	target	0	0.671
SupervisedSparse	nottarget	catch1	x	target	0	0.861
SupervisedSparse	target	test3	n	nottarget	0	2.794
SupervisedSparse	nottarget	contr4	x	target	0	1.255
SupervisedSparse	nottarget	contr7	x	target	0	0.741
SupervisedSparse	nottarget	contr8	x	target	0	0.975
