Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	nottarget	catch3	n	nottarget	1	3.573
UnsupervisedDense	target	test11	x	target	1	0.961
UnsupervisedDense	target	test16	x	target	1	0.684
UnsupervisedDense	target	test9	x	target	1	0.775
UnsupervisedDense	nottarget	contr5	n	nottarget	1	1.889
UnsupervisedDense	nottarget	contr8	n	nottarget	1	1.019
UnsupervisedDense	target	test8	x	target	1	0.850
UnsupervisedDense	target	test5	x	target	1	0.912
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.899
UnsupervisedDense	nottarget	contr11	n	nottarget	1	0.800
UnsupervisedDense	target	test13	x	target	1	0.823
UnsupervisedDense	target	test1	x	target	1	1.078
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.803
UnsupervisedDense	nottarget	contr2	n	nottarget	1	1.122
UnsupervisedDense	nottarget	catch6	n	nottarget	1	2.877
UnsupervisedDense	target	test7	x	target	1	0.934
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.808
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.672
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.845
UnsupervisedDense	nottarget	catch5	n	nottarget	1	1.219
UnsupervisedDense	nottarget	contr16	n	nottarget	1	1.490
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.973
UnsupervisedDense	target	test10	x	target	1	0.981
UnsupervisedDense	target	test12	x	target	1	0.958
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.776
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.704
UnsupervisedDense	nottarget	contr7	n	nottarget	1	2.683
UnsupervisedDense	nottarget	catch2	n	nottarget	1	2.277
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.985
UnsupervisedDense	target	test14	x	target	1	0.786
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.817
UnsupervisedDense	nottarget	catch1	n	nottarget	1	1.097
UnsupervisedDense	target	test2	x	target	1	0.788
UnsupervisedDense	target	test3	x	target	1	0.812
UnsupervisedDense	target	test6	x	target	1	1.140
UnsupervisedDense	target	test15	x	target	1	0.798
UnsupervisedDense	nottarget	contr13	n	nottarget	1	1.134
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.799
UnsupervisedDense	target	test4	x	target	1	1.623
UnsupervisedDense	nottarget	catch4	n	nottarget	1	1.005
SupervisedSparse	nottarget	contr15	n	nottarget	1	2.660
SupervisedSparse	target	test16	x	target	1	1.360
SupervisedSparse	target	test7	x	target	1	1.041
SupervisedSparse	nottarget	catch3	n	nottarget	1	1.167
SupervisedSparse	target	test10	x	target	1	1.025
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.942
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.821
SupervisedSparse	target	test8	x	target	1	0.876
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.768
SupervisedSparse	target	test1	x	target	1	0.873
SupervisedSparse	target	test14	x	target	1	0.935
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.832
SupervisedSparse	target	test11	x	target	1	0.943
SupervisedSparse	nottarget	catch5	n	nottarget	1	1.000
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.970
SupervisedSparse	target	test15	x	target	1	0.834
SupervisedSparse	nottarget	contr6	n	nottarget	1	2.512
SupervisedSparse	target	test13	x	target	1	1.152
SupervisedSparse	target	test2	x	target	1	0.978
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.986
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.762
SupervisedSparse	target	test12	x	target	1	0.900
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.720
SupervisedSparse	nottarget	contr7	n	nottarget	1	2.203
SupervisedSparse	target	test5	x	target	1	1.040
SupervisedSparse	nottarget	contr14	n	nottarget	1	2.055
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.714
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.790
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.565
SupervisedSparse	nottarget	contr11	n	nottarget	1	1.720
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.793
SupervisedSparse	nottarget	contr8	n	nottarget	1	1.074
SupervisedSparse	target	test3	x	target	1	0.854
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.756
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.668
SupervisedSparse	target	test4	x	target	1	1.186
SupervisedSparse	target	test9	x	target	1	0.842
SupervisedSparse	target	test6	x	target	1	0.921
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.834
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.938
