Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedSparse	target	test12	x	target	1	1.400
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	1.144
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	1.074
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	1.039
UnsupervisedSparse	target	test9	x	target	1	0.956
UnsupervisedSparse	target	test15	x	target	1	1.254
UnsupervisedSparse	nottarget	contr6	x	target	0	0.971
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	3.012
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	0.992
UnsupervisedSparse	target	test10	x	target	1	0.984
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	1.023
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	0.935
UnsupervisedSparse	target	test16	x	target	1	0.777
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.977
UnsupervisedSparse	target	test11	x	target	1	0.802
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	0.809
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	0.784
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	0.752
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	0.802
UnsupervisedSparse	target	test4	x	target	1	0.810
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	0.865
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	0.710
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	0.755
UnsupervisedSparse	target	test6	x	target	1	0.652
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.681
UnsupervisedSparse	target	test8	x	target	1	0.639
UnsupervisedSparse	target	test1	x	target	1	0.582
UnsupervisedSparse	target	test14	x	target	1	0.622
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	0.636
UnsupervisedSparse	target	test3	x	target	1	0.724
UnsupervisedSparse	target	test7	x	target	1	0.647
UnsupervisedSparse	target	test5	x	target	1	0.652
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	0.564
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	0.676
UnsupervisedSparse	target	test13	x	target	1	0.682
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	0.702
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.650
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	0.768
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.689
UnsupervisedSparse	target	test2	x	target	1	0.661
SupervisedSparse	target	test10	x	target	1	2.945
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.945
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.827
SupervisedSparse	nottarget	contr12	x	target	0	1.762
SupervisedSparse	target	test12	x	target	1	0.977
SupervisedSparse	target	test3	x	target	1	0.770
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.386
SupervisedSparse	target	test9	x	target	1	0.459
SupervisedSparse	target	test16	x	target	1	0.441
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.568
SupervisedSparse	target	test8	x	target	1	0.724
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.528
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.787
SupervisedSparse	target	test6	x	target	1	0.595
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.715
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.496
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.675
SupervisedSparse	target	test5	x	target	1	0.457
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.511
SupervisedSparse	target	test15	x	target	1	0.443
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.453
SupervisedSparse	target	test13	x	target	1	0.544
SupervisedSparse	target	test14	x	target	1	0.417
SupervisedSparse	target	test7	x	target	1	0.561
SupervisedSparse	target	test1	x	target	1	0.476
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.576
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.530
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.405
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.557
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.454
SupervisedSparse	target	test2	x	target	1	0.517
SupervisedSparse	target	test11	x	target	1	0.384
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.577
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.441
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.488
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.381
SupervisedSparse	nottarget	catch1	x	target	0	0.487
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.803
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.323
SupervisedSparse	target	test4	x	target	1	0.503
