Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedDense	target	test16	x	target	1	3.328
SupervisedDense	nottarget	contr14	n	nottarget	1	2.326
SupervisedDense	nottarget	contr1	n	nottarget	1	2.471
SupervisedDense	nottarget	catch1	x	target	0	1.322
SupervisedDense	nottarget	contr11	n	nottarget	1	0.421
SupervisedDense	nottarget	contr10	n	nottarget	1	0.524
SupervisedDense	target	test6	x	target	1	0.615
SupervisedDense	nottarget	contr12	n	nottarget	1	0.518
SupervisedDense	target	test3	x	target	1	0.641
SupervisedDense	nottarget	contr7	n	nottarget	1	0.560
SupervisedDense	nottarget	contr8	n	nottarget	1	0.578
SupervisedDense	target	test1	x	target	1	0.428
SupervisedDense	target	test4	x	target	1	0.498
SupervisedDense	target	test8	x	target	1	0.480
SupervisedDense	nottarget	catch7	n	nottarget	1	0.965
SupervisedDense	target	test5	x	target	1	1.909
SupervisedDense	target	test12	x	target	1	0.407
SupervisedDense	nottarget	catch4	n	nottarget	1	0.633
SupervisedDense	nottarget	contr6	n	nottarget	1	0.679
SupervisedDense	nottarget	catch6	n	nottarget	1	0.539
SupervisedDense	nottarget	catch8	n	nottarget	1	0.590
SupervisedDense	nottarget	contr15	n	nottarget	1	0.495
SupervisedDense	nottarget	contr3	n	nottarget	1	0.403
SupervisedDense	nottarget	contr4	n	nottarget	1	0.436
SupervisedDense	nottarget	contr9	n	nottarget	1	0.482
SupervisedDense	target	test7	x	target	1	0.375
SupervisedDense	nottarget	catch5	n	nottarget	1	0.392
SupervisedDense	target	test10	x	target	1	1.049
SupervisedDense	target	test13	n	nottarget	0	0.310
SupervisedDense	nottarget	contr16	n	nottarget	1	0.987
SupervisedDense	target	test15	x	target	1	0.708
SupervisedDense	target	test9	x	target	1	0.368
SupervisedDense	nottarget	contr5	n	nottarget	1	0.433
SupervisedDense	nottarget	catch3	n	nottarget	1	0.552
SupervisedDense	nottarget	catch2	n	nottarget	1	0.481
SupervisedDense	target	test14	x	target	1	0.407
SupervisedDense	nottarget	contr2	n	nottarget	1	0.607
SupervisedDense	target	test11	x	target	1	0.390
SupervisedDense	nottarget	contr13	n	nottarget	1	0.383
SupervisedDense	target	test2	x	target	1	0.448
UnsupervisedDense	target	test4	x	target	1	3.799
UnsupervisedDense	nottarget	contr7	n	nottarget	1	1.356
UnsupervisedDense	nottarget	catch8	n	nottarget	1	1.965
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.853
UnsupervisedDense	nottarget	catch1	x	target	0	0.979
UnsupervisedDense	nottarget	catch7	n	nottarget	1	1.491
UnsupervisedDense	target	test7	x	target	1	0.546
UnsupervisedDense	target	test6	x	target	1	0.364
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.567
UnsupervisedDense	nottarget	contr8	x	target	0	0.432
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.335
UnsupervisedDense	nottarget	contr10	x	target	0	0.828
UnsupervisedDense	nottarget	contr1	x	target	0	0.330
UnsupervisedDense	target	test16	x	target	1	0.397
UnsupervisedDense	nottarget	contr11	x	target	0	0.486
UnsupervisedDense	target	test10	x	target	1	0.395
UnsupervisedDense	nottarget	contr12	x	target	0	0.380
UnsupervisedDense	nottarget	contr9	x	target	0	0.358
UnsupervisedDense	target	test11	x	target	1	0.471
UnsupervisedDense	nottarget	contr15	x	target	0	0.405
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.476
UnsupervisedDense	nottarget	contr13	x	target	0	0.537
UnsupervisedDense	target	test1	x	target	1	0.340
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.350
UnsupervisedDense	target	test3	x	target	1	0.496
UnsupervisedDense	target	test13	x	target	1	0.357
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.392
UnsupervisedDense	target	test5	x	target	1	0.377
UnsupervisedDense	nottarget	contr5	x	target	0	0.369
UnsupervisedDense	nottarget	contr14	x	target	0	0.371
UnsupervisedDense	nottarget	contr2	x	target	0	0.525
UnsupervisedDense	target	test12	x	target	1	0.496
UnsupervisedDense	target	test8	x	target	1	0.324
UnsupervisedDense	target	test15	x	target	1	0.297
UnsupervisedDense	target	test9	x	target	1	0.349
UnsupervisedDense	target	test2	x	target	1	0.254
UnsupervisedDense	target	test14	x	target	1	0.278
UnsupervisedDense	nottarget	contr6	x	target	0	0.275
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.441
UnsupervisedDense	nottarget	contr4	x	target	0	0.670
