Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedDense	target	test10	x	target	1	0.001
SupervisedDense	target	test5	None	None	0	9999.000
SupervisedDense	nottarget	catch7	n	nottarget	1	2.102
SupervisedDense	nottarget	contr2	n	nottarget	1	1.200
SupervisedDense	target	test9	x	target	1	0.680
SupervisedDense	target	test12	x	target	1	0.877
SupervisedDense	target	test14	x	target	1	0.753
SupervisedDense	target	test7	x	target	1	0.659
SupervisedDense	nottarget	contr1	n	nottarget	1	0.601
SupervisedDense	nottarget	catch2	n	nottarget	1	0.480
SupervisedDense	nottarget	contr16	n	nottarget	1	0.486
SupervisedDense	nottarget	contr9	n	nottarget	1	0.427
SupervisedDense	nottarget	contr7	n	nottarget	1	0.409
SupervisedDense	nottarget	contr12	n	nottarget	1	0.385
SupervisedDense	target	test1	x	target	1	0.866
SupervisedDense	target	test2	x	target	1	0.576
SupervisedDense	nottarget	catch3	n	nottarget	1	0.529
SupervisedDense	nottarget	contr8	n	nottarget	1	0.597
SupervisedDense	nottarget	contr4	n	nottarget	1	0.389
SupervisedDense	nottarget	contr3	n	nottarget	1	0.309
SupervisedDense	nottarget	catch6	n	nottarget	1	0.473
SupervisedDense	nottarget	catch4	n	nottarget	1	0.406
SupervisedDense	nottarget	contr11	n	nottarget	1	0.423
SupervisedDense	nottarget	catch5	n	nottarget	1	0.302
SupervisedDense	target	test3	x	target	1	0.395
SupervisedDense	nottarget	contr14	n	nottarget	1	0.347
SupervisedDense	nottarget	catch8	n	nottarget	1	0.445
SupervisedDense	target	test16	x	target	1	0.405
SupervisedDense	target	test15	x	target	1	0.461
SupervisedDense	nottarget	contr6	n	nottarget	1	0.795
SupervisedDense	nottarget	contr13	n	nottarget	1	0.475
SupervisedDense	nottarget	contr15	n	nottarget	1	0.368
SupervisedDense	nottarget	contr5	n	nottarget	1	0.306
SupervisedDense	target	test11	x	target	1	0.453
SupervisedDense	target	test6	x	target	1	0.796
SupervisedDense	nottarget	contr10	n	nottarget	1	0.459
SupervisedDense	target	test8	x	target	1	0.562
SupervisedDense	target	test13	x	target	1	0.404
SupervisedDense	target	test4	x	target	1	0.379
SupervisedDense	nottarget	catch1	n	nottarget	1	0.429
UnsupervisedDense	nottarget	catch7	n	nottarget	1	0.659
UnsupervisedDense	nottarget	catch5	n	nottarget	1	0.417
UnsupervisedDense	nottarget	contr11	x	target	0	0.385
UnsupervisedDense	nottarget	catch2	n	nottarget	1	0.570
UnsupervisedDense	nottarget	catch3	n	nottarget	1	0.331
UnsupervisedDense	nottarget	contr15	n	nottarget	1	1.702
UnsupervisedDense	target	test12	x	target	1	0.608
UnsupervisedDense	target	test4	x	target	1	0.468
UnsupervisedDense	target	test3	x	target	1	0.712
UnsupervisedDense	nottarget	contr3	n	nottarget	1	0.500
UnsupervisedDense	target	test2	x	target	1	0.673
UnsupervisedDense	target	test13	x	target	1	0.470
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.564
UnsupervisedDense	nottarget	contr9	n	nottarget	1	0.422
UnsupervisedDense	target	test15	x	target	1	0.452
UnsupervisedDense	target	test9	x	target	1	0.442
UnsupervisedDense	nottarget	contr5	n	nottarget	1	0.465
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.398
UnsupervisedDense	target	test10	x	target	1	0.544
UnsupervisedDense	nottarget	catch1	n	nottarget	1	0.506
UnsupervisedDense	target	test14	x	target	1	0.439
UnsupervisedDense	nottarget	catch4	n	nottarget	1	0.462
UnsupervisedDense	target	test5	x	target	1	0.427
UnsupervisedDense	nottarget	contr12	n	nottarget	1	0.458
UnsupervisedDense	nottarget	contr14	n	nottarget	1	0.416
UnsupervisedDense	nottarget	contr8	n	nottarget	1	0.320
UnsupervisedDense	target	test11	x	target	1	0.524
UnsupervisedDense	target	test16	x	target	1	0.342
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.490
UnsupervisedDense	target	test8	x	target	1	0.622
UnsupervisedDense	nottarget	catch8	n	nottarget	1	0.397
UnsupervisedDense	nottarget	contr7	x	target	0	0.471
UnsupervisedDense	target	test6	x	target	1	0.444
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.490
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.383
UnsupervisedDense	target	test1	x	target	1	0.559
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.578
UnsupervisedDense	nottarget	catch6	n	nottarget	1	0.457
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.424
UnsupervisedDense	target	test7	x	target	1	0.472
