Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
UnsupervisedDense	target	test8	x	target	1	1.895
UnsupervisedDense	nottarget	contr8	n	nottarget	1	2.921
UnsupervisedDense	target	test6	x	target	1	1.521
UnsupervisedDense	nottarget	contr9	n	nottarget	1	1.313
UnsupervisedDense	nottarget	contr3	n	nottarget	1	1.618
UnsupervisedDense	nottarget	catch2	n	nottarget	1	2.199
UnsupervisedDense	nottarget	catch3	n	nottarget	1	3.893
UnsupervisedDense	nottarget	catch8	None	None	0	9999.000
UnsupervisedDense	nottarget	catch4	x	target	0	3.526
UnsupervisedDense	nottarget	catch1	n	nottarget	1	1.694
UnsupervisedDense	nottarget	catch6	n	nottarget	1	2.048
UnsupervisedDense	target	test15	x	target	1	0.971
UnsupervisedDense	nottarget	catch5	n	nottarget	1	1.124
UnsupervisedDense	nottarget	contr5	n	nottarget	1	1.224
UnsupervisedDense	nottarget	contr12	n	nottarget	1	1.181
UnsupervisedDense	target	test1	x	target	1	1.078
UnsupervisedDense	nottarget	catch7	n	nottarget	1	1.410
UnsupervisedDense	target	test3	x	target	1	0.657
UnsupervisedDense	nottarget	contr4	n	nottarget	1	0.911
UnsupervisedDense	nottarget	contr2	n	nottarget	1	0.586
UnsupervisedDense	nottarget	contr13	n	nottarget	1	0.554
UnsupervisedDense	target	test4	x	target	1	0.605
UnsupervisedDense	target	test11	x	target	1	0.596
UnsupervisedDense	nottarget	contr1	n	nottarget	1	0.693
UnsupervisedDense	target	test12	x	target	1	0.545
UnsupervisedDense	nottarget	contr11	n	nottarget	1	1.132
UnsupervisedDense	target	test13	x	target	1	0.886
UnsupervisedDense	nottarget	contr15	n	nottarget	1	0.802
UnsupervisedDense	nottarget	contr14	n	nottarget	1	1.240
UnsupervisedDense	nottarget	contr16	n	nottarget	1	0.671
UnsupervisedDense	target	test14	x	target	1	1.003
UnsupervisedDense	target	test9	x	target	1	0.706
UnsupervisedDense	target	test2	x	target	1	0.822
UnsupervisedDense	target	test5	x	target	1	0.916
UnsupervisedDense	nottarget	contr6	n	nottarget	1	0.968
UnsupervisedDense	nottarget	contr10	n	nottarget	1	0.904
UnsupervisedDense	nottarget	contr7	n	nottarget	1	0.796
UnsupervisedDense	target	test16	x	target	1	0.772
UnsupervisedDense	target	test10	x	target	1	0.654
UnsupervisedDense	target	test7	x	target	1	0.627
SupervisedDense	target	test1	x	target	1	2.838
SupervisedDense	nottarget	contr1	n	nottarget	1	1.505
SupervisedDense	target	test9	x	target	1	2.745
SupervisedDense	nottarget	contr14	n	nottarget	1	0.921
SupervisedDense	nottarget	contr4	n	nottarget	1	1.627
SupervisedDense	nottarget	catch7	n	nottarget	1	1.336
SupervisedDense	target	test2	x	target	1	1.533
SupervisedDense	nottarget	contr6	n	nottarget	1	0.912
SupervisedDense	target	test5	x	target	1	2.466
SupervisedDense	nottarget	contr9	n	nottarget	1	0.757
SupervisedDense	target	test11	x	target	1	1.583
SupervisedDense	target	test14	x	target	1	0.959
SupervisedDense	nottarget	contr7	n	nottarget	1	0.575
SupervisedDense	nottarget	catch6	n	nottarget	1	0.649
SupervisedDense	target	test12	x	target	1	1.806
SupervisedDense	nottarget	catch5	n	nottarget	1	0.542
SupervisedDense	target	test10	x	target	1	0.656
SupervisedDense	nottarget	contr13	n	nottarget	1	0.493
SupervisedDense	nottarget	catch4	n	nottarget	1	0.547
SupervisedDense	nottarget	contr15	n	nottarget	1	0.525
SupervisedDense	nottarget	contr10	n	nottarget	1	0.448
SupervisedDense	target	test3	x	target	1	0.535
SupervisedDense	target	test8	x	target	1	0.665
SupervisedDense	nottarget	contr11	n	nottarget	1	0.559
SupervisedDense	target	test7	x	target	1	0.512
SupervisedDense	nottarget	contr2	n	nottarget	1	0.454
SupervisedDense	nottarget	contr12	n	nottarget	1	0.587
SupervisedDense	nottarget	contr3	n	nottarget	1	0.435
SupervisedDense	nottarget	catch2	n	nottarget	1	0.786
SupervisedDense	nottarget	catch8	n	nottarget	1	0.554
SupervisedDense	nottarget	contr8	n	nottarget	1	0.619
SupervisedDense	nottarget	contr16	n	nottarget	1	0.354
SupervisedDense	nottarget	contr5	n	nottarget	1	0.420
SupervisedDense	target	test13	x	target	1	0.628
SupervisedDense	nottarget	catch1	n	nottarget	1	0.554
SupervisedDense	nottarget	catch3	n	nottarget	1	0.347
SupervisedDense	target	test4	x	target	1	1.350
SupervisedDense	target	test6	x	target	1	0.671
SupervisedDense	target	test16	x	target	1	0.788
SupervisedDense	target	test15	x	target	1	0.758
