Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	catch8	n	nottarget	1	2.026
SupervisedSparse	target	test16	x	target	1	2.777
SupervisedSparse	nottarget	contr1	n	nottarget	1	1.294
SupervisedSparse	nottarget	contr15	n	nottarget	1	1.802
SupervisedSparse	target	test6	x	target	1	0.560
SupervisedSparse	target	test14	x	target	1	0.570
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.459
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.697
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.990
SupervisedSparse	target	test8	x	target	1	0.845
SupervisedSparse	target	test7	x	target	1	1.267
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.641
SupervisedSparse	target	test2	x	target	1	0.462
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.677
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.794
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.442
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.833
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.767
SupervisedSparse	target	test4	x	target	1	0.568
SupervisedSparse	target	test11	x	target	1	0.922
SupervisedSparse	target	test5	x	target	1	1.075
SupervisedSparse	target	test9	x	target	1	0.568
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.610
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.922
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.573
SupervisedSparse	target	test10	x	target	1	1.101
SupervisedSparse	target	test13	x	target	1	0.495
SupervisedSparse	target	test12	x	target	1	0.605
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.605
SupervisedSparse	nottarget	contr11	n	nottarget	1	0.908
SupervisedSparse	nottarget	catch2	x	target	0	0.712
SupervisedSparse	target	test1	x	target	1	1.836
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.497
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.638
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.459
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.362
SupervisedSparse	target	test3	x	target	1	0.492
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.560
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.530
SupervisedSparse	target	test15	x	target	1	0.486
UnsupervisedSparse	target	test9	x	target	1	1.834
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.864
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	1.157
UnsupervisedSparse	target	test11	x	target	1	0.935
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	0.976
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	1.050
UnsupervisedSparse	target	test4	x	target	1	2.216
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	0.792
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	0.584
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.818
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	0.767
UnsupervisedSparse	target	test8	x	target	1	1.091
UnsupervisedSparse	target	test10	x	target	1	0.838
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	0.573
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	0.749
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	0.679
UnsupervisedSparse	target	test12	x	target	1	0.637
UnsupervisedSparse	target	test16	x	target	1	0.683
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	0.569
UnsupervisedSparse	target	test14	x	target	1	0.778
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	0.556
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	0.709
UnsupervisedSparse	target	test3	x	target	1	0.865
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.791
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.734
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	0.682
UnsupervisedSparse	target	test1	x	target	1	0.734
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	0.601
UnsupervisedSparse	target	test2	x	target	1	0.681
UnsupervisedSparse	target	test5	x	target	1	0.766
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.615
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	1.126
UnsupervisedSparse	target	test7	x	target	1	0.593
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.443
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	1.321
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	0.938
UnsupervisedSparse	target	test15	x	target	1	0.621
UnsupervisedSparse	target	test6	x	target	1	0.733
UnsupervisedSparse	target	test13	x	target	1	0.583
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	0.760
