Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	nottarget	contr11	n	nottarget	1	2.334
SupervisedSparse	target	test10	x	target	1	2.024
SupervisedSparse	nottarget	contr7	n	nottarget	1	1.509
SupervisedSparse	nottarget	catch1	n	nottarget	1	2.084
SupervisedSparse	nottarget	catch3	n	nottarget	1	1.255
SupervisedSparse	target	test8	x	target	1	0.923
SupervisedSparse	target	test12	x	target	1	0.966
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.863
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.837
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.714
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.477
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.644
SupervisedSparse	target	test4	x	target	1	0.610
SupervisedSparse	target	test14	x	target	1	1.290
SupervisedSparse	target	test6	x	target	1	0.533
SupervisedSparse	target	test3	x	target	1	0.759
SupervisedSparse	nottarget	contr5	n	nottarget	1	1.241
SupervisedSparse	target	test5	x	target	1	0.582
SupervisedSparse	target	test9	x	target	1	0.687
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.555
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.566
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.695
SupervisedSparse	nottarget	contr14	None	None	0	9999.000
SupervisedSparse	target	test2	x	target	1	2.925
SupervisedSparse	target	test1	x	target	1	0.901
SupervisedSparse	target	test15	x	target	1	4.945
SupervisedSparse	nottarget	contr2	n	nottarget	1	1.037
SupervisedSparse	nottarget	catch8	n	nottarget	1	0.651
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.592
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.672
SupervisedSparse	nottarget	catch6	n	nottarget	1	1.510
SupervisedSparse	target	test16	x	target	1	0.853
SupervisedSparse	nottarget	contr3	n	nottarget	1	0.683
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.599
SupervisedSparse	nottarget	contr1	n	nottarget	1	0.671
SupervisedSparse	target	test7	x	target	1	0.557
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.976
SupervisedSparse	target	test11	x	target	1	0.720
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.771
SupervisedSparse	target	test13	x	target	1	0.700
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	1.919
UnsupervisedSparse	nottarget	contr16	n	nottarget	1	2.544
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	2.919
UnsupervisedSparse	target	test13	x	target	1	1.415
UnsupervisedSparse	target	test1	x	target	1	0.599
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.623
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.726
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.598
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	1.004
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	0.677
UnsupervisedSparse	target	test8	x	target	1	0.762
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	1.116
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.734
UnsupervisedSparse	target	test7	x	target	1	0.681
UnsupervisedSparse	nottarget	contr7	n	nottarget	1	0.621
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	0.620
UnsupervisedSparse	target	test16	x	target	1	0.627
UnsupervisedSparse	target	test6	x	target	1	0.706
UnsupervisedSparse	target	test9	x	target	1	0.517
UnsupervisedSparse	target	test12	x	target	1	0.545
UnsupervisedSparse	nottarget	contr6	n	nottarget	1	0.685
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.631
UnsupervisedSparse	target	test5	x	target	1	1.559
UnsupervisedSparse	target	test10	x	target	1	1.335
UnsupervisedSparse	target	test4	x	target	1	0.657
UnsupervisedSparse	target	test11	x	target	1	0.751
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	0.759
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	0.593
UnsupervisedSparse	nottarget	contr10	n	nottarget	1	0.529
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.653
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	0.801
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	0.587
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	0.675
UnsupervisedSparse	target	test15	x	target	1	0.703
UnsupervisedSparse	nottarget	contr8	n	nottarget	1	0.491
UnsupervisedSparse	nottarget	contr15	n	nottarget	1	0.535
UnsupervisedSparse	nottarget	contr9	n	nottarget	1	0.523
UnsupervisedSparse	target	test2	x	target	1	0.959
UnsupervisedSparse	target	test3	x	target	1	1.391
UnsupervisedSparse	target	test14	x	target	1	0.694
