Block	StimType	Stimulus	KEY	RESP	Accuracy	RT
SupervisedSparse	target	test4	x	target	1	2.208
SupervisedSparse	target	test15	x	target	1	1.445
SupervisedSparse	target	test3	x	target	1	1.162
SupervisedSparse	target	test11	x	target	1	2.106
SupervisedSparse	nottarget	contr1	n	nottarget	1	1.707
SupervisedSparse	nottarget	contr6	n	nottarget	1	0.836
SupervisedSparse	nottarget	contr13	n	nottarget	1	0.771
SupervisedSparse	nottarget	catch8	n	nottarget	1	1.034
SupervisedSparse	nottarget	contr5	n	nottarget	1	0.776
SupervisedSparse	nottarget	catch5	n	nottarget	1	0.570
SupervisedSparse	nottarget	contr3	n	nottarget	1	1.034
SupervisedSparse	nottarget	catch7	n	nottarget	1	0.625
SupervisedSparse	nottarget	contr11	n	nottarget	1	1.024
SupervisedSparse	target	test6	x	target	1	0.718
SupervisedSparse	nottarget	catch2	n	nottarget	1	0.545
SupervisedSparse	target	test14	x	target	1	0.564
SupervisedSparse	target	test13	x	target	1	0.421
SupervisedSparse	target	test9	x	target	1	1.781
SupervisedSparse	nottarget	contr9	n	nottarget	1	0.612
SupervisedSparse	nottarget	contr7	n	nottarget	1	0.371
SupervisedSparse	nottarget	contr16	n	nottarget	1	0.348
SupervisedSparse	nottarget	contr8	n	nottarget	1	0.359
SupervisedSparse	nottarget	contr2	n	nottarget	1	0.569
SupervisedSparse	target	test8	x	target	1	0.859
SupervisedSparse	target	test2	x	target	1	0.703
SupervisedSparse	nottarget	catch6	n	nottarget	1	0.602
SupervisedSparse	target	test12	x	target	1	1.251
SupervisedSparse	nottarget	contr10	n	nottarget	1	0.687
SupervisedSparse	nottarget	contr15	n	nottarget	1	0.948
SupervisedSparse	target	test1	x	target	1	0.655
SupervisedSparse	nottarget	contr12	n	nottarget	1	0.948
SupervisedSparse	nottarget	contr4	n	nottarget	1	0.701
SupervisedSparse	target	test5	x	target	1	0.585
SupervisedSparse	nottarget	catch1	n	nottarget	1	0.545
SupervisedSparse	target	test7	x	target	1	0.579
SupervisedSparse	nottarget	catch3	n	nottarget	1	0.509
SupervisedSparse	nottarget	contr14	n	nottarget	1	0.745
SupervisedSparse	target	test10	x	target	1	1.003
SupervisedSparse	nottarget	catch4	n	nottarget	1	0.578
SupervisedSparse	target	test16	x	target	1	0.707
UnsupervisedSparse	nottarget	contr14	n	nottarget	1	2.476
UnsupervisedSparse	nottarget	catch8	n	nottarget	1	1.061
UnsupervisedSparse	target	test10	x	target	1	1.490
UnsupervisedSparse	nottarget	contr16	x	target	0	0.886
UnsupervisedSparse	nottarget	contr8	None	None	0	9999.000
UnsupervisedSparse	target	test6	x	target	1	1.308
UnsupervisedSparse	nottarget	catch4	n	nottarget	1	0.664
UnsupervisedSparse	nottarget	catch3	n	nottarget	1	0.882
UnsupervisedSparse	nottarget	catch5	n	nottarget	1	0.885
UnsupervisedSparse	nottarget	contr7	x	target	0	1.306
UnsupervisedSparse	nottarget	catch1	n	nottarget	1	0.684
UnsupervisedSparse	target	test13	x	target	1	1.081
UnsupervisedSparse	target	test1	x	target	1	0.678
UnsupervisedSparse	nottarget	catch6	n	nottarget	1	0.506
UnsupervisedSparse	nottarget	contr9	x	target	0	1.135
UnsupervisedSparse	target	test16	x	target	1	0.575
UnsupervisedSparse	nottarget	contr5	n	nottarget	1	1.530
UnsupervisedSparse	nottarget	contr10	x	target	0	2.761
UnsupervisedSparse	nottarget	catch2	n	nottarget	1	0.631
UnsupervisedSparse	target	test3	x	target	1	0.590
UnsupervisedSparse	target	test4	x	target	1	0.526
UnsupervisedSparse	target	test9	x	target	1	0.474
UnsupervisedSparse	nottarget	contr13	n	nottarget	1	1.271
UnsupervisedSparse	target	test15	x	target	1	1.059
UnsupervisedSparse	nottarget	contr12	n	nottarget	1	1.665
UnsupervisedSparse	target	test12	x	target	1	1.100
UnsupervisedSparse	nottarget	contr2	n	nottarget	1	2.736
UnsupervisedSparse	nottarget	contr15	x	target	0	1.440
UnsupervisedSparse	target	test11	x	target	1	0.886
UnsupervisedSparse	target	test14	x	target	1	1.001
UnsupervisedSparse	target	test2	x	target	1	1.281
UnsupervisedSparse	nottarget	catch7	n	nottarget	1	0.700
UnsupervisedSparse	nottarget	contr6	x	target	0	1.816
UnsupervisedSparse	target	test8	x	target	1	0.573
UnsupervisedSparse	target	test5	x	target	1	0.855
UnsupervisedSparse	nottarget	contr3	n	nottarget	1	0.604
UnsupervisedSparse	target	test7	x	target	1	0.611
UnsupervisedSparse	nottarget	contr11	n	nottarget	1	0.852
UnsupervisedSparse	nottarget	contr4	n	nottarget	1	0.777
UnsupervisedSparse	nottarget	contr1	n	nottarget	1	0.898
