"","Subject","System","ashby","sloutsky","tt","ashby.t","sloutsky.t","tt.t"
"1",8001,"associative",0.400404492819421,2.67010126694041,-0.137262805972962,0.500886602587717,1.9456328139495,-0.0742732345339903
"2",8001,"hypothesis-testing",-0.444315080549789,-0.249560821007236,-0.381350380394392,-0.362522245279459,-0.131999266654516,-0.398772872244966
"3",8013,"associative",0.772641262779315,0.315940827082895,7.10453200033464,0.853992936876974,0.475870415197835,3.54182597037044
"4",8013,"hypothesis-testing",-0.52499912062091,-0.473809517901897,1.18451408664271,-0.449912959638568,-0.431746036505324,1.10747845903683
"5",8017,"associative",0.789820671503231,1.01441585660232,0.201823413957836,0.869992508952698,1.02449572523876,0.305565405079231
"6",8017,"hypothesis-testing",0.189910368456006,-0.637419536554635,1.69271234714787,0.294862944466775,-0.670554020848782,1.42813270923381
"7",8018,"associative",1.59644567468868,1.10137869712741,1.88388728191919,1.59808448381009,1.08341738658885,1.53825467609348
"8",8018,"hypothesis-testing",-0.299956456485167,0.933739011351906,1.41665062733077,-0.208073002553511,0.968313069267805,1.25951138937726
"9",8021,"associative",0.855382208470469,1.52716220390653,-0.867333588094636,0.930834685554242,1.35079669976403,-1.16391364574897
"10",8021,"hypothesis-testing",-0.485647781981561,-0.115352809678901,-0.876231999008109,-0.40719850719885,0.0314659067724325,-1.17932447913231
"11",8024,"associative",-1.44330911606607,1.71381220864121,-1.08012152499662,-1.48915368487376,1.4586393083238,-1.54564783147231
"12",8024,"hypothesis-testing",-0.178472797551361,0.118681247638616,0.465875782771571,-0.0801369775432765,0.28668029505238,0.554573934239713
"13",8026,"associative",0.0536480347063912,1.76615717348222,-0.0122640767402654,0.158496595059946,1.48800008742157,0.0752863370986588
"14",8026,"hypothesis-testing",-0.479671939874952,-0.605695427339311,0.00785533255986567,-0.400727186017066,-0.622958406434528,0.0982663909324922
"15",8027,"associative",0.564046013208925,0.0794194101514163,-0.650347125678535,0.657715391351436,0.246444182847979,-0.80343919602885
"16",8027,"hypothesis-testing",-0.160147744964029,-0.493927983583124,0.071896302440103,-0.0610108682954504,-0.460213533306391,0.169439597079827
"17",8029,"associative",-1.16016579422113,-0.481581450761306,0.577318557118971,-1.1608874338558,-0.442713081640487,0.650687194125599
"18",8029,"hypothesis-testing",-0.252739474334332,-1.09662168822472,-0.080950685009625,-0.158117426986143,-1.42620813860165,-0.00546234864886903
"19",8030,"associative",-2.4165051927345,-0.359780959740676,0.582342269283245,-2.65990886853559,-0.275254958680207,0.654911738852499
"20",8030,"hypothesis-testing",-2.34221888160236,0.209163299069042,1.45299218083948,-2.56848447714976,0.375984288434558,1.28241931337337
"21",8032,"associative",0.342198060694827,0.788983660945854,-1.47805127434435,0.444429927624707,0.863498904074061,-2.33119695184319
"22",8032,"hypothesis-testing",-0.49751281463813,-0.863481233118068,0.266008175943903,-0.420059284147259,-1.0272126686758,0.3692092835473
"23",8033,"associative",0.270777462559068,-0.323089351263163,-0.470522832574621,0.374632896076405,-0.226680750951209,-0.527596840467615
"24",8033,"hypothesis-testing",-0.616086181698772,-0.934391319490911,0.868197664050064,-0.549436548146882,-1.14527852785837,0.88188204922962
"25",8034,"associative",-1.77769599251882,0.144495629738979,-0.202057795848319,-1.88447967978002,0.312630020764521,-0.15630427249071
"26",8034,"hypothesis-testing",-2.66067200591196,-1.00515464455018,-0.743221004196023,-2.96255475533255,-1.26598164318946,-0.954096357962793
"27",8035,"associative",0.334533267885028,-0.962650554806021,-0.706467295713307,0.436967527591213,-1.19313789956075,-0.893819007740993
"28",8035,"hypothesis-testing",-0.864930991349495,-1.66308687344081,0.771431080420531,-0.825676962832668,-2.5202760992933,0.807817124701714
"29",8036,"associative",-0.188071201757803,-0.0705694160682803,0.181057781791037,-0.0901734556163096,0.08325751748154,0.284490833071997
"30",8036,"hypothesis-testing",1.03028586639586,-0.609571416961751,-0.604890200709094,1.0915541066426,-0.628740574893431,-0.731715655491552
"31",8037,"associative",0.427704085482742,1.02041904405947,0.851054923991465,0.527239318151705,1.02861651109988,0.868950528460301
"32",8037,"hypothesis-testing",-0.395143404052775,-1.0700659214872,0.259949791803073,-0.309631332074635,-1.3792041592145,0.363295159210563
"33",8038,"associative",-0.0788949552191686,0.150646331417831,0.373586237881952,0.0232203815022959,0.318755887035163,0.471222378304167
"34",8038,"hypothesis-testing",0.046420803086508,0.263558847639095,0.95153471321712,0.151190036161025,0.427565479487847,0.943645221632158
"35",8042,"associative",1.10345413025837,1.65362678031648,1.47480862936268,1.15814214861183,1.42441524418094,1.29606287326145
"36",8042,"hypothesis-testing",-0.433903075415661,0.610972477320681,0.39441143732745,-0.35129902455909,0.726626711127273,0.490349368945826
"37",8044,"associative",-0.243157144063883,-1.00192951850368,-1.32355405096142,-0.148014610916208,-1.26041834311683,-2.01536921925477
"38",8044,"hypothesis-testing",-0.821074457816859,-1.32848518326437,-0.977887884974973,-0.776552363353347,-1.85318542186751,-1.35882161866108
"39",8045,"associative",-0.670505839979228,0.220282491212364,-0.622185602639238,-0.609316909194045,0.386650824622799,-0.7588475773779
"40",8045,"hypothesis-testing",-0.828818658794388,-0.805967362174441,0.172941683885459,-0.785213575141866,-0.933600023944952,0.27618688327471
"41",8046,"associative",0.456081797226774,0.356649942026685,0.135083115358659,0.554549954862198,0.512541953282571,0.236937744780819
"42",8046,"hypothesis-testing",0.178420527809211,0.688710512428395,0.475639830366115,0.283461818886101,0.787567097025124,0.563185628225192
