"","Subject","System","ashby","sloutsky","tt","ashby.t","sloutsky.t","tt.t"
"1",8001,"associative",-0.0338713458725038,2.41548274541196,-0.327489346675788,0.120852855013932,1.91151445416718,-0.256226944003919
"2",8001,"hypothesis-testing",-0.658192538582731,-0.546510166369467,-0.311355987227914,-0.651070244416874,-0.526628777267257,-0.23078183128386
"3",8012,"associative",0.292084760243418,0.651931312633643,-0.434694428553488,0.441983044096457,0.740750775273114,-0.432552139565854
"4",8012,"hypothesis-testing",-0.728400041025247,0.0876263150268891,-0.341448647748026,-0.749890941966977,0.22746749974721,-0.278473760912173
"5",8013,"associative",1.02938138565006,0.277383978509543,0.658092984447369,1.03079985785201,0.413144212359521,0.834978570342071
"6",8013,"hypothesis-testing",-0.689442687323754,-0.103529268519307,5.36416475550993,-0.694775449345618,0.0222994549940006,2.6453753674874
"7",8017,"associative",1.22919844340079,0.66876780043192,1.23144566284362,1.16885456223484,0.754498790749051,1.2178801818263
"8",8017,"hypothesis-testing",0.396635344558539,-0.0545867045363616,0.316715355565874,0.535216688009549,0.0767506167621024,0.544058514231819
"9",8018,"associative",1.19758826803555,0.848454294753488,1.22663611022191,1.14748618186001,0.896865871014665,1.21506482343595
"10",8018,"hypothesis-testing",-0.551065421023997,0.771888215844574,1.42289875232646,-0.504722983947512,0.837142299448237,1.3256547912646
"11",8021,"associative",0.272456908813811,1.20372569375963,-0.980080940428643,0.42401800384468,1.15816313162816,-1.52223945180171
"12",8021,"hypothesis-testing",-0.835751212888487,-0.373847068235283,-0.890484134021166,-0.905338106640387,-0.30112619390702,-1.32132171102848
"13",8024,"associative",-0.555732251246209,1.32221606105042,0.267998298106857,-0.510984857879629,1.24026835843647,0.496997258397402
"14",8024,"hypothesis-testing",-0.220890041974506,0.23569573531729,-0.870095113756794,-0.0891198615549498,0.373678678487362,-1.27679485336336
"15",8026,"associative",0.350562633479141,1.86500464757344,0.0765547683535712,0.494626072457227,1.59062137516918,0.294348653764954
"16",8026,"hypothesis-testing",-0.838089951139167,-0.931257708429749,-0.00529147199624924,-0.908782254234857,-1.07770905478039,0.19740915945102
"17",8027,"associative",0.340298818608152,0.113587687635545,-0.226373789564923,0.485479267020427,0.253833870697227,-0.101478035944255
"18",8027,"hypothesis-testing",-0.320674464471954,-0.421056825809793,-0.593365034609089,-0.208877545330182,-0.36137185601977,-0.716513358320776
"19",8029,"associative",-0.644120561530569,-0.649916310498406,-0.265518108963503,-0.63153804711904,-0.668323230223594,-0.160049158723748
"20",8029,"hypothesis-testing",-0.782576847816916,-0.869988869073321,0.338987676241162,-0.827690546362119,-0.985667177933584,0.565043090448507
"21",8030,"associative",-1.5678755199468,-0.604692169993746,1.0216866809917,-2.0962280545945,-0.605755836319594,1.0895764694454
"22",8030,"hypothesis-testing",-1.74316126004772,0.327639730327773,0.179401225010186,-2.41295224186388,0.459822767121829,0.406984123367067
"23",8032,"associative",0.445352560817186,0.617917305988622,0.0952431408604349,0.577336532024136,0.712747656004482,0.315530876180322
"24",8032,"hypothesis-testing",-0.801611633951938,-0.920162864867514,-1.14124804402712,-0.855340303566088,-1.06092516573805,-1.90510425674442
"25",8033,"associative",0.329612343757014,-0.200461967430916,0.406639727246258,0.475914385291304,-0.0893449885550229,0.626872730216869
"26",8033,"hypothesis-testing",-0.934903538624848,-1.03346563536137,-0.382936785299734,-1.05347447234799,-1.23471786373754,-0.345853886937213
"27",8034,"associative",-0.970297876180125,-0.220247912945679,-0.722056157332745,-1.10739526733586,-0.1127408798532,-0.966832592401953
"28",8034,"hypothesis-testing",-0.781559574960993,-1.12121507477862,-0.444151449585215,-0.826217458379574,-1.37290567721527,-0.448709414703297
"29",8035,"associative",0.106771328491519,-1.16071306329217,0.640162818358632,0.265812061606701,-1.43611151164817,0.82113487368769
"30",8035,"hypothesis-testing",-1.23028156048156,-1.74229098872416,-0.733651058165322,-1.51975878929435,-2.43551762454772,-0.990261777793266
"31",8036,"associative",0.577268404164968,-0.157568864118556,-0.704717352807218,0.687578212007542,-0.0393275416021617,-0.932066629910567
"32",8036,"hypothesis-testing",0.32941565340814,-0.231139400034163,0.0758305852786655,0.47573793924277,-0.125705868717018,0.293521051523975
"33",8037,"associative",0.462044110122517,1.02807352948186,0.292683591154397,0.591586004169702,1.03201408854797,0.521047231203753
"34",8037,"hypothesis-testing",-0.359074324190104,-1.15125038585818,0.63101261927585,-0.256340886778402,-1.42091275472232,0.814016427144297
"35",8038,"associative",0.20302241462607,-0.0583564801802456,0.472887860323976,0.359199684174575,0.0726032581034324,0.684826192309081
"36",8038,"hypothesis-testing",-0.634800949241926,0.0378296372468779,0.0134522564868793,-0.61865317273612,0.175942742948914,0.220239607410688
"37",8042,"associative",1.30497036653991,1.52736415875646,0.501488193656092,1.21940080169953,1.37732754646927,0.709108478131321
"38",8042,"hypothesis-testing",-0.698935333269079,0.550337856059628,1.51392665365787,-0.708140982545546,0.656168652305681,1.37417749606613
"39",8044,"associative",-0.0639679533387626,-1.08382455351858,-1.02081766993313,0.0883797779397294,-1.31364463702475,-1.61641306671821
"40",8044,"hypothesis-testing",-1.21236807071119,-1.45248218926507,-1.21024482345463,-1.49044374501079,-1.92175630311291,-2.07740570229078
"41",8045,"associative",-0.344876069995614,-0.0484420009603484,-0.00104317684945541,-0.238703493905436,0.0834939302339641,0.202618103991268
"42",8045,"hypothesis-testing",-1.28934604468067,-0.958841282782473,-0.634504140624448,-1.61734211742494,-1.11965822345247,-0.79459140593334
