Subject,Type,Block,Trial,Category,KEY,RESP,Accuracy,RT
8077,II,1,1,b,j,b,1,1.89
8077,II,1,2,a,j,b,0,0.7559999999999999
8077,II,1,3,a,d,a,1,1.5319999999999998
8077,II,1,4,b,d,a,0,0.754
8077,II,1,5,a,j,b,0,1.219
8077,II,1,6,a,j,b,0,2.262
8077,II,1,7,b,j,b,1,1.8730000000000002
8077,II,1,8,b,j,b,1,1.5859999999999999
8077,II,1,9,b,d,a,0,0.745
8077,II,1,10,b,j,b,1,0.696
8077,II,1,11,a,j,b,0,0.6729999999999999
8077,II,1,12,a,d,a,1,2.546
8077,II,1,13,a,d,a,1,0.617
8077,II,1,14,b,j,b,1,1.6059999999999999
8077,II,1,15,b,j,b,1,0.907
8077,II,1,16,b,d,a,0,0.611
8077,II,1,17,b,d,a,0,1.5530000000000002
8077,II,1,18,a,j,b,0,0.9520000000000001
8077,II,1,19,a,j,b,0,0.679
8077,II,1,20,b,j,b,1,0.897
8077,II,1,21,b,d,a,0,0.897
8077,II,1,22,a,d,a,1,1.435
8077,II,1,23,b,d,a,0,1.1440000000000001
8077,II,1,24,a,j,b,0,0.67
8077,II,1,25,b,d,a,0,0.585
8077,II,1,26,b,j,b,1,1.287
8077,II,1,27,b,d,a,0,2.177
8077,II,1,28,b,d,a,0,0.614
8077,II,1,29,b,d,a,0,0.38
8077,II,1,30,a,j,b,0,0.537
8077,II,1,31,a,j,b,0,0.505
8077,II,1,32,a,j,b,0,0.54
8077,II,1,33,a,j,b,0,0.491
8077,II,1,34,a,j,b,0,0.807
8077,II,1,35,a,d,a,1,0.53
8077,II,1,36,b,j,b,1,0.642
8077,II,1,37,b,j,b,1,0.613
8077,II,1,38,a,d,a,1,0.40299999999999997
8077,II,1,39,a,d,a,1,0.376
8077,II,1,40,b,j,b,1,0.439
8077,II,1,41,b,d,a,0,0.29
8077,II,1,42,a,j,b,0,0.332
8077,II,1,43,a,j,b,0,1.2919999999999998
8077,II,1,44,a,d,a,1,0.0
8077,II,1,45,a,d,a,1,0.9
8077,II,1,46,b,j,b,1,0.501
8077,II,1,47,a,d,a,1,0.525
8077,II,1,48,a,j,b,0,0.462
8077,II,1,49,b,j,b,1,0.912
8077,II,1,50,a,d,a,1,0.465
8077,II,1,51,a,j,b,0,0.38799999999999996
8077,II,1,52,b,j,b,1,0.546
8077,II,1,53,a,d,a,1,0.33
8077,II,1,54,b,j,b,1,0.418
8077,II,1,55,b,d,a,0,0.303
8077,II,1,56,a,d,a,1,0.273
8077,II,1,57,b,j,b,1,0.402
8077,II,1,58,b,j,b,1,0.431
8077,II,1,59,b,d,a,0,0.35600000000000004
8077,II,1,60,a,d,a,1,1.033
8077,II,1,61,b,j,b,1,0.013999999999999999
8077,II,1,62,b,d,a,0,0.252
8077,II,1,63,a,d,a,1,0.415
8077,II,1,64,a,j,b,0,0.34700000000000003
8077,II,1,65,b,j,b,1,0.355
8077,II,1,66,a,d,a,1,0.9640000000000001
8077,II,1,67,a,d,a,1,0.48100000000000004
8077,II,1,68,b,d,a,0,0.42700000000000005
8077,II,1,69,b,d,a,0,0.336
8077,II,1,70,b,j,b,1,0.488
8077,II,1,71,a,j,b,0,0.474
8077,II,1,72,b,j,b,1,0.301
8077,II,1,73,a,d,a,1,0.23
8077,II,1,74,a,j,b,0,0.489
8077,II,1,75,a,j,b,0,0.26
8077,II,1,76,b,d,a,0,0.038
8077,II,1,77,b,d,a,0,0.826
8077,II,1,78,b,d,a,0,0.366
8077,II,1,79,a,j,b,0,0.285
8077,II,1,80,a,j,b,0,0.376
8123,II,3,1,a,d,a,1,0.0
8123,II,3,2,b,j,b,1,0.7609999999999999
8123,II,3,3,b,j,b,1,0.623
8123,II,3,4,b,j,b,1,0.45899999999999996
8123,II,3,5,b,d,a,0,1.006
8123,II,3,6,a,j,b,0,0.762
8123,II,3,7,a,d,a,1,0.753
8123,II,3,8,b,j,b,1,1.073
8123,II,3,9,b,j,b,1,0.586
8123,II,3,10,a,d,a,1,0.7609999999999999
8123,II,3,11,a,d,a,1,0.768
8123,II,3,12,a,d,a,1,0.598
8123,II,3,13,b,j,b,1,0.556
8123,II,3,14,a,d,a,1,0.866
8123,II,3,15,b,j,b,1,0.612
8123,II,3,16,b,j,b,1,0.7140000000000001
8123,II,3,17,a,j,b,0,1.0190000000000001
8123,II,3,18,b,j,b,1,0.639
8123,II,3,19,b,j,b,1,0.578
8123,II,3,20,a,d,a,1,0.943
8123,II,3,21,b,j,b,1,0.7829999999999999
8123,II,3,22,b,j,b,1,0.598
8123,II,3,23,b,j,b,1,0.426
8123,II,3,24,a,j,b,0,0.423
8123,II,3,25,a,d,a,1,0.7240000000000001
8123,II,3,26,a,j,b,0,0.531
8123,II,3,27,a,d,a,1,0.507
8123,II,3,28,a,d,a,1,0.7090000000000001
8123,II,3,29,a,d,a,1,0.588
8123,II,3,30,a,j,b,0,0.7140000000000001
8123,II,3,31,b,j,b,1,0.747
8123,II,3,32,a,j,b,0,0.498
8123,II,3,33,b,d,a,0,0.5
8123,II,3,34,a,j,b,0,0.5660000000000001
8123,II,3,35,a,j,b,0,0.667
8123,II,3,36,b,d,a,0,0.7190000000000001
8123,II,3,37,b,j,b,1,0.759
8123,II,3,38,b,d,a,0,3.045
8123,II,3,39,a,d,a,1,0.8490000000000001
8123,II,3,40,a,j,b,0,0.723
8123,II,3,41,b,j,b,1,0.636
8123,II,3,42,a,j,b,0,0.711
8123,II,3,43,b,d,a,0,0.46399999999999997
8123,II,3,44,a,d,a,1,0.636
8123,II,3,45,a,d,a,1,0.42200000000000004
8123,II,3,46,a,d,a,1,0.379
8123,II,3,47,b,j,b,1,0.53
8123,II,3,48,b,j,b,1,1.122
8123,II,3,49,a,j,b,0,0.738
8123,II,3,50,b,j,b,1,0.77
8123,II,3,51,b,j,b,1,0.639
8123,II,3,52,a,d,a,1,0.9159999999999999
8123,II,3,53,a,d,a,1,1.2209999999999999
8123,II,3,54,b,d,a,0,0.688
8123,II,3,55,b,d,a,0,1.442
8123,II,3,56,a,j,b,0,0.66
8123,II,3,57,a,d,a,1,0.632
8123,II,3,58,a,d,a,1,0.7959999999999999
8123,II,3,59,b,j,b,1,0.593
8123,II,3,60,a,d,a,1,0.599
8123,II,3,61,b,j,b,1,0.877
8123,II,3,62,a,j,b,0,0.7340000000000001
8123,II,3,63,b,d,a,0,0.759
8123,II,3,64,b,j,b,1,0.7659999999999999
8123,II,3,65,a,d,a,1,0.6759999999999999
8123,II,3,66,b,j,b,1,0.5820000000000001
8123,II,3,67,a,d,a,1,0.604
8123,II,3,68,a,j,b,0,0.5529999999999999
8123,II,3,69,b,d,a,0,0.7609999999999999
8123,II,3,70,b,j,b,1,1.567
8123,II,3,71,b,j,b,1,0.606
8123,II,3,72,a,j,b,0,0.627
8123,II,3,73,b,d,a,0,0.894
8123,II,3,74,a,j,b,0,0.591
8123,II,3,75,b,d,a,0,0.71
8123,II,3,76,a,d,a,1,0.718
8123,II,3,77,b,d,a,0,0.5579999999999999
8123,II,3,78,b,j,b,1,1.03
8123,II,3,79,a,d,a,1,0.625
8123,II,3,80,b,j,b,1,0.581
8131,RB,1,1,a,j,b,0,1.4080000000000001
8131,RB,1,2,b,j,b,1,0.862
8131,RB,1,3,b,d,a,0,0.858
8131,RB,1,4,a,j,b,0,0.924
8131,RB,1,5,b,d,a,0,0.6920000000000001
8131,RB,1,6,b,j,b,1,0.605
8131,RB,1,7,b,j,b,1,1.2109999999999999
8131,RB,1,8,b,j,b,1,0.575
8131,RB,1,9,b,d,a,0,1.588
8131,RB,1,10,a,d,a,1,0.555
8131,RB,1,11,a,j,b,0,0.706
8131,RB,1,12,a,j,b,0,0.8190000000000001
8131,RB,1,13,a,d,a,1,0.512
8131,RB,1,14,b,j,b,1,0.953
8131,RB,1,15,a,d,a,1,0.721
8131,RB,1,16,b,d,a,0,0.546
8131,RB,1,17,b,j,b,1,2.144
8131,RB,1,18,b,d,a,0,1.8230000000000002
8131,RB,1,19,b,j,b,1,1.115
8131,RB,1,20,a,d,a,1,2.1719999999999997
8131,RB,1,21,b,d,a,0,0.6579999999999999
8131,RB,1,22,b,j,b,1,0.581
8131,RB,1,23,a,d,a,1,0.5870000000000001
8131,RB,1,24,a,d,a,1,0.657
8131,RB,1,25,b,j,b,1,0.0
8131,RB,1,26,b,j,b,1,2.226
8131,RB,1,27,a,d,a,1,1.205
8131,RB,1,28,a,d,a,1,0.563
8131,RB,1,29,b,j,b,1,0.785
8131,RB,1,30,b,j,b,1,0.583
8131,RB,1,31,b,j,b,1,1.453
8131,RB,1,32,a,j,b,0,1.4080000000000001
8131,RB,1,33,a,d,a,1,1.021
8131,RB,1,34,b,j,b,1,0.8809999999999999
8131,RB,1,35,a,d,a,1,1.331
8131,RB,1,36,b,d,a,0,1.234
8131,RB,1,37,a,j,b,0,0.8320000000000001
8131,RB,1,38,b,d,a,0,0.602
8131,RB,1,39,b,j,b,1,0.7829999999999999
8131,RB,1,40,a,d,a,1,0.7190000000000001
8131,RB,1,41,a,j,b,0,1.3980000000000001
8131,RB,1,42,b,d,a,0,0.725
8131,RB,1,43,a,j,b,0,0.956
8131,RB,1,44,b,d,a,0,0.603
8131,RB,1,45,b,d,a,0,1.4169999999999998
8131,RB,1,46,a,d,a,1,0.917
8131,RB,1,47,b,j,b,1,0.502
8131,RB,1,48,a,d,a,1,0.72
8131,RB,1,49,a,j,b,0,0.871
8131,RB,1,50,b,d,a,0,0.73
8131,RB,1,51,a,d,a,1,0.594
8131,RB,1,52,b,j,b,1,4.168
8131,RB,1,53,a,d,a,1,1.5090000000000001
8131,RB,1,54,b,j,b,1,1.238
8131,RB,1,55,a,j,b,0,0.722
8131,RB,1,56,b,j,b,1,0.539
8131,RB,1,57,b,j,b,1,0.674
8131,RB,1,58,a,d,a,1,0.86
8131,RB,1,59,b,j,b,1,0.703
8131,RB,1,60,a,d,a,1,0.647
8131,RB,1,61,a,d,a,1,2.092
8131,RB,1,62,a,d,a,1,0.78
8131,RB,1,63,a,d,a,1,0.8340000000000001
8131,RB,1,64,b,j,b,1,0.535
8131,RB,1,65,a,j,b,0,0.951
8131,RB,1,66,b,j,b,1,0.758
8131,RB,1,67,a,d,a,1,0.446
8131,RB,1,68,a,d,a,1,1.431
8131,RB,1,69,b,j,b,1,0.596
8131,RB,1,70,b,j,b,1,1.248
8131,RB,1,71,a,d,a,1,0.9570000000000001
8131,RB,1,72,b,j,b,1,0.9470000000000001
8131,RB,1,73,a,d,a,1,0.6579999999999999
8131,RB,1,74,b,j,b,1,0.6459999999999999
8131,RB,1,75,a,d,a,1,0.505
8131,RB,1,76,a,d,a,1,0.802
8131,RB,1,77,b,j,b,1,0.64
8131,RB,1,78,a,d,a,1,0.602
8131,RB,1,79,a,d,a,1,1.088
8131,RB,1,80,a,d,a,1,0.802
8036,II,2,1,b,d,a,0,2.853
8036,II,2,2,b,d,a,0,1.064
8036,II,2,3,a,j,b,0,0.963
8036,II,2,4,a,d,a,1,0.961
8036,II,2,5,b,j,b,1,0.7190000000000001
8036,II,2,6,a,d,a,1,0.8640000000000001
8036,II,2,7,b,j,b,1,1.339
8036,II,2,8,a,d,a,1,0.867
8036,II,2,9,b,j,b,1,0.733
8036,II,2,10,a,d,a,1,0.708
8036,II,2,11,a,d,a,1,0.9009999999999999
8036,II,2,12,b,j,b,1,0.863
8036,II,2,13,b,j,b,1,0.8340000000000001
8036,II,2,14,b,j,b,1,0.836
8036,II,2,15,b,d,a,0,1.2409999999999999
8036,II,2,16,a,d,a,1,1.6269999999999998
8036,II,2,17,b,j,b,1,0.7290000000000001
8036,II,2,18,b,j,b,1,0.888
8036,II,2,19,a,j,b,0,0.8340000000000001
8036,II,2,20,b,j,b,1,0.726
8036,II,2,21,b,j,b,1,0.765
8036,II,2,22,b,d,a,0,0.701
8036,II,2,23,b,j,b,1,0.631
8036,II,2,24,a,d,a,1,0.986
8036,II,2,25,b,d,a,0,1.64
8036,II,2,26,b,j,b,1,0.691
8036,II,2,27,a,j,b,0,0.541
8036,II,2,28,a,d,a,1,0.773
8036,II,2,29,a,j,b,0,0.617
8036,II,2,30,a,d,a,1,1.031
8036,II,2,31,a,d,a,1,1.4669999999999999
8036,II,2,32,b,j,b,1,1.7730000000000001
8036,II,2,33,a,j,b,0,1.483
8036,II,2,34,b,j,b,1,0.78
8036,II,2,35,b,j,b,1,0.747
8036,II,2,36,a,j,b,0,0.57
8036,II,2,37,b,j,b,1,0.745
8036,II,2,38,a,d,a,1,0.8640000000000001
8036,II,2,39,a,d,a,1,0.594
8036,II,2,40,b,j,b,1,0.92
8036,II,2,41,a,d,a,1,0.889
8036,II,2,42,b,j,b,1,1.6019999999999999
8036,II,2,43,a,d,a,1,0.728
8036,II,2,44,b,d,a,0,1.15
8036,II,2,45,a,j,b,0,1.1909999999999998
8036,II,2,46,b,d,a,0,1.0590000000000002
8036,II,2,47,a,d,a,1,1.703
8036,II,2,48,b,j,b,1,0.831
8036,II,2,49,b,j,b,1,0.8109999999999999
8036,II,2,50,a,j,b,0,0.777
8036,II,2,51,b,d,a,0,1.165
8036,II,2,52,a,d,a,1,1.445
8036,II,2,53,b,j,b,1,0.687
8036,II,2,54,a,j,b,0,0.81
8036,II,2,55,a,d,a,1,0.935
8036,II,2,56,a,j,b,0,0.862
8036,II,2,57,a,d,a,1,0.48100000000000004
8036,II,2,58,b,d,a,0,0.436
8036,II,2,59,b,j,b,1,0.7979999999999999
8036,II,2,60,a,d,a,1,0.637
8036,II,2,61,a,d,a,1,0.609
8036,II,2,62,b,j,b,1,1.045
8036,II,2,63,a,j,b,0,1.177
8036,II,2,64,a,d,a,1,1.1340000000000001
8036,II,2,65,a,j,b,0,0.7829999999999999
8036,II,2,66,b,j,b,1,1.2919999999999998
8036,II,2,67,a,d,a,1,0.7020000000000001
8036,II,2,68,b,d,a,0,1.031
8036,II,2,69,a,j,b,0,1.042
8036,II,2,70,a,d,a,1,0.934
8036,II,2,71,b,d,a,0,1.358
8036,II,2,72,b,j,b,1,0.9
8036,II,2,73,b,j,b,1,1.214
8036,II,2,74,a,d,a,1,0.769
8036,II,2,75,a,d,a,1,0.609
8036,II,2,76,b,d,a,0,0.6859999999999999
8036,II,2,77,b,d,a,0,1.735
8036,II,2,78,b,j,b,1,1.7519999999999998
8036,II,2,79,a,d,a,1,1.4780000000000002
8036,II,2,80,a,j,b,0,1.4169999999999998
8014,II,2,1,a,d,a,1,1.7519999999999998
8014,II,2,2,a,j,b,0,1.574
8014,II,2,3,b,d,a,0,0.652
8014,II,2,4,b,d,a,0,1.088
8014,II,2,5,a,j,b,0,2.785
8014,II,2,6,b,d,a,0,0.414
8014,II,2,7,a,d,a,1,0.5710000000000001
8014,II,2,8,a,j,b,0,1.538
8014,II,2,9,b,d,a,0,0.385
8014,II,2,10,a,d,a,1,0.28
8014,II,2,11,a,d,a,1,0.986
8014,II,2,12,b,d,a,0,1.328
8014,II,2,13,b,j,b,1,1.296
8014,II,2,14,a,j,b,0,0.7609999999999999
8014,II,2,15,a,j,b,0,1.079
8014,II,2,16,b,d,a,0,0.8740000000000001
8014,II,2,17,a,d,a,1,0.491
8014,II,2,18,a,j,b,0,1.781
8014,II,2,19,a,j,b,0,1.426
8014,II,2,20,a,j,b,0,0.535
8014,II,2,21,b,d,a,0,0.48700000000000004
8014,II,2,22,b,d,a,0,0.5529999999999999
8014,II,2,23,b,d,a,0,1.12
8014,II,2,24,b,j,b,1,0.8959999999999999
8014,II,2,25,a,d,a,1,1.17
8014,II,2,26,a,d,a,1,0.6729999999999999
8014,II,2,27,a,d,a,1,0.778
8014,II,2,28,a,d,a,1,0.833
8014,II,2,29,b,j,b,1,1.189
8014,II,2,30,a,d,a,1,1.379
8014,II,2,31,a,j,b,0,0.992
8014,II,2,32,a,j,b,0,1.253
8014,II,2,33,b,j,b,1,1.425
8014,II,2,34,b,d,a,0,0.812
8014,II,2,35,a,d,a,1,0.665
8014,II,2,36,a,d,a,1,0.8440000000000001
8014,II,2,37,b,j,b,1,0.887
8014,II,2,38,a,j,b,0,1.113
8014,II,2,39,a,j,b,0,0.721
8014,II,2,40,b,j,b,1,1.058
8014,II,2,41,b,d,a,0,1.2690000000000001
8014,II,2,42,b,j,b,1,1.023
8014,II,2,43,b,d,a,0,1.275
8014,II,2,44,b,j,b,1,0.797
8014,II,2,45,b,j,b,1,1.403
8014,II,2,46,b,d,a,0,0.982
8014,II,2,47,a,j,b,0,0.622
8014,II,2,48,a,d,a,1,1.202
8014,II,2,49,b,j,b,1,1.7990000000000002
8014,II,2,50,a,d,a,1,1.036
8014,II,2,51,a,d,a,1,0.943
8014,II,2,52,b,j,b,1,1.311
8014,II,2,53,b,d,a,0,1.374
8014,II,2,54,b,d,a,0,0.958
8014,II,2,55,b,d,a,0,0.98
8014,II,2,56,a,d,a,1,0.961
8014,II,2,57,b,j,b,1,0.873
8014,II,2,58,b,j,b,1,0.938
8014,II,2,59,b,j,b,1,1.003
8014,II,2,60,a,j,b,0,1.087
8014,II,2,61,b,j,b,1,2.721
8014,II,2,62,a,j,b,0,1.033
8014,II,2,63,a,d,a,1,0.5329999999999999
8014,II,2,64,b,d,a,0,0.66
8014,II,2,65,a,j,b,0,0.424
8014,II,2,66,a,d,a,1,0.325
8014,II,2,67,b,d,a,0,0.637
8014,II,2,68,b,j,b,1,1.0490000000000002
8014,II,2,69,a,d,a,1,1.268
8014,II,2,70,a,d,a,1,0.589
8014,II,2,71,b,d,a,0,0.597
8014,II,2,72,a,j,b,0,0.57
8014,II,2,73,a,d,a,1,0.631
8014,II,2,74,a,d,a,1,1.204
8014,II,2,75,b,j,b,1,1.146
8014,II,2,76,b,j,b,1,0.873
8014,II,2,77,a,d,a,1,0.8109999999999999
8014,II,2,78,b,j,b,1,1.591
8014,II,2,79,b,j,b,1,0.941
8014,II,2,80,b,d,a,0,1.643
8081,II,3,1,a,j,b,0,1.1159999999999999
8081,II,3,2,a,j,b,0,0.7959999999999999
8081,II,3,3,b,d,a,0,0.57
8081,II,3,4,b,d,a,0,0.5429999999999999
8081,II,3,5,a,j,b,0,0.574
8081,II,3,6,b,d,a,0,1.486
8081,II,3,7,a,j,b,0,0.43
8081,II,3,8,b,d,a,0,1.235
8081,II,3,9,a,d,a,1,0.5760000000000001
8081,II,3,10,a,d,a,1,0.556
8081,II,3,11,a,d,a,1,0.428
8081,II,3,12,a,j,b,0,0.856
8081,II,3,13,a,d,a,1,0.7390000000000001
8081,II,3,14,b,j,b,1,0.643
8081,II,3,15,a,j,b,0,0.503
8081,II,3,16,b,d,a,0,0.7040000000000001
8081,II,3,17,a,j,b,0,0.39299999999999996
8081,II,3,18,a,j,b,0,0.648
8081,II,3,19,b,d,a,0,0.466
8081,II,3,20,a,d,a,1,0.653
8081,II,3,21,a,j,b,0,0.777
8081,II,3,22,b,d,a,0,0.389
8081,II,3,23,b,j,b,1,0.38799999999999996
8081,II,3,24,b,j,b,1,0.331
8081,II,3,25,a,j,b,0,0.401
8081,II,3,26,b,d,a,0,0.32799999999999996
8081,II,3,27,a,d,a,1,0.583
8081,II,3,28,a,j,b,0,0.757
8081,II,3,29,a,d,a,1,0.3
8081,II,3,30,a,d,a,1,0.606
8081,II,3,31,a,d,a,1,0.41100000000000003
8081,II,3,32,a,d,a,1,0.303
8081,II,3,33,b,d,a,0,0.297
8081,II,3,34,a,j,b,0,0.315
8081,II,3,35,a,j,b,0,0.8190000000000001
8081,II,3,36,b,d,a,0,0.368
8081,II,3,37,a,j,b,0,0.326
8081,II,3,38,b,d,a,0,0.39799999999999996
8081,II,3,39,a,j,b,0,0.557
8081,II,3,40,b,d,a,0,0.8029999999999999
8081,II,3,41,b,j,b,1,1.287
8081,II,3,42,a,d,a,1,0.539
8081,II,3,43,b,j,b,1,0.7070000000000001
8081,II,3,44,b,j,b,1,0.642
8081,II,3,45,b,j,b,1,0.43799999999999994
8081,II,3,46,b,j,b,1,0.627
8081,II,3,47,a,d,a,1,0.95
8081,II,3,48,a,d,a,1,0.573
8081,II,3,49,b,j,b,1,0.8690000000000001
8081,II,3,50,b,d,a,0,0.638
8081,II,3,51,b,d,a,0,0.579
8081,II,3,52,a,j,b,0,0.473
8081,II,3,53,b,d,a,0,0.33799999999999997
8081,II,3,54,a,j,b,0,0.474
8081,II,3,55,b,j,b,1,0.573
8081,II,3,56,a,d,a,1,0.498
8081,II,3,57,b,d,a,0,1.5730000000000002
8081,II,3,58,b,j,b,1,0.547
8081,II,3,59,b,j,b,1,0.682
8081,II,3,60,a,j,b,0,0.469
8081,II,3,61,a,d,a,1,0.5920000000000001
8081,II,3,62,a,d,a,1,0.429
8081,II,3,63,b,d,a,0,0.353
8081,II,3,64,b,j,b,1,0.313
8081,II,3,65,b,j,b,1,0.48
8081,II,3,66,a,j,b,0,0.7879999999999999
8081,II,3,67,b,d,a,0,0.425
8081,II,3,68,a,j,b,0,0.27699999999999997
8081,II,3,69,b,d,a,0,0.319
8081,II,3,70,b,j,b,1,0.544
8081,II,3,71,b,j,b,1,0.608
8081,II,3,72,b,j,b,1,0.5720000000000001
8081,II,3,73,b,j,b,1,0.34
8081,II,3,74,a,j,b,0,0.42700000000000005
8081,II,3,75,b,j,b,1,0.8059999999999999
8081,II,3,76,b,d,a,0,0.9159999999999999
8081,II,3,77,a,j,b,0,0.413
8081,II,3,78,a,d,a,1,0.336
8081,II,3,79,b,d,a,0,0.441
8081,II,3,80,a,j,b,0,0.741
8103,II,2,1,b,d,a,0,0.856
8103,II,2,2,b,j,b,1,0.8170000000000001
8103,II,2,3,b,d,a,0,0.502
8103,II,2,4,b,d,a,0,0.536
8103,II,2,5,b,d,a,0,0.41600000000000004
8103,II,2,6,b,j,b,1,0.31
8103,II,2,7,b,j,b,1,0.303
8103,II,2,8,b,d,a,0,0.29600000000000004
8103,II,2,9,a,j,b,0,0.305
8103,II,2,10,b,d,a,0,0.298
8103,II,2,11,b,d,a,0,0.22899999999999998
8103,II,2,12,a,d,a,1,0.721
8103,II,2,13,b,j,b,1,0.489
8103,II,2,14,a,d,a,1,0.44299999999999995
8103,II,2,15,a,d,a,1,0.583
8103,II,2,16,a,d,a,1,0.5710000000000001
8103,II,2,17,b,d,a,0,0.539
8103,II,2,18,b,j,b,1,0.387
8103,II,2,19,a,j,b,0,0.48
8103,II,2,20,b,d,a,0,0.363
8103,II,2,21,b,d,a,0,1.018
8103,II,2,22,a,j,b,0,0.325
8103,II,2,23,a,d,a,1,0.261
8103,II,2,24,a,d,a,1,0.602
8103,II,2,25,a,j,b,0,0.294
8103,II,2,26,a,d,a,1,0.152
8103,II,2,27,b,d,a,0,0.23199999999999998
8103,II,2,28,b,j,b,1,0.261
8103,II,2,29,b,j,b,1,0.28600000000000003
8103,II,2,30,a,j,b,0,0.273
8103,II,2,31,a,d,a,1,0.332
8103,II,2,32,a,j,b,0,0.284
8103,II,2,33,a,d,a,1,0.22899999999999998
8103,II,2,34,b,d,a,0,0.266
8103,II,2,35,b,d,a,0,0.253
8103,II,2,36,b,j,b,1,0.305
8103,II,2,37,a,j,b,0,0.306
8103,II,2,38,a,d,a,1,0.0
8103,II,2,39,b,d,a,0,0.298
8103,II,2,40,b,j,b,1,0.259
8103,II,2,41,b,d,a,0,0.285
8103,II,2,42,a,j,b,0,0.21600000000000003
8103,II,2,43,b,d,a,0,0.0
8103,II,2,44,b,d,a,0,0.0
8103,II,2,45,b,j,b,1,0.0
8103,II,2,46,a,j,b,0,0.669
8103,II,2,47,a,j,b,0,0.256
8103,II,2,48,a,j,b,0,0.027999999999999997
8103,II,2,49,b,d,a,0,0.002
8103,II,2,50,a,d,a,1,0.86
8103,II,2,51,a,d,a,1,0.36700000000000005
8103,II,2,52,a,d,a,1,0.302
8103,II,2,53,a,j,b,0,0.327
8103,II,2,54,b,d,a,0,0.344
8103,II,2,55,b,j,b,1,0.289
8103,II,2,56,a,j,b,0,0.282
8103,II,2,57,a,j,b,0,0.317
8103,II,2,58,a,j,b,0,0.309
8103,II,2,59,b,d,a,0,0.0
8103,II,2,60,a,j,b,0,0.0
8103,II,2,61,b,j,b,1,0.9059999999999999
8103,II,2,62,a,j,b,0,0.29100000000000004
8103,II,2,63,b,d,a,0,0.268
8103,II,2,64,b,d,a,0,0.223
8103,II,2,65,a,d,a,1,0.11599999999999999
8103,II,2,66,a,j,b,0,0.26899999999999996
8103,II,2,67,a,d,a,1,0.047
8103,II,2,68,b,j,b,1,0.33799999999999997
8103,II,2,69,b,d,a,0,0.235
8103,II,2,70,a,d,a,1,1.008
8103,II,2,71,b,d,a,0,0.619
8103,II,2,72,a,d,a,1,0.433
8103,II,2,73,a,j,b,0,0.462
8103,II,2,74,a,d,a,1,0.263
8103,II,2,75,b,d,a,0,0.386
8103,II,2,76,b,j,b,1,0.265
8103,II,2,77,a,j,b,0,0.28300000000000003
8103,II,2,78,b,d,a,0,0.389
8103,II,2,79,a,d,a,1,0.307
8103,II,2,80,a,j,b,0,0.324
8094,RB,2,1,a,j,b,0,2.748
8094,RB,2,2,a,d,a,1,0.58
8094,RB,2,3,b,j,b,1,0.698
8094,RB,2,4,b,j,b,1,0.762
8094,RB,2,5,a,d,a,1,0.466
8094,RB,2,6,a,d,a,1,0.46799999999999997
8094,RB,2,7,b,j,b,1,0.992
8094,RB,2,8,a,d,a,1,1.78
8094,RB,2,9,b,j,b,1,0.611
8094,RB,2,10,b,j,b,1,1.062
8094,RB,2,11,b,j,b,1,0.633
8094,RB,2,12,a,d,a,1,0.428
8094,RB,2,13,a,d,a,1,0.586
8094,RB,2,14,b,j,b,1,0.415
8094,RB,2,15,a,d,a,1,1.133
8094,RB,2,16,a,d,a,1,0.62
8094,RB,2,17,b,j,b,1,0.601
8094,RB,2,18,a,d,a,1,0.621
8094,RB,2,19,a,d,a,1,0.483
8094,RB,2,20,a,d,a,1,0.45299999999999996
8094,RB,2,21,b,j,b,1,0.4
8094,RB,2,22,a,d,a,1,0.637
8094,RB,2,23,b,j,b,1,0.522
8094,RB,2,24,b,j,b,1,0.499
8094,RB,2,25,b,j,b,1,0.508
8094,RB,2,26,b,j,b,1,0.501
8094,RB,2,27,b,j,b,1,0.47100000000000003
8094,RB,2,28,b,j,b,1,0.408
8094,RB,2,29,b,j,b,1,0.502
8094,RB,2,30,a,d,a,1,0.7190000000000001
8094,RB,2,31,a,d,a,1,0.575
8094,RB,2,32,a,d,a,1,0.445
8094,RB,2,33,a,d,a,1,0.433
8094,RB,2,34,a,d,a,1,0.54
8094,RB,2,35,b,j,b,1,0.532
8094,RB,2,36,b,j,b,1,0.684
8094,RB,2,37,b,j,b,1,0.45399999999999996
8094,RB,2,38,b,j,b,1,0.45
8094,RB,2,39,a,d,a,1,0.534
8094,RB,2,40,b,j,b,1,0.591
8094,RB,2,41,b,j,b,1,0.555
8094,RB,2,42,a,d,a,1,0.466
8094,RB,2,43,a,d,a,1,0.638
8094,RB,2,44,b,j,b,1,0.457
8094,RB,2,45,a,d,a,1,0.557
8094,RB,2,46,b,j,b,1,0.555
8094,RB,2,47,a,d,a,1,1.6580000000000001
8094,RB,2,48,b,j,b,1,0.501
8094,RB,2,49,b,j,b,1,0.502
8094,RB,2,50,b,j,b,1,0.512
8094,RB,2,51,a,d,a,1,0.8240000000000001
8094,RB,2,52,a,d,a,1,0.556
8094,RB,2,53,b,j,b,1,0.41100000000000003
8094,RB,2,54,b,j,b,1,0.384
8094,RB,2,55,b,j,b,1,0.599
8094,RB,2,56,a,d,a,1,0.515
8094,RB,2,57,a,d,a,1,0.556
8094,RB,2,58,a,d,a,1,0.45899999999999996
8094,RB,2,59,b,j,b,1,0.45299999999999996
8094,RB,2,60,a,d,a,1,0.5770000000000001
8094,RB,2,61,a,d,a,1,0.623
